n_chains,eps_AB,delta_eps,q_peak,lag_time,F_psi_mean,F_psi_sem
144,0.8,0.2,0.2855993321,6100,0.9123062786,0.008271731366
144,0.8,0.2,0.2855993321,6120,0.9120095952,0.008297437111
144,0.8,0.2,0.2855993321,6140,0.9117119232,0.008326343535
144,0.8,0.2,0.2855993321,6160,0.9114115735,0.008354949214
144,0.8,0.2,0.2855993321,6180,0.9111071478,0.00838425728
144,0.8,0.2,0.2855993321,6200,0.9108080284,0.00842255612
144,0.8,0.2,0.2855993321,6220,0.9105099326,0.008457912886
144,0.8,0.2,0.2855993321,6240,0.9102174752,0.008488724177
144,0.8,0.2,0.2855993321,6260,0.9099387318,0.008519778122
144,0.8,0.2,0.2855993321,6280,0.9096549134,0.008549050371
144,0.8,0.2,0.2855993321,6300,0.9093699043,0.008582692523
144,0.8,0.2,0.2855993321,6320,0.9090878322,0.008621245734
144,0.8,0.2,0.2855993321,6340,0.9087995938,0.008661190632
144,0.8,0.2,0.2855993321,6360,0.9085089808,0.008696482705
144,0.8,0.2,0.2855993321,6380,0.9082164673,0.008733903477
144,0.8,0.2,0.2855993321,6400,0.9079152859,0.008777431232
144,0.8,0.2,0.2855993321,6420,0.9076222224,0.008816789317
144,0.8,0.2,0.2855993321,6440,0.9073391844,0.008855862037
144,0.8,0.2,0.2855993321,6460,0.9070497139,0.008897429568
144,0.8,0.2,0.2855993321,6480,0.906764198,0.00893956156
144,0.8,0.2,0.2855993321,6500,0.9064788047,0.008986365498
144,0.8,0.2,0.2855993321,6520,0.9061799134,0.009038574825
144,0.8,0.2,0.2855993321,6540,0.905891272,0.009090236343
144,0.8,0.2,0.2855993321,6560,0.9056037771,0.009138318664
144,0.8,0.2,0.2855993321,6580,0.9053133454,0.009190400139
144,0.8,0.2,0.2855993321,6600,0.9050264664,0.009250737172
144,0.8,0.2,0.2855993321,6620,0.9047354568,0.009308987381
144,0.8,0.2,0.2855993321,6640,0.9044420883,0.009363770584
144,0.8,0.2,0.2855993321,6660,0.9041481469,0.009418716656
144,0.8,0.2,0.2855993321,6680,0.9038533774,0.009473201214
144,0.8,0.2,0.2855993321,6700,0.9035596385,0.009527358112
144,0.8,0.2,0.2855993321,6720,0.9032633523,0.00957679739
144,0.8,0.2,0.2855993321,6740,0.9029680979,0.009619399699
144,0.8,0.2,0.2855993321,6760,0.9026653224,0.009657142559
144,0.8,0.2,0.2855993321,6780,0.9023667529,0.009692622927
144,0.8,0.2,0.2855993321,6800,0.9020624595,0.009731646657
144,0.8,0.2,0.2855993321,6820,0.9017636938,0.009773316387
144,0.8,0.2,0.2855993321,6840,0.9014652643,0.009813222927
144,0.8,0.2,0.2855993321,6860,0.9011617228,0.009851865174
144,0.8,0.2,0.2855993321,6880,0.9008632379,0.009889624942
144,0.8,0.2,0.2855993321,6900,0.9005621031,0.00992829366
144,0.8,0.2,0.2855993321,6920,0.9002801813,0.009969683211
144,0.8,0.2,0.2855993321,6940,0.8999873292,0.01001503005
144,0.8,0.2,0.2855993321,6960,0.8996856461,0.01005985286
144,0.8,0.2,0.2855993321,6980,0.8993754078,0.01010975404
144,0.8,0.2,0.2855993321,7000,0.8990707115,0.01015582444
144,0.8,0.2,0.2855993321,7020,0.8987722443,0.01019989017
144,0.8,0.2,0.2855993321,7040,0.8984718107,0.01024237818
144,0.8,0.2,0.2855993321,7060,0.8981729099,0.01028520809
144,0.8,0.2,0.2855993321,7080,0.897889261,0.01033103307
144,0.8,0.2,0.2855993321,7100,0.8976151202,0.01037893644
144,0.8,0.2,0.2855993321,7120,0.8973453527,0.01042688241
144,0.8,0.2,0.2855993321,7140,0.8970659912,0.01047597174
144,0.8,0.2,0.2855993321,7160,0.8967856474,0.01052630418
144,0.8,0.2,0.2855993321,7180,0.8965000517,0.01057487785
144,0.8,0.2,0.2855993321,7200,0.8962143629,0.01062621741
144,0.8,0.2,0.2855993321,7220,0.8959309977,0.01067109766
144,0.8,0.2,0.2855993321,7240,0.8956467887,0.01071679865
144,0.8,0.2,0.2855993321,7260,0.8953512047,0.01077302703
144,0.8,0.2,0.2855993321,7280,0.8950624234,0.01082106323
144,0.8,0.2,0.2855993321,7300,0.894751191,0.01087053006
144,0.8,0.2,0.2855993321,7320,0.8944466347,0.01092271383
144,0.8,0.2,0.2855993321,7340,0.8941456834,0.01097626797
144,0.8,0.2,0.2855993321,7360,0.8938336452,0.01102724518
144,0.8,0.2,0.2855993321,7380,0.8935277643,0.01107480158
144,0.8,0.2,0.2855993321,7400,0.8932077177,0.01112606235
144,0.8,0.2,0.2855993321,7420,0.8928962751,0.01117375875
144,0.8,0.2,0.2855993321,7440,0.892583691,0.01122078688
144,0.8,0.2,0.2855993321,7460,0.8922624093,0.01126256606
144,0.8,0.2,0.2855993321,7480,0.8919298339,0.0113052819
