eps_BB,kappa,f_A,k_off,k_fb,k_on,n_seeds,f_B_runaway_fraction,f_B_mean,f_B_sem,largest_B_cluster_fraction_mean,largest_B_cluster_fraction_sem,n_B_clusters_mean,n_B_clusters_sem,dense_B_fraction_mean,dense_B_fraction_sem,mean_BB_coordination_mean,mean_BB_coordination_sem,mean_A_coordination_mean,mean_A_coordination_sem,mean_B_coordination_mean,mean_B_coordination_sem,B_cluster_size_second_moment_mean,B_cluster_size_second_moment_sem,mean_coordination_mean,mean_coordination_sem,mean_Rg_mean,mean_Rg_sem,S_BB_peak_mean,S_BB_peak_sem,q_BB_peak_mean,q_BB_peak_sem,S_BB_kmin_mean,S_BB_kmin_sem,tau_BB_peak_mean,tau_BB_peak_sem,plateau_BB_peak_mean,plateau_BB_peak_sem,S_psi_peak_mean,S_psi_peak_sem,f_B_final_mean,f_B_final_sem,f_B_drift_mean,f_B_drift_sem,mark_memory_time_mean,mark_memory_time_sem,mark_persistence_mean,mark_persistence_sem,largest_cluster_time_std_mean,largest_cluster_time_std_sem,f_B_time_std_mean,f_B_time_std_sem
1.0,0.0,0.5,0.0,0.0,0.0,4,0.0,0.5,0.0,0.13801006944444444,0.010070700789679662,83.864,2.635244707169841,0.1616527777777778,0.009309775335380946,3.2310909722222223,0.05923269411115273,3.8046600694444446,0.001684472056229494,5.192146875,0.04343398409022924,119.49152847222223,11.806753552353957,4.498403472222222,0.021643643940268496,3.614021412797753,0.004022340227115979,5.789229882275906,0.681251457154157,0.35248268384300674,0.02455474631620311,4.272751474228436,0.3375680206074802,934.8408813483102,199.5486182995822,0.4695984521860605,0.085362351126327,2.9117424524925726,0.32954237349614257,0.5,0.0,0.0,0.0,,,,,0.052973977030966075,0.004029542257967083,0.0,0.0
1.0,0.0,0.7,0.0,0.0,0.0,4,0.0,0.3,0.0,0.02042013888888889,0.0009845782567714624,82.78200000000001,0.9879615377128781,0.013436342592592593,0.0009688500176992505,1.5913113425925927,0.01559112049137535,3.5947991071428573,0.001744094574018341,4.159502314814814,0.009302799970897417,6.522028935185185,0.19275768452322403,3.7642100694444443,0.002954111890642515,3.7965704833056138,0.003969986887816713,0.9315454969444632,0.12210610099036559,0.34498729342584217,0.04843076323935793,0.6750205570536119,0.2149099785211222,290.10574308871776,95.48592667515285,0.2060834299311819,0.18089971467899607,1.3764531938397846,0.05764163235221304,0.3,0.0,0.0,0.0,,,,,0.005676800607301299,0.0007394360861109117,0.0,0.0
1.0,0.25,0.5,0.0,0.0,0.0,4,0.0,0.5,0.0,0.2444138888888889,0.004047706842664921,64.88499999999999,0.7734345479741623,0.26619062499999996,0.0009176897655805574,3.892413194444445,0.010149442590400362,3.807426736111111,0.0031104564030335503,5.759210069444445,0.00777691484910007,291.1427708333334,7.976230355899807,4.783318402777779,0.004944504699974976,3.566453694237133,0.005435484523554452,19.57193177624652,1.5928261495197105,0.3687704116252658,0.01373118969460592,8.836783703994994,1.6048959935705536,,,0.7425925002166158,0.03505996988659033,14.327637578265355,1.4365769968803428,0.5,0.0,0.0,0.0,,,,,0.08419059467997189,0.005462502003294715,0.0,0.0
1.0,0.25,0.7,0.0,0.0,0.0,4,0.0,0.3,0.0,0.05660358796296297,0.006373423911004072,68.268,1.15009912616261,0.055798032407407404,0.004001104829338993,1.9917569444444445,0.027041054270142768,3.59082316468254,0.001295973563955956,4.435067708333333,0.021121460673432055,16.716856481481482,1.2335246863861344,3.844096527777778,0.006929182824881139,3.7629862614514074,0.007681296786136043,2.5371847903505076,0.2599375233273164,0.2898883108016239,0.0,1.7696385585463628,0.305053935276421,,,0.5817008280490339,0.021333886146048475,3.4256240056600666,0.24102801398937718,0.3,0.0,0.0,0.0,,,,,0.014778053446833682,0.0018846818442848263,0.0,0.0
1.0,0.5,0.5,0.0,0.0,0.0,4,0.0,0.5,0.0,0.6288267361111111,0.056675770225130755,26.568,0.21262172983963776,0.5082284722222222,0.007567652300163018,5.625375,0.07460502552847868,3.7958059027777775,0.0089191948175322,7.243639236111111,0.05438842744129211,1229.1024173611113,159.08783831859333,5.519722569444444,0.02390782617302631,3.547432618688401,0.003931499521264381,126.26319161582985,9.945084311493597,0.22620857046631232,0.02122658011177054,95.47704150369475,23.667175620680823,,,0.9637253705573502,0.0048165110638406896,114.83249692348785,8.407493057192621,0.5,0.0,0.0,0.0,,,,,0.023020618004730434,0.007510194918005882,0.0,0.0
1.0,0.5,0.7,0.0,0.0,0.0,4,0.0,0.3,0.0,0.3807552083333333,0.05257444145634272,21.365000000000002,0.9911264635083994,0.3118587962962963,0.0030874853002487972,3.8984259259259257,0.02350416068915564,3.593433779761905,0.0016283982803864411,5.967175347222222,0.021611626962340993,328.86776967592596,61.91449305017091,4.3055562499999995,0.0073027784271410285,3.702606411871494,0.004856859014612836,35.24007680155489,6.012509467203718,0.24743515057808285,0.024510343483011756,27.575270762471913,8.787927780650527,,,0.9223563762986939,0.02336044703947785,40.50205850940084,6.920936175106998,0.3,0.0,0.0,0.0,,,,,0.06984817367244886,0.02144665652912082,0.0,0.0
1.0,0.75,0.5,0.0,0.0,0.0,4,0.0,0.5,0.0,0.8586798611111112,0.020642633646146553,4.181,0.4394219688029567,0.751748611111111,0.006169492882353571,8.049631944444446,0.07815542380039095,3.5583187499999998,0.011334446567000748,9.052325694444445,0.057229431701254226,2154.7286631944444,73.94348471425879,6.305322222222222,0.025194996108287043,3.5764846531293655,0.016032979192884354,370.4033172957169,43.8940912305899,0.20498199035454176,0.0,370.4033172957169,43.8940912305899,,,0.9829288138984187,0.002562978852742945,404.01711193417225,53.26877148001942,0.5,0.0,0.0,0.0,,,,,0.0357297559353419,0.03210887835305922,0.0,0.0
1.0,0.75,0.7,0.0,0.0,0.0,4,0.0,0.3,0.0,0.655900462962963,0.09301037999523723,4.045,0.7516761270653739,0.6405335648148148,0.007264394514727933,6.7926828703703706,0.05701209704870393,3.511077380952381,0.007857537344878202,8.138031250000001,0.06341602956341318,842.920769675926,156.57913775247715,4.899163541666667,0.023044038332437858,3.6840785077112517,0.024878355749705604,123.54354729225167,18.28039016033697,0.24249629824857127,0.03751430789402952,114.93286060346813,25.673846884466247,,,0.9721386918429578,0.006800825807413279,156.83657198907085,21.644543604220075,0.3,0.0,0.0,0.0,,,,,0.048450677546907905,0.02449902809630004,0.0,0.0
1.0,1.0,0.5,0.0,0.0,0.0,4,0.0,0.5,0.0,0.8882656250000001,0.10261993844655319,1.5030000000000001,0.29040833321376985,0.928884375,0.00452089532354239,10.303131944444443,0.08323573321953524,3.1947315972222228,0.0031308181114532065,10.384078819444445,0.08070925493064916,2489.7052972222223,339.7291710019013,6.789405208333333,0.038825928499985535,3.5768503221574246,0.013027098691190455,575.0381070774752,66.96449941851021,0.22620857046631232,0.02122658011177054,517.7756244898055,123.42348786249413,,,0.984399532887753,0.002482698942541583,760.0607953711815,85.45935140879595,0.5,0.0,0.0,0.0,,,,,0.00034528014822680534,0.00010970007223173376,0.0,0.0
1.0,1.0,0.7,0.0,0.0,0.0,4,0.0,0.3,0.0,0.5349403935185185,0.06646564667861483,2.8229999999999995,0.17974333552782057,0.8849670138888888,0.0021495319714521155,9.578472222222222,0.04587940387039448,3.3357904265873017,0.0016150979191905635,9.71166377314815,0.04371664273699329,775.249162037037,83.75623757834137,5.248552430555555,0.012418340229401543,3.6790982930002585,0.011130606843418172,144.17138068455114,17.317730887012267,0.2686617306898534,0.02122658011177054,75.21371357921099,20.84588516757515,,,0.9419440338411991,0.02825772642275641,222.10169492587323,27.103659516312465,0.3,0.0,0.0,0.0,,,,,0.020632745086009863,0.012460840977953252,0.0,0.0
