ensemble,epsilon,N,kappa,pi,disorder_idx,tw,lag,Q_mean,chi4,D4_mean,D4_std,n_traj,n_pairs,MSD_mean,alpha2_mean,energy_mean,Rg_mean,n_contacts_mean
iid,6.0,30,0.0,0.0,9,1000,15,0.08784893267651889,0.1310892172961139,8.1995571445202,11.344293898820112,6,406,0.10101633281277045,0.9806285586659875,-143.11651500132345,2.7800011870241192,41.5
iid,6.0,30,0.0,0.0,9,1000,22,0.0899014778325123,0.15250410509031267,10.985045612217503,15.91473775087934,6,406,0.136707422710959,1.0442599156611851,-143.2564281447152,2.7856275999735254,44.166666666666664
iid,6.0,30,0.0,0.0,9,1000,30,0.08990147783251233,0.17056650246305277,11.062415452395115,15.376749585882202,6,406,0.15888353178154987,0.9147005673669145,-144.89054143778841,2.772947624707623,43.166666666666664
iid,6.0,30,0.0,0.0,9,1000,43,0.08661740558292284,0.13006294471811566,12.941451091376168,18.787520909040666,6,406,0.2118211272662274,0.7656610828252818,-146.40255238157025,2.7808487116953633,42.333333333333336
iid,6.0,30,0.0,0.0,9,1000,60,0.0841543513957307,0.13745210727969367,13.736032463398173,15.761997610011974,6,406,0.2498572238257063,0.8350804296522304,-148.6554632451263,2.7519111170903803,41.5
iid,6.0,30,0.0,0.0,9,1000,84,0.08333333333333333,0.14073617952928266,17.7324337154186,17.965830618760272,6,406,0.38517457252374304,0.9360581625635152,-141.4826017497607,2.734767605168198,42.833333333333336
iid,6.0,30,0.0,0.0,9,1000,119,0.08333333333333333,0.10296934865900412,21.193893861249794,20.63918859810828,6,406,0.48171083964922773,0.7564686495541748,-152.27044469316644,2.691391115474957,44.666666666666664
iid,6.0,30,0.0,0.0,9,1000,167,0.08292282430213464,0.09332238642583499,25.68435481803824,15.017796997546597,6,406,0.5780989940125529,0.5792830239999899,-162.0826836641078,2.620602667140122,47.666666666666664
iid,6.0,30,0.0,0.0,9,1000,235,0.0812807881773399,0.11247947454844054,43.409350119593405,32.10800452476118,6,406,0.7491780426941589,0.5991032422345387,-166.30982686578383,2.5264888924820412,49.833333333333336
iid,6.0,30,0.0,0.0,9,1000,330,0.07963875205254516,0.09824849480021916,58.9408578792624,57.80751340403862,6,406,0.8720587573263784,0.62919500917731,-180.40563212898743,2.469608013955912,53.333333333333336
iid,6.0,30,0.0,0.0,9,1000,464,0.07676518883415435,0.07259168035030075,81.29863140932632,84.09549328388418,6,406,1.1356861721870617,0.7127843871043421,-188.34615796707445,2.3775334781887323,55.5
iid,6.0,30,0.0,0.0,9,1000,653,0.07101806239737275,0.06191844553913481,87.14144043741483,70.29630411979514,6,406,1.4238527517581099,0.5783965863297781,-194.4963842247806,2.3243912735754426,54.833333333333336
iid,6.0,30,0.0,0.0,9,1000,918,0.06773399014778325,0.07040229885057513,127.97006384781652,116.05280492556967,6,406,1.683391458644236,0.5232845608481921,-209.66107253230226,2.1758282601327155,60.333333333333336
iid,6.0,30,0.0,0.0,9,1000,1292,0.06444991789819376,0.09558018609742715,208.7172473868978,239.71666566412085,6,406,2.287034195797007,0.4340498868990756,-224.9106147204615,2.0274631808185823,62.333333333333336
iid,6.0,30,0.0,0.0,9,1000,1817,0.06403940886699507,0.05336617405582973,251.18000895445095,292.2257164708504,6,406,3.014472394579748,0.41137774267884836,-244.12978409696964,1.9128983734510623,69.5
iid,6.0,30,0.0,0.0,9,1000,2555,0.06239737274220033,0.029282977558840004,294.3278447491444,360.27336046957663,6,406,3.529715691304959,0.5039022349712036,-257.32585500310216,1.8595762988455908,72.5
iid,6.0,30,0.0,0.0,9,1000,3594,0.06157635467980296,0.036945812807881485,335.93613056878166,425.99888512935445,6,406,3.904174964826815,0.31911240342092934,-262.14221167097213,1.7745380937313595,72.5
iid,6.0,30,0.0,0.0,9,1000,5055,0.05870279146141216,0.015941434044881866,357.15713038370137,481.23856414181745,6,406,4.640590648509962,0.5004046252473479,-276.1358302918009,1.7336478029585916,75.66666666666667
iid,6.0,30,0.0,0.0,9,1000,7110,0.060344827586206906,0.03509852216748707,419.5378731101984,627.8612969855997,6,406,5.451006694707986,0.26693156300707005,-279.5906125647818,1.6607680856290454,75.66666666666667
iid,6.0,30,0.0,0.0,9,1000,10000,0.056650246305418726,0.047619047619047436,439.6659497671862,631.92870569989,6,406,5.923805696730814,0.26861643658492035,-304.8168642248408,1.6181009410226757,80.16666666666667
iid,6.0,30,0.0,0.0,9,3000,0,0.17487684729064037,0.27504105090312114,0.0,0.0,6,406,0.0,0.0,-245.0757555092637,1.8918951226842715,71.0
iid,6.0,30,0.0,0.0,9,3000,1,0.17323481116584563,0.29365079365079344,0.05406049179344204,0.10727633827660765,6,406,0.0018418005558368696,9.522731425352353,-245.2068561974909,1.8886468505601606,70.83333333333333
iid,6.0,30,0.0,0.0,9,3000,2,0.17364532019704434,0.31096059113300106,0.2482743296543477,0.4651212201201437,6,406,0.005501629425924554,7.32413964970452,-245.69407615114883,1.8849333334354084,71.66666666666667
iid,6.0,30,0.0,0.0,9,3000,3,0.17241379310344826,0.30870279146141205,0.22254425267358888,0.36303400827746546,6,406,0.00664990116518967,3.7958810869685475,-246.04562569614583,1.8888747003565332,71.83333333333333
iid,6.0,30,0.0,0.0,9,3000,4,0.17241379310344826,0.28735632183908155,0.3024837365274164,0.4221669985449756,6,406,0.009764646733382995,4.0655597711817775,-247.1860361180879,1.888222276350264,72.0
iid,6.0,30,0.0,0.0,9,3000,6,0.16954022988505746,0.2647099069512864,0.43168332520277547,0.5643666250475935,6,406,0.014359289872470727,2.5047161176488113,-248.10101406108697,1.886601181816039,71.0
iid,6.0,30,0.0,0.0,9,3000,8,0.16954022988505746,0.25649972632731183,0.5158628983727104,0.593691038081638,6,406,0.01856946551007013,2.5523526946805437,-248.96615196360653,1.884615432940553,71.16666666666667
iid,6.0,30,0.0,0.0,9,3000,11,0.16954022988505746,0.2589627805145067,0.43114786153454226,0.3843628549915976,6,406,0.023662727913778575,1.9397198586056386,-252.42588868084135,1.887185932517226,71.5
iid,6.0,30,0.0,0.0,9,3000,15,0.16707717569786537,0.30986590038313944,0.7074512660803433,0.6090585786756374,6,406,0.03422149024394371,2.244012677547387,-245.42170945131215,1.894224355467845,71.5
iid,6.0,30,0.0,0.0,9,3000,22,0.16584564860426929,0.25177887246853076,1.0078389053749215,1.0789853224319335,6,406,0.04536197537681109,1.948234396812168,-246.80759454040984,1.879065267009054,71.83333333333333
iid,6.0,30,0.0,0.0,9,3000,30,0.16215106732348109,0.2704570333880731,1.3325358521563502,1.4635432058031528,6,406,0.054678006703747485,2.1744615984762836,-246.24428084811257,1.8808652982974448,71.5
iid,6.0,30,0.0,0.0,9,3000,43,0.16174055829228243,0.241926655719761,1.8314787230059124,1.9293266377006342,6,406,0.07059853067355515,2.2038376597431455,-246.24058831306,1.8757571842234741,72.16666666666667
iid,6.0,30,0.0,0.0,9,3000,60,0.16050903119868637,0.2745621237000547,2.2560776859941183,2.6837173102859637,6,406,0.0766871817712802,1.577572331523384,-246.0642624701119,1.8624627218772576,72.16666666666667
iid,6.0,30,0.0,0.0,9,3000,84,0.15763546798029557,0.24712643678160706,2.9355881085262685,3.862620837026085,6,406,0.09238487916398441,0.9980468429453558,-244.134351167128,1.8810624108788518,71.33333333333333
iid,6.0,30,0.0,0.0,9,3000,119,0.1539408866995074,0.33887520525451514,4.832894298917048,7.038310150055584,6,406,0.16402516103784467,1.2873643263804997,-245.4287433734705,1.8937140130293988,70.0
iid,6.0,30,0.0,0.0,9,3000,167,0.14778325123152708,0.3399014778325165,7.422381376370404,13.434364241281191,6,406,0.19508922298151862,1.0852165996174568,-236.7360298073357,1.8935094055386472,68.83333333333333
iid,6.0,30,0.0,0.0,9,3000,235,0.1473727422003284,0.23269020251779207,5.3692269293900585,8.019650525420165,6,406,0.19702516524984107,0.8545895330994355,-245.42883354596344,1.8879854821815212,69.33333333333333
iid,6.0,30,0.0,0.0,9,3000,330,0.14573070607553365,0.272920087575261,5.91483554071673,6.258708578791553,6,406,0.2461731217436963,0.6671922972937806,-244.75771891922525,1.8866613308733662,70.16666666666667
iid,6.0,30,0.0,0.0,9,3000,464,0.1416256157635468,0.19109195402298845,10.88217983430418,12.322189825576485,6,406,0.33384016071528744,1.268399963188119,-245.35023612104132,1.899486512072099,68.0
iid,6.0,30,0.0,0.0,9,3000,653,0.138752052545156,0.25670498084291354,12.180842286378342,12.036974377507617,6,406,0.4130325385799041,0.7937746300254743,-258.21416445098265,1.8456723140236269,71.83333333333333
iid,6.0,30,0.0,0.0,9,3000,918,0.13218390804597702,0.25752599890530903,15.821692539737697,16.439098378730176,6,406,0.5047796719169587,0.6294598392321235,-261.3124369430838,1.8162378388469458,73.0
iid,6.0,30,0.0,0.0,9,3000,1292,0.1350574712643678,0.22119594964422712,16.073837557961827,16.991694603283282,6,406,0.5724182678352846,0.5383936602247275,-276.82016988920384,1.7531293759149176,75.5
iid,6.0,30,0.0,0.0,9,3000,1817,0.1202791461412151,0.266351943076083,21.577868387812675,22.21103942565982,6,406,0.867533156972646,0.48030749702710795,-263.20919282266124,1.7866966140895055,73.16666666666667
iid,6.0,30,0.0,0.0,9,3000,2555,0.11288998357963875,0.23679529282977654,33.4504557722588,52.988138427489666,6,406,1.058771312114982,0.2905625411089224,-278.65952306748807,1.693113917420485,77.0
iid,6.0,30,0.0,0.0,9,3000,3594,0.11330049261083745,0.25205254515599335,35.66082359686305,47.97413853191689,6,406,1.1750351857780652,0.2694139298294158,-282.5503274063288,1.709093878033473,77.83333333333333
iid,6.0,30,0.0,0.0,9,3000,5055,0.10755336617405582,0.23125342090859435,63.74555877571314,108.46480200537141,6,406,1.8593647722185427,0.36569018937492476,-288.58809152702065,1.641637647088732,78.0
iid,6.0,30,0.0,0.0,9,3000,7110,0.10016420361247948,0.14668856048166368,65.01015671651386,111.01613402450057,6,406,2.036006668546209,0.12289873532695801,-301.3420708576898,1.6208558678275622,78.5
iid,6.0,30,0.0,0.0,9,3000,10000,0.09729064039408868,0.17631362889983523,71.61044370442022,112.72763477172117,6,406,2.255825710906373,0.23585907251362614,-307.75574516347814,1.6325649529635502,82.16666666666667
iid,6.0,30,0.0,0.0,9,10000,0,0.18883415435139572,0.22222222222222288,0.0,0.0,6,406,0.0,0.0,-298.13768874694694,1.6318300079691255,76.66666666666667
iid,6.0,30,0.0,0.0,9,10000,1,0.18719211822660098,0.27586206896551946,0.0463657936095232,0.05385807587247166,6,406,0.0028379023024255414,10.218151768983992,-297.5706797543527,1.6317705396980255,76.66666666666667
iid,6.0,30,0.0,0.0,9,10000,2,0.18719211822660098,0.2553366174055816,0.04257226921888357,0.015635430415083595,6,406,0.003936343900512853,5.37612378554352,-297.3696452233011,1.6322618367571284,77.16666666666667
iid,6.0,30,0.0,0.0,9,10000,3,0.1867816091954023,0.23104816639299408,0.06153055344036524,0.02936452039582444,6,406,0.005571127446752963,4.90094254274543,-297.775658388022,1.6347934811721523,77.0
iid,6.0,30,0.0,0.0,9,10000,4,0.18637110016420358,0.24849480021894318,0.11828489930730364,0.10509368162796258,6,406,0.009213894153386214,3.9803732630077735,-297.54091106744767,1.6369376156749968,77.5
iid,6.0,30,0.0,0.0,9,10000,6,0.18472906403940884,0.24958949096880478,0.1417193262820375,0.06993724090518648,6,406,0.013124536670497166,2.9054444215479305,-297.00616220007265,1.6361612875870692,77.33333333333333
iid,6.0,30,0.0,0.0,9,10000,8,0.18226600985221675,0.22988505747126525,0.24947641368054888,0.18022802928616477,6,406,0.018215767888816885,2.6431759836321627,-296.22268410295703,1.6448967253721525,76.33333333333333
iid,6.0,30,0.0,0.0,9,10000,11,0.17939244663382595,0.18835522714833028,0.2997873901567747,0.23546575489597701,6,406,0.02186318458838572,2.222342911929351,-295.7124598785169,1.6424021509946891,75.66666666666667
iid,6.0,30,0.0,0.0,9,10000,15,0.1777504105090312,0.1834291187739461,0.37969152838914494,0.2966464769382468,6,406,0.033950937117421885,2.319471343008764,-296.49972661872823,1.6368890577135737,76.5
iid,6.0,30,0.0,0.0,9,10000,22,0.1777504105090312,0.2031335522714828,0.4099203621691086,0.27770457827260914,6,406,0.04004855415850372,1.8821061240693406,-296.3899786219772,1.635645817279113,77.83333333333333
iid,6.0,30,0.0,0.0,9,10000,30,0.18021346469622332,0.2055966064586749,0.48130120281410704,0.360972611590959,6,406,0.04830564522162384,2.0300207451929464,-302.0439168736851,1.6335529438060152,80.0
iid,6.0,30,0.0,0.0,9,10000,43,0.17775041050903118,0.1899972632731297,0.8120879634284397,0.875554137499633,6,406,0.05775087455389416,1.856211216831027,-299.56590025136455,1.621800471119048,79.5
iid,6.0,30,0.0,0.0,9,10000,60,0.17487684729064037,0.21346469622332176,0.9212412601022936,1.1422172968205075,6,406,0.055725874685245834,1.6273809447064425,-297.12412395354244,1.6266669207687352,78.66666666666667
iid,6.0,30,0.0,0.0,9,10000,84,0.17405582922824303,0.17870826491516079,1.4428265362334185,2.0863443946079587,6,406,0.07755300330354094,1.9502334211387575,-300.24869827495075,1.6116163601586349,79.5
iid,6.0,30,0.0,0.0,9,10000,119,0.1715927750410509,0.17378215654078086,1.3145765996392553,1.6357112116033505,6,406,0.09617018525815801,1.6674292179147143,-298.3059012753444,1.6200039924004876,77.0
iid,6.0,30,0.0,0.0,9,10000,167,0.1695402298850575,0.20723864258347008,2.6386303872288597,4.440762745572177,6,406,0.1420582761403907,1.3070999580708809,-293.2144439556049,1.61406450485671,78.33333333333333
iid,6.0,30,0.0,0.0,9,10000,235,0.16789819376026274,0.22612205801860707,3.0296914398452075,5.29809217924864,6,406,0.16374543672173916,1.8542035182478351,-296.90328938212303,1.6070608888662719,79.16666666666667
iid,6.0,30,0.0,0.0,9,10000,330,0.16871921182266011,0.2584154351395703,4.0964478818181815,7.545640507062436,6,406,0.1846217702384166,1.5757110305615896,-298.1725949698546,1.595579435409329,80.66666666666667
iid,6.0,30,0.0,0.0,9,10000,464,0.16502463054187194,0.42446633825943875,4.925081683016317,9.455437044454424,6,406,0.2163047357539878,2.299638711581713,-296.3872504012542,1.6042460134634322,81.0
iid,6.0,30,0.0,0.0,9,10000,653,0.16215106732348114,0.18342911877394188,6.260462186406315,12.2101288777459,6,406,0.24035426001956076,1.4722683960339105,-298.53819070519324,1.5967017258381169,81.83333333333333
iid,6.0,30,0.0,0.0,9,10000,918,0.15476190476190477,0.3123289545703344,5.811379668971665,10.430975563047276,6,406,0.29367405340634783,1.4010155354424125,-302.7982970531554,1.6262645812147924,78.5
iid,6.0,30,0.0,0.0,9,10000,1292,0.15517241379310348,0.34318555008209706,5.19229312105207,8.61178616832554,6,406,0.34110307612792407,1.1562186559069845,-304.7937757957091,1.6170673325696032,81.33333333333333
iid,6.0,30,0.0,0.0,9,10000,1817,0.15476190476190474,0.32136015325670725,4.6346150160816615,6.789949159500053,6,406,0.37304876105005275,1.15667291003066,-302.9245031545534,1.63759829594519,79.83333333333333
iid,6.0,30,0.0,0.0,9,10000,2555,0.15188834154351397,0.3749315818281309,6.067895584184657,10.283589532943006,6,406,0.4614778911716042,0.9273637510237415,-309.8725718877911,1.6272067097346865,82.16666666666667
iid,6.0,30,0.0,0.0,9,10000,3594,0.13998357963875205,0.29755062944718186,7.2484430190935925,10.09613020587096,6,406,0.6236258022547762,0.6975825472173002,-305.3174574640754,1.6017000283616127,82.83333333333333
iid,6.0,30,0.0,0.0,9,10000,5055,0.1354679802955665,0.1806239737274221,10.466019661047417,17.325593603898174,6,406,0.7224820765220635,0.4404407590631667,-312.62060425445134,1.6018927217737773,81.5
iid,6.0,30,0.0,0.0,9,10000,7110,0.13300492610837442,0.26683087027914376,14.986833459012901,26.14467204379033,6,406,0.9853775071799272,0.48131635655765415,-315.7826756200804,1.644046351420128,82.66666666666667
iid,6.0,30,0.0,0.0,9,10000,10000,0.1301313628899836,0.1587985769020238,10.943789969501998,15.062480801724854,6,406,1.106122379183155,0.6766480102960566,-321.2935964941118,1.6159181594881178,85.5
iid,6.0,30,0.0,0.0,10,0,0,0.002052545155993432,0.002805145046524356,0.0,0.0,6,406,0.0,0.0,724.4897132749433,5.9274610303141735,0.8333333333333334
iid,6.0,30,0.0,0.0,10,0,1,0.002052545155993432,0.002805145046524356,7.896729463161122,4.564424538518017,6,406,0.038052717631697396,0.873172557727005,699.6043557824554,5.902487565661555,1.6666666666666667
iid,6.0,30,0.0,0.0,10,0,2,0.002052545155993432,0.002805145046524356,18.13755385489531,7.294265506775441,6,406,0.07966509265221518,0.4161963546686989,681.856773587547,5.869454796059126,1.6666666666666667
iid,6.0,30,0.0,0.0,10,0,3,0.0016420361247947454,0.0013683634373289546,30.01023699109103,7.36658555131767,6,406,0.13388597613991568,0.21135517866952902,662.1901645603098,5.8369518812657155,1.8333333333333333
iid,6.0,30,0.0,0.0,10,0,4,0.0012315270935960591,0.0006157635467980298,42.252949110858346,9.951334414012097,6,406,0.1836776562417076,0.2907742028848124,645.7711076964164,5.815749626391528,1.6666666666666667
iid,6.0,30,0.0,0.0,10,0,6,0.0012315270935960591,0.0006157635467980298,61.69872191843788,11.153924778073142,6,406,0.2637818207854665,0.24356674438475925,619.5323810024291,5.785648416850685,2.0
iid,6.0,30,0.0,0.0,10,0,8,0.0012315270935960591,0.0006157635467980298,90.23016889173455,12.413464559258799,6,406,0.3675577376486446,0.188493462518824,595.0825565782366,5.751058757737991,2.3333333333333335
iid,6.0,30,0.0,0.0,10,0,11,0.0016420361247947454,0.0013683634373289546,145.27194848510683,26.372034464623518,6,406,0.5678046743087367,0.04221358621039295,547.1831960682688,5.686342980821944,2.6666666666666665
iid,6.0,30,0.0,0.0,10,0,15,0.0016420361247947454,0.0013683634373289546,232.3777011597659,54.35489859413315,6,406,0.8674411331733164,-0.039566010185972667,489.2393830792526,5.590466840113784,2.5
iid,6.0,30,0.0,0.0,10,0,22,0.0012315270935960591,0.0006157635467980298,436.97490743843946,80.11968312754527,6,406,1.5098395152070665,-0.12851756702350373,403.4122747950067,5.436147928960547,2.8333333333333335
iid,6.0,30,0.0,0.0,10,0,30,0.0008210180623973727,0.0005473453749315821,644.423566370264,88.64699626616,6,406,2.304326481176503,-0.151724169429126,326.5356348590164,5.319736326076508,3.3333333333333335
iid,6.0,30,0.0,0.0,10,0,43,0.00041050903119868636,0.0003420908593322387,981.8360514081093,178.16293811282816,6,406,3.73640837960966,-0.14746921733586874,238.02033234839743,5.1711548907749245,4.666666666666667
iid,6.0,30,0.0,0.0,10,0,60,0.0012315270935960591,0.0014367816091954023,1513.193271893511,405.05099663703226,6,406,5.554796302523562,-0.10021268921676657,168.63132862826794,4.9405550469391715,6.0
iid,6.0,30,0.0,0.0,10,0,84,0.0012315270935960591,0.0014367816091954023,1995.6620755891752,499.23152616610685,6,406,7.320026920407456,-0.0901781667076683,112.62425020595016,4.718934804343831,7.333333333333333
iid,6.0,30,0.0,0.0,10,0,119,0.0012315270935960591,0.0006157635467980298,2655.1104462342473,724.8043237381415,6,406,9.547030368394037,-0.11159067654405187,67.132924707555,4.42368713552423,9.833333333333334
iid,6.0,30,0.0,0.0,10,0,167,0.0012315270935960591,0.0006157635467980298,3420.6091799719907,993.635588597605,6,406,12.17696618368781,-0.06264409194835024,7.373534237859839,4.098278381069598,14.666666666666666
iid,6.0,30,0.0,0.0,10,0,235,0.0012315270935960591,0.0006157635467980298,3891.0149609076257,1118.5292445143007,6,406,13.622059269097738,-0.053765504274181884,-17.20024494757135,3.8923422643384047,19.166666666666668
iid,6.0,30,0.0,0.0,10,0,330,0.0008210180623973727,0.0005473453749315821,4308.7680518703255,1245.9013038640815,6,406,15.245145318601873,-0.09699167482189401,-46.14392525245906,3.6615594139359833,23.833333333333332
iid,6.0,30,0.0,0.0,10,0,464,0.0008210180623973727,0.0005473453749315821,4877.31084008183,1606.017782979309,6,406,17.60839418477737,-0.06398188642561713,-82.31161576483301,3.388608357113629,30.666666666666668
iid,6.0,30,0.0,0.0,10,0,653,0.0012315270935960591,0.0006157635467980298,5331.555622985707,1748.450716645086,6,406,19.96321872107188,-0.050480222766726444,-117.54674250333527,3.1164390064766763,39.5
iid,6.0,30,0.0,0.0,10,0,918,0.0012315270935960591,0.0006157635467980298,5930.329526490296,2369.824363762751,6,406,21.704062942619228,-0.039007733708656823,-161.24474105574197,2.8371351555758877,47.333333333333336
iid,6.0,30,0.0,0.0,10,0,1292,0.0008210180623973727,0.0005473453749315821,6413.734822325223,2543.2642736532493,6,406,23.66630129363084,0.005970888280538804,-192.02147904562602,2.611122118192092,57.0
iid,6.0,30,0.0,0.0,10,0,1817,0.0008210180623973727,0.0005473453749315821,6804.830751019535,2806.500253802942,6,406,25.466833899069726,0.018015834557343957,-206.83566092917866,2.4118126407042673,61.666666666666664
iid,6.0,30,0.0,0.0,10,0,2555,0.0012315270935960591,0.0006157635467980298,7003.784476776287,2883.051453940765,6,406,27.00653377795795,0.036426851617221055,-231.6650603166263,2.26961583338163,67.66666666666667
iid,6.0,30,0.0,0.0,10,0,3594,0.0008210180623973727,0.0005473453749315821,7265.473806802693,2913.966808168958,6,406,28.095890896327393,0.07150661700994881,-252.65263544782965,2.096903056062955,70.83333333333333
iid,6.0,30,0.0,0.0,10,0,5055,0.0012315270935960591,0.0006157635467980298,7529.791987329911,2822.6895179549683,6,406,28.86658852097018,0.05175387616885457,-279.21231717467316,1.8518346159320052,77.16666666666667
iid,6.0,30,0.0,0.0,10,0,7110,0.0008210180623973727,0.0005473453749315821,7633.010949713643,2788.596324420872,6,406,29.755181956987553,0.0485066721505543,-293.74024805858227,1.7776091736528439,78.0
iid,6.0,30,0.0,0.0,10,0,10000,0.0008210180623973727,0.0005473453749315821,7748.27849915159,2773.33321696436,6,406,30.19809529260097,0.025825771598250113,-296.0456648653722,1.700095774911114,80.5
iid,6.0,30,0.0,0.0,10,100,0,0.02216748768472906,0.040229885057471305,0.0,0.0,6,406,0.0,0.0,93.51766849716408,4.587433556176086,9.0
iid,6.0,30,0.0,0.0,10,100,1,0.021756978653530375,0.04139299397920087,3.6866388101578633,1.3921485157774134,6,406,0.027335268742205845,1.1278640890700926,92.6226075337823,4.5811217556649355,9.333333333333334
iid,6.0,30,0.0,0.0,10,100,2,0.01929392446633826,0.03154077723043241,7.227735887021173,2.5910993584811797,6,406,0.05764720667343026,1.0537482874920219,91.66525219770863,4.578904204136688,9.0
iid,6.0,30,0.0,0.0,10,100,3,0.01847290640394089,0.02524630541871918,12.730726011488025,5.348010227328946,6,406,0.09173375988601255,0.4993080275827227,89.04727770377895,4.555661885237987,8.666666666666666
iid,6.0,30,0.0,0.0,10,100,4,0.016420361247947452,0.023535851122058034,16.35636381808193,6.684503809833343,6,406,0.1281351308730463,0.6539820237984165,86.33913161956764,4.547683987957497,8.166666666666666
iid,6.0,30,0.0,0.0,10,100,6,0.017241379310344824,0.02463054187192125,25.82794078212052,12.585968256141365,6,406,0.1961199731068818,0.42099230254442066,84.23057776566246,4.516596869035873,8.5
iid,6.0,30,0.0,0.0,10,100,8,0.016830870279146145,0.027435686918445456,32.366708671013065,15.115290996435302,6,406,0.2627747065397929,0.280609186167798,83.34118802703692,4.507533539132763,8.666666666666666
iid,6.0,30,0.0,0.0,10,100,11,0.01477832512315271,0.026272577996715937,45.55230059215321,17.727961473087177,6,406,0.3818867805407675,0.19059467213818507,79.99728128397841,4.487262945195672,8.333333333333334
iid,6.0,30,0.0,0.0,10,100,15,0.016009852216748766,0.033456486042692996,69.67836851514566,28.87606262656085,6,406,0.5015652076292627,0.15516082099893178,72.38609401947566,4.437187696660044,8.833333333333334
iid,6.0,30,0.0,0.0,10,100,22,0.016420361247947452,0.025998905309250166,98.23063989495368,51.27004451920115,6,406,0.6532878563162084,0.14610134255292975,62.71227489294976,4.385431510909121,11.166666666666666
iid,6.0,30,0.0,0.0,10,100,30,0.016420361247947452,0.013683634373289575,130.77321551784965,44.91205781564735,6,406,0.8416320394264135,0.2365003957323585,52.092749458700325,4.3326428388141105,11.5
iid,6.0,30,0.0,0.0,10,100,43,0.016420361247947452,0.020251778872468547,202.7088389731775,75.02025230288442,6,406,1.1848920154964369,0.0976075397173639,32.591866840178405,4.22717266569361,13.666666666666666
iid,6.0,30,0.0,0.0,10,100,60,0.016009852216748766,0.030172413793103467,245.045855557743,82.81367404008006,6,406,1.4389133187418481,0.1104800939607718,15.605332580086264,4.12875418746772,13.5
iid,6.0,30,0.0,0.0,10,100,84,0.014367816091954025,0.018404488232074415,309.98320487593395,86.74954468658078,6,406,1.8358094459065117,0.15693722106836078,-0.3507366619201404,4.043636636823601,15.666666666666666
iid,6.0,30,0.0,0.0,10,100,119,0.014367816091954025,0.0274356869184455,390.76720593161303,86.89905387532052,6,406,2.2021384729186626,0.12826962314267218,-11.318148217439711,3.9418936297744605,16.333333333333332
iid,6.0,30,0.0,0.0,10,100,167,0.013136288998357963,0.012862616310892177,504.4082625106283,161.2939168195771,6,406,2.812532064445626,0.056513019706993496,-26.449281800971075,3.820621879189636,19.0
iid,6.0,30,0.0,0.0,10,100,235,0.013957307060755339,0.019430760810071137,647.867762298859,269.9746154891552,6,406,3.5644392022680242,0.03589656973652744,-45.78637629953332,3.67037848389119,23.5
iid,6.0,30,0.0,0.0,10,100,330,0.011494252873563218,0.014504652435686919,810.8243779106388,457.04611657878917,6,406,4.849430153931295,0.023817119305352668,-79.57402601812258,3.488372156664433,27.666666666666668
iid,6.0,30,0.0,0.0,10,100,464,0.013546798029556653,0.025246305418719195,1020.9384778276357,513.0702009119262,6,406,6.471665026434678,0.08497989019225877,-97.43461754929403,3.2800331056821594,35.333333333333336
iid,6.0,30,0.0,0.0,10,100,653,0.011904761904761906,0.01512041598248494,1284.8439061612657,632.7315741903527,6,406,8.155242564293918,0.15976779622821183,-137.1420533340758,2.9944798574600466,42.333333333333336
iid,6.0,30,0.0,0.0,10,100,918,0.011494252873563218,0.017788724685276407,1628.1055086821525,996.476055999402,6,406,9.548477542505376,0.10307430563345249,-162.44072997240164,2.746227516391748,49.0
iid,6.0,30,0.0,0.0,10,100,1292,0.01354679802955665,0.028530377668308734,1886.9426777507845,1219.2477137509143,6,406,10.771709708694337,0.1888346892809235,-192.22159848979837,2.5429047277774113,58.333333333333336
iid,6.0,30,0.0,0.0,10,100,1817,0.012315270935960592,0.026272577996715916,2054.2144567843484,1314.9425576389149,6,406,12.131084555772125,0.1506897395394702,-218.77172056469703,2.3992210250357346,64.16666666666667
iid,6.0,30,0.0,0.0,10,100,2555,0.011083743842364532,0.017036124794745477,2210.0027159506203,1394.0139593139681,6,406,13.23355186740246,0.2063422669794924,-237.8050470990207,2.2560594607035838,67.5
iid,6.0,30,0.0,0.0,10,100,3594,0.011494252873563218,0.020251778872468516,2360.9664366411143,1410.6728024481456,6,406,14.110368080932924,0.17259440259712877,-251.63868220699987,2.080758774799491,70.0
iid,6.0,30,0.0,0.0,10,100,5055,0.011904761904761906,0.024151614668856045,2546.549836737205,1383.280699317962,6,406,15.302525894996494,0.14823544747548315,-278.0229638557024,1.8477435849450108,76.16666666666667
iid,6.0,30,0.0,0.0,10,100,7110,0.012725779967159276,0.02825670498084293,2587.841563969763,1395.9312649778149,6,406,16.1676612307468,0.14413786332327405,-288.10339321948544,1.7957707191597063,79.33333333333333
iid,6.0,30,0.0,0.0,10,100,10000,0.010673234811165845,0.034209085933223866,2700.590509640892,1358.0896440988336,6,406,16.790277872924577,0.07271177304869193,-298.9364024305914,1.6591190865506116,82.0
iid,6.0,30,0.0,0.0,10,300,0,0.053366174055829226,0.19841269841269857,0.0,0.0,6,406,0.0,0.0,-32.646821587989706,3.779851169522249,21.666666666666668
iid,6.0,30,0.0,0.0,10,300,1,0.05213464696223317,0.20313355227148333,1.7272557346910913,0.34435098562938704,6,406,0.021145097915365205,2.1750307078689595,-31.847342909144146,3.763829541325045,21.833333333333332
