ensemble,epsilon,kappa,pi,disorder_idx,tw,lag,Q_mean,chi4,D4_mean,D4_std,n_traj,n_pairs
iid,6.0,0.0,0.0,4,10000,84,0.18565270935960593,0.08986299261083834,1.2986361193987637,2.198697344960542,8,406
iid,6.0,0.0,0.0,4,10000,119,0.18288177339901476,0.10514162561576611,1.4421983815908228,2.138418580056906,8,406
iid,6.0,0.0,0.0,4,10000,167,0.18041871921182265,0.07373768472906558,1.4631761836756334,1.8843350160368808,8,406
iid,6.0,0.0,0.0,4,10000,235,0.18011083743842363,0.09263392857143014,1.579781337570943,1.7923712825286107,8,406
iid,6.0,0.0,0.0,4,10000,330,0.17518472906403942,0.11418565270935668,1.504077128349648,1.0547536811643479,8,406
iid,6.0,0.0,0.0,4,10000,464,0.17672413793103448,0.1051416256157647,1.715515707860364,1.086988973523003,8,406
iid,6.0,0.0,0.0,4,10000,653,0.1708743842364532,0.09109451970443297,3.4651514710086238,4.5952327771829395,8,406
iid,6.0,0.0,0.0,4,10000,918,0.16964285714285712,0.1560575738916278,4.020065872942032,5.4343024010672805,8,406
iid,6.0,0.0,0.0,4,10000,1292,0.166564039408867,0.1366610221674866,4.392744617734803,5.654796896388748,8,406
iid,6.0,0.0,0.0,4,10000,1817,0.16163793103448276,0.1261930418719202,4.795610685730003,7.068265783130592,8,406
iid,6.0,0.0,0.0,4,10000,2555,0.15979064039408866,0.19608220443349922,5.9173378343941865,8.439823633004176,8,406
iid,6.0,0.0,0.0,4,10000,3594,0.15055418719211822,0.18622998768473087,8.003749480547068,11.939148956062974,8,406
iid,6.0,0.0,0.0,4,10000,5055,0.14470443349753698,0.15932881773398638,9.383877763760555,10.042763333501918,8,406
iid,6.0,0.0,0.0,4,10000,7110,0.1391625615763547,0.18965517241379073,11.895436943393808,13.005422054008323,8,406
iid,6.0,0.0,0.0,4,10000,10000,0.13454433497536944,0.20747383004926193,14.95209707475296,20.587639364428235,8,406
iid,6.0,0.0,0.0,5,0,1,0.0018472906403940886,0.001077586206896552,7.554497277222327,3.2715279481980217,8,406
iid,6.0,0.0,0.0,5,0,2,0.0018472906403940886,0.001077586206896552,15.73843591573095,7.270164841887386,8,406
iid,6.0,0.0,0.0,5,0,3,0.0018472906403940886,0.001077586206896552,25.989463464901675,10.761559698504426,8,406
iid,6.0,0.0,0.0,5,0,4,0.0015394088669950737,0.0011930418719211828,36.95421544325826,16.150583165254286,8,406
iid,6.0,0.0,0.0,5,0,6,0.0009236453201970443,0.0005772783251231529,70.62437391457115,26.147864977332752,8,406
iid,6.0,0.0,0.0,5,0,8,0.0018472906403940886,0.001077586206896552,93.94088128648812,34.172776055790735,8,406
iid,6.0,0.0,0.0,5,0,11,0.0009236453201970443,0.0005772783251231529,145.14618874220548,52.38593682868229,8,406
iid,6.0,0.0,0.0,5,0,15,0.0009236453201970443,0.0005772783251231529,211.87815805956564,65.29934306134939,8,406
iid,6.0,0.0,0.0,5,0,22,0.0006157635467980296,0.00046182266009852225,353.2535310546516,85.52768443269763,8,406
iid,6.0,0.0,0.0,5,0,30,0.0009236453201970443,0.0005772783251231529,566.6371027588688,157.60023097574734,8,406
iid,6.0,0.0,0.0,5,0,43,0.0006157635467980296,0.00046182266009852225,895.3789899101184,213.51269769230515,8,406
iid,6.0,0.0,0.0,5,0,60,0.0009236453201970443,0.0005772783251231529,1291.526044694966,295.7615733981736,8,406
iid,6.0,0.0,0.0,5,0,84,0.0006157635467980296,0.00046182266009852225,1776.6951859431265,502.7161375304261,8,406
iid,6.0,0.0,0.0,5,0,119,0.0003078817733990148,0.000269396551724138,2440.9518616717405,755.3523137272679,8,406
iid,6.0,0.0,0.0,5,0,167,0.0009236453201970443,0.0005772783251231529,3233.2230017775164,1293.9694586257376,8,406
iid,6.0,0.0,0.0,5,0,235,0.0006157635467980296,0.00046182266009852225,3726.4973233340934,1640.542019345933,8,406
iid,6.0,0.0,0.0,5,0,330,0.0006157635467980296,0.00046182266009852225,4308.797593094055,1790.4090077161509,8,406
iid,6.0,0.0,0.0,5,0,464,0.0006157635467980296,0.00046182266009852225,4764.69839585559,2278.5336877798627,8,406
iid,6.0,0.0,0.0,5,0,653,0.0003078817733990148,0.000269396551724138,5059.159206030903,2238.8142212802713,8,406
iid,6.0,0.0,0.0,5,0,918,0.0003078817733990148,0.000269396551724138,5339.024360311375,2396.980552687016,8,406
iid,6.0,0.0,0.0,5,0,1292,0.0003078817733990148,0.000269396551724138,5893.091620143009,2645.30489509958,8,406
iid,6.0,0.0,0.0,5,0,1817,0.0003078817733990148,0.000269396551724138,6228.342923477194,2792.9895409064193,8,406
iid,6.0,0.0,0.0,5,0,2555,0.0003078817733990148,0.000269396551724138,6509.524523242467,2858.9200664001723,8,406
iid,6.0,0.0,0.0,5,0,3594,0.0003078817733990148,0.000269396551724138,6837.4208452501225,2897.392633313559,8,406
iid,6.0,0.0,0.0,5,0,5055,0.0009236453201970443,0.0005772783251231529,7127.671123170136,3063.9064042439613,8,406
iid,6.0,0.0,0.0,5,0,7110,0.0006157635467980296,0.00046182266009852225,7229.1725395730955,2941.2572556733385,8,406
iid,6.0,0.0,0.0,5,0,10000,0.0009236453201970443,0.0005772783251231529,7264.5801411133925,2965.027225229335,8,406
iid,6.0,0.0,0.0,5,100,1,0.02001231527093596,0.05815116995073894,3.3777233674021825,1.608643832215791,8,406
iid,6.0,0.0,0.0,5,100,2,0.019704433497536946,0.05911330049261085,7.130338022918599,3.9588303107385663,8,406
iid,6.0,0.0,0.0,5,100,3,0.019088669950738917,0.05341748768472899,12.579211026240053,6.955177396075142,8,406
iid,6.0,0.0,0.0,5,100,4,0.016933497536945813,0.043372844827586195,16.554710773634174,10.531166321350282,8,406
iid,6.0,0.0,0.0,5,100,6,0.016317733990147784,0.0436807266009852,24.968054065109783,16.135629704899987,8,406
iid,6.0,0.0,0.0,5,100,8,0.01600985221674877,0.035714285714285685,32.06472972383232,18.30011719704881,8,406
iid,6.0,0.0,0.0,5,100,11,0.015701970443349755,0.04306496305418716,41.50548145587589,19.83964065681418,8,406
iid,6.0,0.0,0.0,5,100,15,0.01539408866995074,0.04171798029556649,56.50549919869715,21.18546249536192,8,406
iid,6.0,0.0,0.0,5,100,22,0.0166256157635468,0.05341748768472906,82.30613622019972,24.133808728027905,8,406
iid,6.0,0.0,0.0,5,100,30,0.013854679802955664,0.03198121921182269,123.06674422110288,48.43868469010414,8,406
iid,6.0,0.0,0.0,5,100,43,0.012623152709359608,0.035367918719211786,188.54621540970945,98.31046337422832,8,406
iid,6.0,0.0,0.0,5,100,60,0.01293103448275862,0.023245073891625622,270.2590435335038,175.42282466039575,8,406
iid,6.0,0.0,0.0,5,100,84,0.012007389162561576,0.02243688423645321,365.541761108052,259.49163109525864,8,406
iid,6.0,0.0,0.0,5,100,119,0.013238916256157637,0.041217672413793094,443.2966312858592,339.20054441167883,8,406
iid,6.0,0.0,0.0,5,100,167,0.012007389162561576,0.03044181034482759,591.0509242073308,423.02577130144766,8,406
iid,6.0,0.0,0.0,5,100,235,0.01231527093596059,0.024630541871921194,736.6103400223132,494.0744467133426,8,406
iid,6.0,0.0,0.0,5,100,330,0.012315270935960592,0.02155172413793103,942.1567738656837,721.6086507459398,8,406
iid,6.0,0.0,0.0,5,100,464,0.011391625615763547,0.03321274630541872,1095.7549046594702,811.3720312954968,8,406
iid,6.0,0.0,0.0,5,100,653,0.010160098522167487,0.024899938423645324,1224.3506470223858,847.7869646319408,8,406
iid,6.0,0.0,0.0,5,100,918,0.010467980295566504,0.022629310344827572,1378.2973646343926,933.9327279977535,8,406
iid,6.0,0.0,0.0,5,100,1292,0.010467980295566502,0.025092364532019698,1656.9258477192357,1039.6266697930823,8,406
iid,6.0,0.0,0.0,5,100,1817,0.010775862068965516,0.02705511083743843,1832.4175146607004,1156.6934775047848,8,406
iid,6.0,0.0,0.0,5,100,2555,0.010775862068965516,0.02397629310344828,1931.1657567150644,1100.4811680263488,8,406
iid,6.0,0.0,0.0,5,100,3594,0.010160098522167487,0.02674722906403941,2155.140252825997,1143.9148304069024,8,406
iid,6.0,0.0,0.0,5,100,5055,0.009236453201970442,0.024476600985221683,2310.2340319297546,1235.4183316498147,8,406
iid,6.0,0.0,0.0,5,100,7110,0.010775862068965516,0.030749692118226608,2415.3194410839324,1235.2053891131175,8,406
iid,6.0,0.0,0.0,5,100,10000,0.01108374384236453,0.030172413793103457,2422.289440623819,1246.6424887397416,8,406
iid,6.0,0.0,0.0,5,300,1,0.05264778325123152,0.4156019088669956,1.301241791745029,0.6978198636215994,8,406
iid,6.0,0.0,0.0,5,300,2,0.051416256157635475,0.37526939655172414,2.42838212245347,1.2622591589166297,8,406
iid,6.0,0.0,0.0,5,300,3,0.05172413793103448,0.4217980295566504,4.178485269146563,2.611772566310283,8,406
iid,6.0,0.0,0.0,5,300,4,0.051416256157635475,0.3980526477832513,5.674938344505572,3.973534885735043,8,406
iid,6.0,0.0,0.0,5,300,6,0.05080049261083743,0.3761930418719219,6.142749431419009,3.511392402160413,8,406
iid,6.0,0.0,0.0,5,300,8,0.049568965517241374,0.36911176108374405,8.689419557367582,5.181010477236471,8,406
iid,6.0,0.0,0.0,5,300,11,0.04926108374384236,0.32389162561576357,12.606671475746667,8.457566854589935,8,406
iid,6.0,0.0,0.0,5,300,15,0.04926108374384237,0.3540640394088673,19.062192971899538,9.716170554700845,8,406
iid,6.0,0.0,0.0,5,300,22,0.04649014778325123,0.3167718596059117,24.713979966480156,14.255276671366069,8,406
iid,6.0,0.0,0.0,5,300,30,0.04649014778325123,0.32416102216748793,32.768120463610224,21.107065915892566,8,406
iid,6.0,0.0,0.0,5,300,43,0.04495073891625616,0.341594827586207,36.01127914256701,23.986500439772026,8,406
iid,6.0,0.0,0.0,5,300,60,0.044027093596059115,0.2989147167487686,53.52514263256229,43.02649636958955,8,406
iid,6.0,0.0,0.0,5,300,84,0.04248768472906404,0.3459051724137931,70.89393508284603,60.68155707852683,8,406
iid,6.0,0.0,0.0,5,300,119,0.0437192118226601,0.3606834975369456,101.51410009445858,105.86672170402036,8,406
iid,6.0,0.0,0.0,5,300,167,0.04002463054187192,0.3255849753694583,129.74716489029643,105.02429472208844,8,406
iid,6.0,0.0,0.0,5,300,235,0.03910098522167488,0.30938269704433496,145.4690341533454,97.55893470437584,8,406
iid,6.0,0.0,0.0,5,300,330,0.03910098522167488,0.3044565886699508,195.30370593701505,143.60699639637053,8,406
iid,6.0,0.0,0.0,5,300,464,0.03725369458128079,0.29214131773398994,236.16657623979273,185.26341490646195,8,406
iid,6.0,0.0,0.0,5,300,653,0.036637931034482756,0.2952201354679805,261.0141630263573,187.70708615696674,8,406
iid,6.0,0.0,0.0,5,300,918,0.03571428571428571,0.23706896551724133,345.37234307051085,247.80439008478012,8,406
iid,6.0,0.0,0.0,5,300,1292,0.035098522167487683,0.2701662561576355,457.6406802406778,346.3372702475169,8,406
iid,6.0,0.0,0.0,5,300,1817,0.035098522167487683,0.27940270935960604,569.3092283816258,403.7851769211589,8,406
iid,6.0,0.0,0.0,5,300,2555,0.033866995073891626,0.2098214285714286,627.279647985023,388.6486812543354,8,406
iid,6.0,0.0,0.0,5,300,3594,0.03263546798029557,0.23999384236453203,751.7198993675643,422.6720178395482,8,406
iid,6.0,0.0,0.0,5,300,5055,0.03263546798029557,0.2215209359605912,817.2376356956723,465.02079114875215,8,406
iid,6.0,0.0,0.0,5,300,7110,0.03201970443349754,0.18226600985221666,893.8826778056448,501.9678660220284,8,406
iid,6.0,0.0,0.0,5,300,10000,0.03201970443349754,0.1773399014778324,893.1300995826972,506.78550066207737,8,406
iid,6.0,0.0,0.0,5,1000,1,0.09883004926108375,0.5002693965517241,0.8728851303597306,1.5378020605076017,8,406
iid,6.0,0.0,0.0,5,1000,2,0.09852216748768473,0.5024630541871922,1.5616754916591953,2.281519658864868,8,406
iid,6.0,0.0,0.0,5,1000,3,0.09729064039408868,0.47598522167487656,2.1903441132291714,2.4488051652728497,8,406
iid,6.0,0.0,0.0,5,1000,4,0.0960591133004926,0.4950738916256152,3.0833805745144898,3.627341370214523,8,406
iid,6.0,0.0,0.0,5,1000,6,0.09482758620689655,0.5110837438423652,3.9052284975465112,3.149049645250519,8,406
iid,6.0,0.0,0.0,5,1000,8,0.09451970443349754,0.47533097290640425,5.386891405596278,4.2415497057357,8,406
iid,6.0,0.0,0.0,5,1000,11,0.09328817733990148,0.5248999384236444,6.0695910580841534,3.4339810499846104,8,406
iid,6.0,0.0,0.0,5,1000,15,0.09205665024630541,0.5510698891625624,7.201366040005048,4.5580819029975554,8,406
iid,6.0,0.0,0.0,5,1000,22,0.0917487684729064,0.5638854679802959,10.495822149090378,7.00702323871681,8,406
iid,6.0,0.0,0.0,5,1000,30,0.08897783251231527,0.5446043719211832,12.317515363117412,8.501438129365997,8,406
iid,6.0,0.0,0.0,5,1000,43,0.08866995073891626,0.4999999999999994,18.708556350012156,13.407140824118066,8,406
iid,6.0,0.0,0.0,5,1000,60,0.08620689655172414,0.45935960591132924,19.944450477100442,11.555607369654139,8,406
iid,6.0,0.0,0.0,5,1000,84,0.08158866995073892,0.5261314655172411,26.065941181319424,16.880464323702146,8,406
iid,6.0,0.0,0.0,5,1000,119,0.08466748768472906,0.47471520935960587,33.920952795303855,31.264015830930227,8,406
iid,6.0,0.0,0.0,5,1000,167,0.08066502463054187,0.5232450738916258,38.81176149923877,25.65589782118134,8,406
iid,6.0,0.0,0.0,5,1000,235,0.0812807881773399,0.4692118226600983,47.19038834263101,32.52094754371348,8,406
iid,6.0,0.0,0.0,5,1000,330,0.07789408866995073,0.4500846674876854,59.34354232098878,33.05051118813766,8,406
iid,6.0,0.0,0.0,5,1000,464,0.07512315270935961,0.5178571428571427,73.9641399500291,48.33635243365235,8,406
iid,6.0,0.0,0.0,5,1000,653,0.07481527093596059,0.45193195812807874,104.66188827521611,85.39269984671368,8,406
iid,6.0,0.0,0.0,5,1000,918,0.07450738916256157,0.4093288177339903,142.0511312697278,122.5459303155944,8,406
iid,6.0,0.0,0.0,5,1000,1292,0.07235221674876846,0.4057496921182274,167.05091173090614,138.67040808271935,8,406
iid,6.0,0.0,0.0,5,1000,1817,0.06742610837438423,0.33308959359605944,196.75069426024038,134.5341149881557,8,406
iid,6.0,0.0,0.0,5,1000,2555,0.06834975369458128,0.4204125615763554,245.77176200110804,163.36417372516834,8,406
iid,6.0,0.0,0.0,5,1000,3594,0.06465517241379311,0.3391317733990148,312.9524336329472,199.52464044750286,8,406
iid,6.0,0.0,0.0,5,1000,5055,0.06157635467980296,0.249384236453202,356.8048553020223,250.78727636034492,8,406
iid,6.0,0.0,0.0,5,1000,7110,0.06280788177339902,0.30972906403940853,385.16035558477864,271.3886526893471,8,406
iid,6.0,0.0,0.0,5,1000,10000,0.05665024630541872,0.2721674876847292,444.1391804817982,324.15777449100216,8,406
iid,6.0,0.0,0.0,5,3000,1,0.1499384236453202,0.17699353448275915,0.05991906647979215,0.06794601682060192,8,406
iid,6.0,0.0,0.0,5,3000,2,0.14932266009852216,0.1871536330049286,0.34561181578086364,0.4327903425606669,8,406
iid,6.0,0.0,0.0,5,3000,3,0.14901477832512314,0.18657635467980627,0.4731470745296158,0.5166288533862584,8,406
iid,6.0,0.0,0.0,5,3000,4,0.14778325123152708,0.2124384236453246,0.7088625688942364,1.0751688707002982,8,406
iid,6.0,0.0,0.0,5,3000,6,0.14562807881773399,0.23549107142857262,0.9722275384283242,1.2413382622796445,8,406
iid,6.0,0.0,0.0,5,3000,8,0.1416256157635468,0.25985221674876946,1.5713008067801986,1.9071873839455755,8,406
iid,6.0,0.0,0.0,5,3000,11,0.1419334975369458,0.22779402709359664,1.6856000651224905,1.971994116675015,8,406
iid,6.0,0.0,0.0,5,3000,15,0.1394704433497537,0.22163639162561502,2.122294570714059,2.6557570391912058,8,406
iid,6.0,0.0,0.0,5,3000,22,0.13854679802955666,0.2153633004926092,3.249591099016836,3.6524247581128084,8,406
iid,6.0,0.0,0.0,5,3000,30,0.1354679802955665,0.24815270935960562,4.411358896746147,4.505045148830823,8,406
iid,6.0,0.0,0.0,5,3000,43,0.1330049261083744,0.27155172413793044,4.600119347342203,4.756805689241772,8,406
iid,6.0,0.0,0.0,5,3000,60,0.13115763546798032,0.26462438423645096,4.837956225203569,4.548526835154526,8,406
iid,6.0,0.0,0.0,5,3000,84,0.13208128078817732,0.21301570197044412,5.937427116580431,5.017977625515404,8,406
iid,6.0,0.0,0.0,5,3000,119,0.13023399014778325,0.27058959359605844,8.060698171994602,6.377914420024229,8,406
iid,6.0,0.0,0.0,5,3000,167,0.12807881773399016,0.22105911330049127,8.028507458843453,6.263767804884405,8,406
iid,6.0,0.0,0.0,5,3000,235,0.12653940886699508,0.2585822044334977,10.628890561476144,9.230230767148585,8,406
iid,6.0,0.0,0.0,5,3000,330,0.12407635467980295,0.21609451970443422,13.569456410989114,14.339008225673293,8,406
iid,6.0,0.0,0.0,5,3000,464,0.12038177339901479,0.2804418103448261,17.87630936281314,16.825522331793557,8,406
iid,6.0,0.0,0.0,5,3000,653,0.12130541871921183,0.3305110837438421,27.321202934133684,35.88461879792551,8,406
iid,6.0,0.0,0.0,5,3000,918,0.11360837438423643,0.21578663793103664,35.07874934279577,51.476171171402875,8,406
iid,6.0,0.0,0.0,5,3000,1292,0.11391625615763547,0.2713977832512313,51.82706714883369,82.22273567828971,8,406
iid,6.0,0.0,0.0,5,3000,1817,0.10467980295566504,0.20751231527093478,57.47362743069615,85.33588135593455,8,406
iid,6.0,0.0,0.0,5,3000,2555,0.10375615763546797,0.17206742610837567,62.54238405540222,83.28388323338797,8,406
iid,6.0,0.0,0.0,5,3000,3594,0.10406403940886699,0.21043719211822642,76.12095718378546,90.827378416515,8,406
iid,6.0,0.0,0.0,5,3000,5055,0.10098522167487683,0.14655172413793202,82.46418426979453,94.97798870368437,8,406
iid,6.0,0.0,0.0,5,3000,7110,0.09759852216748768,0.20070043103448298,91.25581107308614,96.88560200677297,8,406
iid,6.0,0.0,0.0,5,3000,10000,0.09359605911330049,0.19027093596059158,122.3072967217875,112.63647859416022,8,406
iid,6.0,0.0,0.0,5,10000,1,0.18134236453201968,0.39343442118226735,0.0758330316437362,0.09391903638424173,8,406
iid,6.0,0.0,0.0,5,10000,2,0.18134236453201968,0.39343442118226735,0.08916325874781933,0.1560742784032597,8,406
iid,6.0,0.0,0.0,5,10000,3,0.18134236453201968,0.39343442118226735,0.1349284299560098,0.21385819428855168,8,406
iid,6.0,0.0,0.0,5,10000,4,0.18072660098522164,0.3811191502463097,0.17197493708213296,0.22318634788607716,8,406
iid,6.0,0.0,0.0,5,10000,6,0.18041871921182268,0.3871613300492601,0.18946938290491505,0.18610075957410932,8,406
iid,6.0,0.0,0.0,5,10000,8,0.1791871921182266,0.41056034482758774,0.2425062639388055,0.24639821108196372,8,406
iid,6.0,0.0,0.0,5,10000,11,0.1794950738916256,0.374653633004927,0.46604234644613907,0.6814391043944812,8,406
iid,6.0,0.0,0.0,5,10000,15,0.17549261083743842,0.4204125615763561,1.0881593674009338,1.8206172817303987,8,406
iid,6.0,0.0,0.0,5,10000,22,0.17333743842364532,0.38542949507389024,2.0297654346988474,3.413391651218619,8,406
iid,6.0,0.0,0.0,5,10000,30,0.17364532019704434,0.4433497536945786,1.9685710736027364,3.364523355001393,8,406
iid,6.0,0.0,0.0,5,10000,43,0.1705665024630542,0.49184113300492666,2.1899111248857652,3.6926699869523363,8,406
iid,6.0,0.0,0.0,5,10000,60,0.1690270935960591,0.40821274630542126,2.485453914206972,3.8894803597261878,8,406
iid,6.0,0.0,0.0,5,10000,84,0.1644088669950739,0.41733374384236177,3.922997441979087,6.269303249161113,8,406
iid,6.0,0.0,0.0,5,10000,119,0.1622536945812808,0.4035945197044298,4.997864482568632,7.732751387949234,8,406
iid,6.0,0.0,0.0,5,10000,167,0.16009852216748768,0.4612068965517254,8.439726296882439,12.989102154730832,8,406
iid,6.0,0.0,0.0,5,10000,235,0.1564039408866995,0.47967980295566465,8.257507659936605,11.279333247194748,8,406
iid,6.0,0.0,0.0,5,10000,330,0.1542487684729064,0.4950354064039424,10.90036089843918,14.774075343106842,8,406
iid,6.0,0.0,0.0,5,10000,464,0.15517241379310345,0.3940886699507354,11.416200667154696,16.44148704337299,8,406
iid,6.0,0.0,0.0,5,10000,653,0.15116995073891623,0.3527940270935979,14.631796499652024,22.103747639578728,8,406
iid,6.0,0.0,0.0,5,10000,918,0.1520935960591133,0.3422105911330045,15.715243061519978,25.178661716915986,8,406
iid,6.0,0.0,0.0,5,10000,1292,0.14839901477832512,0.3083435960591147,16.42461406855177,25.214436984741376,8,406
iid,6.0,0.0,0.0,5,10000,1817,0.14439655172413796,0.2918334359605881,23.410082942639104,37.22132567569754,8,406
iid,6.0,0.0,0.0,5,10000,2555,0.13977832512315272,0.33728448275862033,18.18973447142371,25.991391554398696,8,406
iid,6.0,0.0,0.0,5,10000,3594,0.1376231527093596,0.39374230295566565,21.691899583554196,38.638298935936106,8,406
iid,6.0,0.0,0.0,5,10000,5055,0.13854679802955663,0.4813731527093617,17.32298781853845,27.177473085525982,8,406
iid,6.0,0.0,0.0,5,10000,7110,0.13177339901477833,0.41440886699507296,33.52866601860112,54.40369492825756,8,406
iid,6.0,0.0,0.0,5,10000,10000,0.12407635467980296,0.3706511699507377,48.50597297740112,64.84397819148226,8,406
iid,6.0,0.0,0.0,6,0,1,0.002770935960591133,0.002732450738916256,8.709456123761461,5.245373192967173,8,406
iid,6.0,0.0,0.0,6,0,2,0.0024630541871921183,0.003078817733990147,17.986176512628703,9.767471733294354,8,406
iid,6.0,0.0,0.0,6,0,3,0.0024630541871921183,0.003078817733990147,32.757474226989025,18.14955544693571,8,406
iid,6.0,0.0,0.0,6,0,4,0.0024630541871921183,0.003078817733990147,46.28406746414497,21.565683563007806,8,406
iid,6.0,0.0,0.0,6,0,6,0.0018472906403940886,0.0016933497536945814,69.11292385496785,26.57197992826664,8,406
iid,6.0,0.0,0.0,6,0,8,0.0024630541871921183,0.003078817733990147,89.16778016439913,34.19108379739613,8,406
iid,6.0,0.0,0.0,6,0,11,0.0018472906403940886,0.0016933497536945814,153.17413115288304,61.344003155712635,8,406
iid,6.0,0.0,0.0,6,0,15,0.001539408866995074,0.002424568965517241,238.44923275553575,108.2975436539532,8,406
iid,6.0,0.0,0.0,6,0,22,0.0006157635467980296,0.00046182266009852225,431.8601954548488,147.9905652770844,8,406
iid,6.0,0.0,0.0,6,0,30,0.0006157635467980296,0.00046182266009852225,679.28295942656,210.0822014482754,8,406
iid,6.0,0.0,0.0,6,0,43,0.0006157635467980296,0.00046182266009852225,1103.3856132135293,342.7774858576966,8,406
iid,6.0,0.0,0.0,6,0,60,0.0006157635467980296,0.00046182266009852225,1738.6270539123807,617.403130615419,8,406
iid,6.0,0.0,0.0,6,0,84,0.0003078817733990148,0.000269396551724138,2432.6219516218152,1002.2805776909846,8,406
iid,6.0,0.0,0.0,6,0,119,0.0003078817733990148,0.000269396551724138,3290.566520309803,1412.732263155361,8,406
iid,6.0,0.0,0.0,6,0,167,0.0003078817733990148,0.000269396551724138,4175.181099597685,2084.0979804455746,8,406
iid,6.0,0.0,0.0,6,0,235,0.0003078817733990148,0.000269396551724138,5063.956006337084,2915.5266930472594,8,406
iid,6.0,0.0,0.0,6,0,330,0.0006157635467980296,0.001077586206896552,5704.309548322434,3413.990317406629,8,406
iid,6.0,0.0,0.0,6,0,464,0.0003078817733990148,0.000269396551724138,6221.840109914885,3453.0968868129794,8,406
iid,6.0,0.0,0.0,6,0,653,0.0003078817733990148,0.000269396551724138,6913.4479019204755,3646.803265648787,8,406
iid,6.0,0.0,0.0,6,0,918,0.0003078817733990148,0.000269396551724138,7273.051446997681,3893.3885239890133,8,406
iid,6.0,0.0,0.0,6,0,1292,0.0006157635467980296,0.001077586206896552,7809.7919267651905,3953.49842661072,8,406
iid,6.0,0.0,0.0,6,0,1817,0.0012315270935960591,0.0012315270935960591,8538.825988057488,4229.25761246525,8,406
iid,6.0,0.0,0.0,6,0,2555,0.0009236453201970443,0.0011930418719211823,9060.786931556737,4457.977814200836,8,406
iid,6.0,0.0,0.0,6,0,3594,0.0006157635467980296,0.001077586206896552,9111.231783531066,4476.547027922267,8,406
iid,6.0,0.0,0.0,6,0,5055,0.0,0.0,9467.16782523553,4525.487109294935,8,406
iid,6.0,0.0,0.0,6,0,7110,0.0,0.0,9843.144764086974,4605.817394318229,8,406
iid,6.0,0.0,0.0,6,0,10000,0.0003078817733990148,0.000269396551724138,10112.850581565139,4729.918292553427,8,406
iid,6.0,0.0,0.0,6,100,1,0.02247536945812808,0.13265855911330052,3.626252961817334,2.640733715525351,8,406
iid,6.0,0.0,0.0,6,100,2,0.020935960591133007,0.12992610837438423,7.588757110176517,4.970930843039486,8,406
iid,6.0,0.0,0.0,6,100,3,0.021551724137931036,0.10267857142857142,11.421970450942194,7.334544104208966,8,406
iid,6.0,0.0,0.0,6,100,4,0.021243842364532018,0.1052570812807882,17.371128993590347,11.258979542163955,8,406
iid,6.0,0.0,0.0,6,100,6,0.02062807881773399,0.11018318965517243,23.58195730514103,16.733587846693414,8,406
iid,6.0,0.0,0.0,6,100,8,0.019704433497536946,0.08004926108374386,34.030860244218836,24.494411123641093,8,406
iid,6.0,0.0,0.0,6,100,11,0.019704433497536946,0.08990147783251233,45.37106809967919,30.67164283844445,8,406
iid,6.0,0.0,0.0,6,100,15,0.019704433497536946,0.08066502463054187,58.76038207060371,36.657687505907504,8,406
iid,6.0,0.0,0.0,6,100,22,0.017857142857142856,0.09836822660098525,105.80213681020274,69.08244475773714,8,406
iid,6.0,0.0,0.0,6,100,30,0.016009852216748766,0.07573891625615765,134.38990609628354,70.76285697082325,8,406
iid,6.0,0.0,0.0,6,100,43,0.015394088669950737,0.062038177339901454,189.0048840762918,102.8815706006718,8,406
iid,6.0,0.0,0.0,6,100,60,0.015394088669950741,0.04849137931034485,280.39496634859245,191.38235433160094,8,406
iid,6.0,0.0,0.0,6,100,84,0.01600985221674877,0.05603448275862067,404.1902127285903,282.59719800634997,8,406
iid,6.0,0.0,0.0,6,100,119,0.015086206896551727,0.049530480295566476,567.6297037028777,452.84288429679594,8,406
iid,6.0,0.0,0.0,6,100,167,0.01600985221674877,0.06219211822660096,744.2496624044743,668.3798393888601,8,406
iid,6.0,0.0,0.0,6,100,235,0.01600985221674877,0.04741379310344823,919.1920129369545,721.8017771639921,8,406
iid,6.0,0.0,0.0,6,100,330,0.015394088669950741,0.057727832512315266,1121.7195496894349,797.951950312967,8,406
iid,6.0,0.0,0.0,6,100,464,0.014778325123152709,0.06773399014778328,1327.9226365079203,878.380178431402,8,406
iid,6.0,0.0,0.0,6,100,653,0.01600985221674877,0.06342364532019702,1633.3369523366757,1123.30778224627,8,406
iid,6.0,0.0,0.0,6,100,918,0.015701970443349755,0.057227524630541864,1959.856455759053,1305.6355448232212,8,406
iid,6.0,0.0,0.0,6,100,1292,0.014470443349753696,0.043372844827586216,2362.660701905039,1592.0550767459451,8,406
iid,6.0,0.0,0.0,6,100,1817,0.015394088669950741,0.05588054187192115,2702.131235047107,1709.0322005208081,8,406
iid,6.0,0.0,0.0,6,100,2555,0.014162561576354678,0.034944581280788194,2921.211246259571,1775.657296317088,8,406
iid,6.0,0.0,0.0,6,100,3594,0.01416256157635468,0.03494458128078818,3026.0415830702746,1859.0814722940902,8,406
iid,6.0,0.0,0.0,6,100,5055,0.013238916256157635,0.02705511083743844,3193.413947043509,1912.4155116203328,8,406
iid,6.0,0.0,0.0,6,100,7110,0.01293103448275862,0.035560344827586195,3418.98689133506,1961.8511981296272,8,406
