n_chains,eps_AB,delta_eps,shell_q,tau_psi_mean,tau_psi_sem
144,0.3,0.7,1.399145269,6.748719569,0.1370662256
144,0.3,0.7,1.427996661,6.193331173,0.041845968
144,0.3,0.7,1.456276568,5.730956865,0.08882350145
144,0.3,0.7,1.484017662,5.234408798,0.07816618186
144,0.1,0.9,0.2855993321,,
144,0.1,0.9,0.4038984489,1874.160962,584.5504681
144,0.1,0.9,0.4946725539,1149.86604,330.2683477
144,0.1,0.9,0.5711986643,430.1048973,44.9274131
144,0.1,0.9,0.638619521,314.701731,31.25291436
144,0.1,0.9,0.6995726346,143.9081231,5.711532628
144,0.1,0.9,0.8077968978,82.62599343,2.582829364
144,0.1,0.9,0.8567979964,62.45635035,1.137526477
144,0.1,0.9,0.9031443878,51.25095069,1.188768782
144,0.1,0.9,0.9472258251,37.83115072,1.625545851
144,0.1,0.9,0.9893451078,30.4524912,1.035161359
144,0.1,0.9,1.029743036,25.94469355,0.6320298709
144,0.1,0.9,1.068614851,21.9151424,0.3078584248
144,0.1,0.9,1.142397329,16.88495882,0.5228509347
144,0.1,0.9,1.177556213,14.16183493,0.1914497879
144,0.1,0.9,1.211695347,12.61936259,0.1609344092
144,0.1,0.9,1.244898627,10.91062458,0.2059068814
144,0.1,0.9,1.277239042,10.08231635,0.1009024102
144,0.1,0.9,1.308780558,9.064051761,0.1111483333
144,0.1,0.9,1.339579608,8.117220908,0.2175702702
144,0.1,0.9,1.399145269,6.873609395,0.1408204039
144,0.1,0.9,1.427996661,6.278337171,0.04477231823
144,0.1,0.9,1.456276568,5.809593639,0.08296285032
144,0.1,0.9,1.484017662,5.379193149,0.06606760066
