n_chains,eps_AB,delta_eps,shell_q,S_psi_mean,S_psi_sem
144,0.525,0.475,1.427996661,2.016405548,0.1146254122
144,0.525,0.475,1.456276568,1.851943017,0.06496083965
144,0.525,0.475,1.484017662,1.908532881,0.1265246077
144,0.5,0.5,0.2855993321,13.4604099,3.629447116
144,0.5,0.5,0.4038984489,23.58731593,3.537781999
144,0.5,0.5,0.4946725539,30.97818489,8.862695989
144,0.5,0.5,0.5711986643,29.1785095,6.69285736
144,0.5,0.5,0.638619521,27.67262825,1.958177152
144,0.5,0.5,0.6995726346,23.16671217,2.800002974
144,0.5,0.5,0.8077968978,15.64827783,1.607203204
144,0.5,0.5,0.8567979964,14.83712891,1.818941853
144,0.5,0.5,0.9031443878,15.98194691,1.606280217
144,0.5,0.5,0.9472258251,10.7102064,1.07269025
144,0.5,0.5,0.9893451078,7.447695247,1.197591769
144,0.5,0.5,1.029743036,7.029772457,0.4100920434
144,0.5,0.5,1.068614851,6.685701325,0.4089495322
144,0.5,0.5,1.142397329,4.22345911,0.4804957112
144,0.5,0.5,1.177556213,4.179684389,0.1472237865
144,0.5,0.5,1.211695347,3.564797361,0.1703162406
144,0.5,0.5,1.244898627,3.001630481,0.1997171598
144,0.5,0.5,1.277239042,2.964487675,0.1113589932
144,0.5,0.5,1.308780558,2.533674162,0.05905632609
144,0.5,0.5,1.339579608,2.520943992,0.1506367546
144,0.5,0.5,1.399145269,2.078012848,0.2771292161
144,0.5,0.5,1.427996661,1.992327611,0.1254522168
144,0.5,0.5,1.456276568,1.818015758,0.04944499929
144,0.5,0.5,1.484017662,1.710593894,0.1164850228
144,0.475,0.525,0.2855993321,18.76003021,2.369229401
144,0.475,0.525,0.4038984489,25.48158461,0.7483131565
144,0.475,0.525,0.4946725539,24.21235608,2.12645836
144,0.475,0.525,0.5711986643,28.42786964,8.788284692
144,0.475,0.525,0.638619521,26.07559321,1.854979429
144,0.475,0.525,0.6995726346,26.70886856,4.977747007
144,0.475,0.525,0.8077968978,16.24199047,2.376958383
144,0.475,0.525,0.8567979964,14.54162843,1.223320473
144,0.475,0.525,0.9031443878,13.87721235,0.7050110411
144,0.475,0.525,0.9472258251,12.03001423,1.387485488
144,0.475,0.525,0.9893451078,7.812712103,1.568213687
144,0.475,0.525,1.029743036,8.04504568,0.5739077566
144,0.475,0.525,1.068614851,7.362964677,0.6135738638
144,0.475,0.525,1.142397329,3.584500079,0.4039027569
144,0.475,0.525,1.177556213,4.157699351,0.09973006455
144,0.475,0.525,1.211695347,3.914150988,0.2103076025
144,0.475,0.525,1.244898627,3.413681169,0.236033727
144,0.475,0.525,1.277239042,2.994397052,0.227442859
144,0.475,0.525,1.308780558,2.688725331,0.08797042306
144,0.475,0.525,1.339579608,2.280164538,0.07408259704
144,0.475,0.525,1.399145269,2.385217348,0.1737627719
144,0.475,0.525,1.427996661,2.019876668,0.1408532289
144,0.475,0.525,1.456276568,1.842236464,0.05056647141
144,0.475,0.525,1.484017662,1.58951658,0.1539643903
144,0.45,0.55,0.2855993321,19.27903156,5.297472216
144,0.45,0.55,0.4038984489,21.61152222,4.007719748
144,0.45,0.55,0.4946725539,29.72634423,3.940539605
144,0.45,0.55,0.5711986643,19.21615075,1.971991172
144,0.45,0.55,0.638619521,27.36332295,3.300261342
144,0.45,0.55,0.6995726346,26.22636767,1.512968738
144,0.45,0.55,0.8077968978,17.28758506,2.80037191
144,0.45,0.55,0.8567979964,18.21930526,2.512721389
144,0.45,0.55,0.9031443878,16.40379643,1.574739539
144,0.45,0.55,0.9472258251,9.696467811,0.5615931431
144,0.45,0.55,0.9893451078,7.935016194,1.22791741
144,0.45,0.55,1.029743036,7.609754218,0.3033583783
144,0.45,0.55,1.068614851,6.729072794,0.8916721121
144,0.45,0.55,1.142397329,5.997327565,1.44239892
144,0.45,0.55,1.177556213,4.600679608,0.3894473218
144,0.45,0.55,1.211695347,4.462045511,0.3502467598
144,0.45,0.55,1.244898627,3.41618538,0.2239648807
144,0.45,0.55,1.277239042,2.799424882,0.1735979232
144,0.45,0.55,1.308780558,2.468147041,0.1459224096
144,0.45,0.55,1.339579608,2.284646192,0.1677078343
144,0.45,0.55,1.399145269,2.083622079,0.230553178
144,0.45,0.55,1.427996661,1.769107924,0.1250785758
144,0.45,0.55,1.456276568,1.832732361,0.07958442171
144,0.45,0.55,1.484017662,1.683054645,0.1279216928
144,0.425,0.575,0.2855993321,22.36438038,7.491114744
144,0.425,0.575,0.4038984489,19.74747841,2.69187041
144,0.425,0.575,0.4946725539,36.55383748,7.230760873
144,0.425,0.575,0.5711986643,31.46355392,10.17633677
144,0.425,0.575,0.638619521,28.07831038,2.494201188
144,0.425,0.575,0.6995726346,31.95697239,3.435917695
144,0.425,0.575,0.8077968978,12.30819412,1.498702107
144,0.425,0.575,0.8567979964,13.99722528,2.055644004
144,0.425,0.575,0.9031443878,9.845809076,0.6958527537
144,0.425,0.575,0.9472258251,14.20063552,0.9253103495
144,0.425,0.575,0.9893451078,7.612194443,1.858336436
144,0.425,0.575,1.029743036,7.927296197,0.780748167
144,0.425,0.575,1.068614851,6.974207152,0.6850622156
144,0.425,0.575,1.142397329,5.13909133,1.049012889
144,0.425,0.575,1.177556213,4.099190292,0.3093541191
144,0.425,0.575,1.211695347,3.316001714,0.1837627548
144,0.425,0.575,1.244898627,4.055596278,0.3814498754
144,0.425,0.575,1.277239042,2.831308904,0.1107976227
144,0.425,0.575,1.308780558,3.01693612,0.115304215
144,0.425,0.575,1.339579608,2.497296896,0.2163630822
144,0.425,0.575,1.399145269,1.744046089,0.1267530267
144,0.425,0.575,1.427996661,2.106070184,0.141361114
144,0.425,0.575,1.456276568,1.706239599,0.04454371988
144,0.425,0.575,1.484017662,1.803532098,0.101559743
144,0.4,0.6,0.2855993321,22.08843648,6.055405047
144,0.4,0.6,0.4038984489,27.03388588,5.075737979
144,0.4,0.6,0.4946725539,28.31055575,4.613249565
144,0.4,0.6,0.5711986643,24.75379678,5.487346889
144,0.4,0.6,0.638619521,31.06371026,2.656614883
144,0.4,0.6,0.6995726346,25.50532965,0.9971036257
144,0.4,0.6,0.8077968978,16.12057421,4.002377996
144,0.4,0.6,0.8567979964,14.60853654,1.101002931
144,0.4,0.6,0.9031443878,13.56823382,1.169585099
144,0.4,0.6,0.9472258251,14.19397647,0.9480323371
144,0.4,0.6,0.9893451078,11.46942254,4.625284535
144,0.4,0.6,1.029743036,7.468153465,1.409789499
144,0.4,0.6,1.068614851,6.684311415,0.08123725322
144,0.4,0.6,1.142397329,5.472641546,1.26206406
144,0.4,0.6,1.177556213,4.247943815,0.2352172987
144,0.4,0.6,1.211695347,3.549180597,0.2897240905
144,0.4,0.6,1.244898627,3.140322546,0.2299518538
144,0.4,0.6,1.277239042,3.260257742,0.2452660883
144,0.4,0.6,1.308780558,2.58292087,0.1763161158
144,0.4,0.6,1.339579608,2.514708006,0.07638676976
144,0.4,0.6,1.399145269,1.732684515,0.1199394613
144,0.4,0.6,1.427996661,2.092096569,0.2107051552
144,0.4,0.6,1.456276568,1.829986467,0.08650877221
144,0.4,0.6,1.484017662,1.594484354,0.0364835829
144,0.375,0.625,0.2855993321,24.82709816,5.6123229
144,0.375,0.625,0.4038984489,18.48550108,0.8643366894
144,0.375,0.625,0.4946725539,30.03347387,7.105440779
144,0.375,0.625,0.5711986643,25.35015313,2.735245536
144,0.375,0.625,0.638619521,28.74838487,2.044831875
144,0.375,0.625,0.6995726346,24.51584283,2.988128458
144,0.375,0.625,0.8077968978,27.29671295,5.220645264
144,0.375,0.625,0.8567979964,17.85704634,2.562428588
144,0.375,0.625,0.9031443878,16.14442226,1.073610324
144,0.375,0.625,0.9472258251,11.26398117,1.238321268
144,0.375,0.625,0.9893451078,10.54889414,4.013390769
144,0.375,0.625,1.029743036,6.974639408,0.6400431895
144,0.375,0.625,1.068614851,7.712719748,0.4397169769
144,0.375,0.625,1.142397329,5.785877833,1.734930973
144,0.375,0.625,1.177556213,4.493371971,0.4919776994
144,0.375,0.625,1.211695347,3.186957035,0.1613980499
144,0.375,0.625,1.244898627,3.586773743,0.2705647996
144,0.375,0.625,1.277239042,2.442622336,0.209170626
144,0.375,0.625,1.308780558,2.550440729,0.09032695542
144,0.375,0.625,1.339579608,2.45858789,0.06810222156
144,0.375,0.625,1.399145269,1.801118905,0.1901881487
144,0.375,0.625,1.427996661,1.832454452,0.05245228425
144,0.375,0.625,1.456276568,1.944913931,0.1340645986
144,0.375,0.625,1.484017662,1.683755454,0.03082843054
144,0.35,0.65,0.2855993321,10.74298274,2.311162133
144,0.35,0.65,0.4038984489,22.93374837,2.9515085
144,0.35,0.65,0.4946725539,36.47689353,5.731666979
144,0.35,0.65,0.5711986643,32.21404338,7.171567115
144,0.35,0.65,0.638619521,30.27962105,4.111467728
144,0.35,0.65,0.6995726346,28.98974294,1.07631694
144,0.35,0.65,0.8077968978,18.00486661,3.425046312
144,0.35,0.65,0.8567979964,18.58002814,3.538078933
144,0.35,0.65,0.9031443878,15.12971632,2.195155745
144,0.35,0.65,0.9472258251,14.36258699,1.773844063
144,0.35,0.65,0.9893451078,9.348464279,1.600541156
144,0.35,0.65,1.029743036,6.352137041,0.498430474
144,0.35,0.65,1.068614851,6.704052366,0.3007855885
144,0.35,0.65,1.142397329,4.738008062,0.5759185947
144,0.35,0.65,1.177556213,4.202410916,0.4353639423
144,0.35,0.65,1.211695347,3.727565881,0.1174488213
144,0.35,0.65,1.244898627,3.445607597,0.08710485874
144,0.35,0.65,1.277239042,2.84978288,0.2895100904
144,0.35,0.65,1.308780558,2.444789156,0.03918104528
144,0.35,0.65,1.339579608,2.376205901,0.2728762012
144,0.35,0.65,1.399145269,1.958738459,0.1174370168
144,0.35,0.65,1.427996661,1.84933324,0.1115407568
144,0.35,0.65,1.456276568,1.756708472,0.1072152426
144,0.35,0.65,1.484017662,1.804642462,0.1327171764
144,0.325,0.675,0.2855993321,16.75719128,3.065959359
144,0.325,0.675,0.4038984489,32.92145772,5.935663491
144,0.325,0.675,0.4946725539,19.33154014,2.629814415
144,0.325,0.675,0.5711986643,22.41137966,2.928050352
144,0.325,0.675,0.638619521,36.66684842,2.594956547
144,0.325,0.675,0.6995726346,27.93468453,2.848587527
144,0.325,0.675,0.8077968978,20.63836711,1.930255495
144,0.325,0.675,0.8567979964,15.7709955,2.196220132
144,0.325,0.675,0.9031443878,15.28597066,1.05130713
144,0.325,0.675,0.9472258251,11.78497074,1.287279886
144,0.325,0.675,0.9893451078,10.77945541,2.07470738
144,0.325,0.675,1.029743036,7.052200579,0.2912283231
144,0.325,0.675,1.068614851,6.91047092,0.3436108655
144,0.325,0.675,1.142397329,4.824531553,0.4021537883
144,0.325,0.675,1.177556213,4.449107704,0.2879412227
144,0.325,0.675,1.211695347,3.940483944,0.4414865853
144,0.325,0.675,1.244898627,3.575945797,0.251551902
144,0.325,0.675,1.277239042,2.946445392,0.1338126134
144,0.325,0.675,1.308780558,2.98221879,0.1265017477
144,0.325,0.675,1.339579608,2.168691476,0.1210750771
144,0.325,0.675,1.399145269,1.974138179,0.05487123364
144,0.325,0.675,1.427996661,1.72721429,0.1027902071
144,0.325,0.675,1.456276568,1.951521035,0.076725582
144,0.325,0.675,1.484017662,1.753449476,0.1084563749
144,0.3,0.7,0.2855993321,19.94128445,6.822995219
144,0.3,0.7,0.4038984489,22.60936508,2.395143995
144,0.3,0.7,0.4946725539,28.34835311,8.535741108
144,0.3,0.7,0.5711986643,35.61678518,7.888647063
144,0.3,0.7,0.638619521,29.86014859,1.487775003
144,0.3,0.7,0.6995726346,23.32482145,3.894480818
144,0.3,0.7,0.8077968978,23.23152146,2.344536585
144,0.3,0.7,0.8567979964,18.95267368,0.5777100868
144,0.3,0.7,0.9031443878,18.4663161,2.547008301
144,0.3,0.7,0.9472258251,14.61038961,0.3560071334
144,0.3,0.7,0.9893451078,9.731647553,2.608551683
144,0.3,0.7,1.029743036,8.095626216,0.4920991833
144,0.3,0.7,1.068614851,6.442027862,0.2332040169
144,0.3,0.7,1.142397329,6.389882789,1.65430906
144,0.3,0.7,1.177556213,5.035865644,0.5504326228
144,0.3,0.7,1.211695347,3.502573406,0.147843948
144,0.3,0.7,1.244898627,3.548898141,0.2918640268
144,0.3,0.7,1.277239042,2.82539326,0.2072713964
144,0.3,0.7,1.308780558,2.859695999,0.1011790568
144,0.3,0.7,1.339579608,2.17513418,0.2728911478
144,0.3,0.7,1.399145269,2.311919248,0.1969942561
144,0.3,0.7,1.427996661,1.891823705,0.06733823281
144,0.3,0.7,1.456276568,1.910419808,0.2019529457
144,0.3,0.7,1.484017662,1.686825352,0.03069622893
144,0.275,0.725,0.2855993321,15.84378677,3.563158065
144,0.275,0.725,0.4038984489,24.0228579,2.477892138
144,0.275,0.725,0.4946725539,34.68513639,4.996737006
144,0.275,0.725,0.5711986643,30.00340992,8.199942125
144,0.275,0.725,0.638619521,26.6685134,3.512356937
144,0.275,0.725,0.6995726346,27.76730534,3.091341609
144,0.275,0.725,0.8077968978,22.3079247,2.886703689
144,0.275,0.725,0.8567979964,18.56719636,2.058269498
144,0.275,0.725,0.9031443878,16.62686896,1.772994165
144,0.275,0.725,0.9472258251,14.43563172,1.151721736
144,0.275,0.725,0.9893451078,13.153324,1.854245658
144,0.275,0.725,1.029743036,9.907430553,1.385868348
144,0.275,0.725,1.068614851,7.041755447,0.4721627906
144,0.275,0.725,1.142397329,5.807225605,1.337882596
144,0.275,0.725,1.177556213,4.705538888,0.5673721426
144,0.275,0.725,1.211695347,3.632245694,0.3401310654
144,0.275,0.725,1.244898627,3.530206455,0.3998253056
144,0.275,0.725,1.277239042,3.272743016,0.4297842939
144,0.275,0.725,1.308780558,2.554458506,0.2199051575
144,0.275,0.725,1.339579608,2.457451591,0.1959415807
144,0.275,0.725,1.399145269,2.109510918,0.09944509258
144,0.275,0.725,1.427996661,1.846776165,0.1246704384
144,0.275,0.725,1.456276568,1.881382253,0.1316408162
144,0.275,0.725,1.484017662,1.690411481,0.09245543663
144,0.25,0.75,0.2855993321,13.85934077,5.393875739
144,0.25,0.75,0.4038984489,27.02623923,2.110643203
144,0.25,0.75,0.4946725539,29.68754215,6.114488948
144,0.25,0.75,0.5711986643,37.28898573,9.173945935
144,0.25,0.75,0.638619521,28.14716295,2.917570131
144,0.25,0.75,0.6995726346,30.19911487,2.592682838
144,0.25,0.75,0.8077968978,19.90466591,3.457609652
144,0.25,0.75,0.8567979964,19.85029551,2.360284876
144,0.25,0.75,0.9031443878,13.41820064,1.064085243
144,0.25,0.75,0.9472258251,14.36337422,1.920353575
144,0.25,0.75,0.9893451078,9.265396866,1.248487135
144,0.25,0.75,1.029743036,9.286161355,1.776243053
144,0.25,0.75,1.068614851,6.747387381,0.2510855234
144,0.25,0.75,1.142397329,5.621901189,0.8338394734
144,0.25,0.75,1.177556213,4.516330186,0.242065014
144,0.25,0.75,1.211695347,4.598334798,0.2712163537
144,0.25,0.75,1.244898627,3.3000224,0.2659691674
144,0.25,0.75,1.277239042,3.102898572,0.4088494827
144,0.25,0.75,1.308780558,2.541320657,0.2257142781
144,0.25,0.75,1.339579608,2.515524738,0.2215673146
144,0.25,0.75,1.399145269,2.050317757,0.1910484198
144,0.25,0.75,1.427996661,1.979302395,0.1758098867
144,0.25,0.75,1.456276568,2.001693038,0.09577546205
144,0.25,0.75,1.484017662,1.646268715,0.05506259272
144,0.225,0.775,0.2855993321,16.67482259,3.729293171
144,0.225,0.775,0.4038984489,21.56192816,2.319049515
144,0.225,0.775,0.4946725539,38.8628717,10.51003688
144,0.225,0.775,0.5711986643,39.31461651,10.38371041
144,0.225,0.775,0.638619521,26.93974937,1.176845971
144,0.225,0.775,0.6995726346,32.05108613,3.951218987
144,0.225,0.775,0.8077968978,23.18665956,2.960903338
144,0.225,0.775,0.8567979964,19.12365856,0.5521135162
144,0.225,0.775,0.9031443878,11.559295,0.6282797934
144,0.225,0.775,0.9472258251,11.69508298,1.002748409
144,0.225,0.775,0.9893451078,12.97761466,1.641180481
144,0.225,0.775,1.029743036,9.700773708,0.3225078832
144,0.225,0.775,1.068614851,7.189389387,0.3617128368
144,0.225,0.775,1.142397329,6.899253549,1.479472558
144,0.225,0.775,1.177556213,4.861343498,0.4385014746
144,0.225,0.775,1.211695347,4.746797338,0.3394791434
144,0.225,0.775,1.244898627,3.148602213,0.2241958007
144,0.225,0.775,1.277239042,2.771492519,0.1475369543
144,0.225,0.775,1.308780558,2.996267602,0.1496465033
144,0.225,0.775,1.339579608,2.7223244,0.2308686903
144,0.225,0.775,1.399145269,2.076530264,0.07701617915
144,0.225,0.775,1.427996661,1.917777386,0.04412386054
144,0.225,0.775,1.456276568,1.831043823,0.05882603827
144,0.225,0.775,1.484017662,1.724825985,0.09448221092
144,0.2,0.8,0.2855993321,17.78588431,4.091752461
144,0.2,0.8,0.4038984489,19.39332771,3.8324359
144,0.2,0.8,0.4946725539,19.12973153,4.621060172
144,0.2,0.8,0.5711986643,40.85954635,1.162082992
144,0.2,0.8,0.638619521,27.15583329,1.909102682
144,0.2,0.8,0.6995726346,36.95063032,4.032311224
144,0.2,0.8,0.8077968978,20.08668591,4.596389159
144,0.2,0.8,0.8567979964,18.16253673,1.176690243
144,0.2,0.8,0.9031443878,18.96959537,1.962667342
144,0.2,0.8,0.9472258251,14.7552108,2.031044146
144,0.2,0.8,0.9893451078,8.739874122,2.011755978
144,0.2,0.8,1.029743036,9.463190664,0.526680296
144,0.2,0.8,1.068614851,6.987990757,0.4722366833
144,0.2,0.8,1.142397329,4.381484427,0.5088821044
144,0.2,0.8,1.177556213,4.819399685,0.3349948658
144,0.2,0.8,1.211695347,4.197491877,0.5251065217
144,0.2,0.8,1.244898627,4.219875225,0.4276224087
144,0.2,0.8,1.277239042,3.377684952,0.238310978
144,0.2,0.8,1.308780558,2.822407211,0.2155882487
144,0.2,0.8,1.339579608,2.351992285,0.1127475413
144,0.2,0.8,1.399145269,1.974689752,0.16051156
144,0.2,0.8,1.427996661,1.879951043,0.1053757605
144,0.2,0.8,1.456276568,1.880050988,0.1345230098
144,0.2,0.8,1.484017662,1.751223166,0.1190975034
144,0.175,0.825,0.2855993321,22.05590567,5.652049978
144,0.175,0.825,0.4038984489,24.48764554,3.922756724
144,0.175,0.825,0.4946725539,30.43539524,2.85921878
144,0.175,0.825,0.5711986643,28.8745971,5.097892968
144,0.175,0.825,0.638619521,29.26082456,4.462440737
144,0.175,0.825,0.6995726346,30.8042186,4.639352031
144,0.175,0.825,0.8077968978,20.97112695,2.440217985
144,0.175,0.825,0.8567979964,21.9917149,3.354274719
144,0.175,0.825,0.9031443878,14.8314647,1.262123975
144,0.175,0.825,0.9472258251,13.69605908,1.792856715
144,0.175,0.825,0.9893451078,12.29024574,2.702782022
144,0.175,0.825,1.029743036,9.646178667,1.495283843
144,0.175,0.825,1.068614851,7.930232366,0.6329888593
144,0.175,0.825,1.142397329,7.832320906,2.011317919
144,0.175,0.825,1.177556213,4.618226787,0.2771192777
144,0.175,0.825,1.211695347,3.701826907,0.2867007066
144,0.175,0.825,1.244898627,3.685898698,0.4050078274
144,0.175,0.825,1.277239042,3.00344452,0.3193955617
144,0.175,0.825,1.308780558,2.822941963,0.04476501089
144,0.175,0.825,1.339579608,1.998196194,0.08936495139
144,0.175,0.825,1.399145269,2.021788394,0.2327866415
144,0.175,0.825,1.427996661,2.046043341,0.2517715129
144,0.175,0.825,1.456276568,1.912745161,0.07354182601
144,0.175,0.825,1.484017662,1.669508983,0.08861937826
144,0.15,0.85,0.2855993321,28.28620051,9.167196844
144,0.15,0.85,0.4038984489,26.53494752,6.035074452
144,0.15,0.85,0.4946725539,27.04413798,5.660868115
144,0.15,0.85,0.5711986643,32.22597299,7.025016072
144,0.15,0.85,0.638619521,32.90937564,2.856398967
144,0.15,0.85,0.6995726346,26.78114612,3.206650239
144,0.15,0.85,0.8077968978,19.65765999,3.806158762
144,0.15,0.85,0.8567979964,17.83503083,2.215465639
144,0.15,0.85,0.9031443878,16.13163922,1.132557002
144,0.15,0.85,0.9472258251,13.63685231,1.7680745
144,0.15,0.85,0.9893451078,8.882131814,1.25212193
144,0.15,0.85,1.029743036,10.23301149,1.383782911
144,0.15,0.85,1.068614851,8.625197191,0.3929552266
144,0.15,0.85,1.142397329,6.235114566,1.216576801
144,0.15,0.85,1.177556213,4.879616659,0.3777875098
144,0.15,0.85,1.211695347,4.974340309,0.5424722186
144,0.15,0.85,1.244898627,3.47920161,0.2957727333
144,0.15,0.85,1.277239042,2.942848508,0.3519095733
144,0.15,0.85,1.308780558,2.896772063,0.2799177974
144,0.15,0.85,1.339579608,2.40726661,0.1322280497
144,0.15,0.85,1.399145269,2.146508913,0.2339101776
144,0.15,0.85,1.427996661,1.920696059,0.09685987986
144,0.15,0.85,1.456276568,1.835184306,0.06189791045
144,0.15,0.85,1.484017662,1.658660011,0.03603381442
144,0.125,0.875,0.2855993321,14.10207716,3.460261587
144,0.125,0.875,0.4038984489,29.68189311,5.063152719
144,0.125,0.875,0.4946725539,31.83090384,5.533775891
144,0.125,0.875,0.5711986643,37.17288544,10.06993063
144,0.125,0.875,0.638619521,33.0423215,4.050482557
144,0.125,0.875,0.6995726346,25.86419652,3.400957804
144,0.125,0.875,0.8077968978,27.83262883,4.396732377
144,0.125,0.875,0.8567979964,16.26221307,1.064060835
144,0.125,0.875,0.9031443878,17.00647401,1.72965621
144,0.125,0.875,0.9472258251,14.59220213,1.373800058
144,0.125,0.875,0.9893451078,8.598386032,0.9052502991
144,0.125,0.875,1.029743036,10.2481407,1.125191176
144,0.125,0.875,1.068614851,7.215737422,0.3312499654
144,0.125,0.875,1.142397329,6.941188611,1.138861356
144,0.125,0.875,1.177556213,4.93401562,0.3803640378
144,0.125,0.875,1.211695347,4.481471907,0.4199526459
144,0.125,0.875,1.244898627,3.881579144,0.2591539761
144,0.125,0.875,1.277239042,3.346678179,0.249706401
144,0.125,0.875,1.308780558,2.904541391,0.2327560114
144,0.125,0.875,1.339579608,2.240839002,0.2875365704
144,0.125,0.875,1.399145269,1.989062462,0.1186860175
144,0.125,0.875,1.427996661,1.954417251,0.1255177721
144,0.125,0.875,1.456276568,1.82154831,0.05609704832
144,0.125,0.875,1.484017662,1.681162459,0.03961739579
144,0.1,0.9,0.2855993321,19.96551901,3.575638521
144,0.1,0.9,0.4038984489,24.82338807,3.140566505
144,0.1,0.9,0.4946725539,22.60424635,2.395423133
144,0.1,0.9,0.5711986643,34.65339409,8.840326302
144,0.1,0.9,0.638619521,34.24747531,4.672178241
144,0.1,0.9,0.6995726346,33.13946172,5.215579338
144,0.1,0.9,0.8077968978,19.40853183,1.823456461
144,0.1,0.9,0.8567979964,18.15663387,1.158422721
144,0.1,0.9,0.9031443878,15.12265291,1.250458388
144,0.1,0.9,0.9472258251,16.40688366,2.013698798
144,0.1,0.9,0.9893451078,9.437736377,2.059406889
144,0.1,0.9,1.029743036,9.413212369,0.7886603884
144,0.1,0.9,1.068614851,8.197362783,0.6574909651
144,0.1,0.9,1.142397329,4.04386095,0.4344869008
144,0.1,0.9,1.177556213,4.885199595,0.5346096231
144,0.1,0.9,1.211695347,4.108484336,0.2233132875
144,0.1,0.9,1.244898627,3.897076948,0.4490800454
144,0.1,0.9,1.277239042,2.901356276,0.3111568065
144,0.1,0.9,1.308780558,2.921315212,0.1320249623
144,0.1,0.9,1.339579608,2.345238807,0.09643778401
144,0.1,0.9,1.399145269,2.129148827,0.1009356346
144,0.1,0.9,1.427996661,1.949592951,0.1066335994
144,0.1,0.9,1.456276568,1.913421806,0.1379620866
144,0.1,0.9,1.484017662,1.700747237,0.05253633372
