n_chains,eps_AB,delta_eps,shell_q,tau_psi_mean,tau_psi_sem
144,0.675,0.325,0.638619521,,
144,0.675,0.325,0.6995726346,,
144,0.675,0.325,0.8077968978,,
144,0.675,0.325,0.8567979964,,
144,0.675,0.325,0.9031443878,1148.992496,
144,0.675,0.325,0.9472258251,945.4361945,213.5955659
144,0.675,0.325,0.9893451078,881.8331722,128.5964172
144,0.675,0.325,1.029743036,856.888971,70.93067334
144,0.675,0.325,1.068614851,948.3809766,87.94653889
144,0.675,0.325,1.142397329,698.8553866,126.9382463
144,0.675,0.325,1.177556213,505.9480043,60.27392011
144,0.675,0.325,1.211695347,464.2651377,71.5716615
144,0.675,0.325,1.244898627,311.2417948,39.15153739
144,0.675,0.325,1.277239042,239.6840982,21.15214528
144,0.675,0.325,1.308780558,207.7657418,14.65981696
144,0.675,0.325,1.339579608,207.2198451,15.89158168
144,0.675,0.325,1.399145269,161.3638789,12.26074143
144,0.675,0.325,1.427996661,141.3310939,9.379698541
144,0.675,0.325,1.456276568,130.7889036,5.534303658
144,0.675,0.325,1.484017662,126.2226889,9.315294525
144,0.6625,0.3375,0.2855993321,,
144,0.6625,0.3375,0.4038984489,,
144,0.6625,0.3375,0.4946725539,,
144,0.6625,0.3375,0.5711986643,,
144,0.6625,0.3375,0.638619521,,
144,0.6625,0.3375,0.6995726346,,
144,0.6625,0.3375,0.8077968978,,
144,0.6625,0.3375,0.8567979964,1235.438694,
144,0.6625,0.3375,0.9031443878,,
144,0.6625,0.3375,0.9472258251,833.4429926,325.0686122
144,0.6625,0.3375,0.9893451078,632.828344,92.73967838
144,0.6625,0.3375,1.029743036,885.5823405,78.18248761
144,0.6625,0.3375,1.068614851,775.0088438,74.40964748
144,0.6625,0.3375,1.142397329,450.817397,86.68546548
144,0.6625,0.3375,1.177556213,466.9752946,39.06959941
144,0.6625,0.3375,1.211695347,436.6250125,92.91191957
144,0.6625,0.3375,1.244898627,337.489283,50.69932315
144,0.6625,0.3375,1.277239042,266.2417267,36.62268537
144,0.6625,0.3375,1.308780558,258.0733439,13.73219002
144,0.6625,0.3375,1.339579608,260.8580074,32.16117573
144,0.6625,0.3375,1.399145269,185.3605427,10.59022326
144,0.6625,0.3375,1.427996661,170.3128047,19.08529863
144,0.6625,0.3375,1.456276568,132.9543292,5.600150379
144,0.6625,0.3375,1.484017662,135.6966215,6.847941913
144,0.65,0.35,0.2855993321,,
144,0.65,0.35,0.4038984489,,
144,0.65,0.35,0.4946725539,,
144,0.65,0.35,0.5711986643,,
144,0.65,0.35,0.638619521,,
144,0.65,0.35,0.6995726346,,
144,0.65,0.35,0.8077968978,,
144,0.65,0.35,0.8567979964,,
144,0.65,0.35,0.9031443878,,
144,0.65,0.35,0.9472258251,1100.823358,118.2369409
144,0.65,0.35,0.9893451078,793.9093353,38.46561881
144,0.65,0.35,1.029743036,949.8624193,138.429299
144,0.65,0.35,1.068614851,693.9416921,100.5666476
144,0.65,0.35,1.142397329,487.057031,123.8839828
144,0.65,0.35,1.177556213,511.7874746,44.33451732
144,0.65,0.35,1.211695347,494.0942458,67.62228321
144,0.65,0.35,1.244898627,335.1177638,45.99495979
144,0.65,0.35,1.277239042,400.2995148,65.25853317
144,0.65,0.35,1.308780558,250.7088812,17.98265669
144,0.65,0.35,1.339579608,237.4327314,37.14152427
144,0.65,0.35,1.399145269,195.2554352,16.39690649
144,0.65,0.35,1.427996661,132.1270353,9.120910076
144,0.65,0.35,1.456276568,141.8897869,7.416047492
144,0.65,0.35,1.484017662,124.91901,17.45399603
288,0.95,0.05,0.2266803401,,
288,0.95,0.05,0.3205744114,,
288,0.95,0.05,0.3926218662,,
288,0.95,0.05,0.4533606803,,
288,0.95,0.05,0.5068726497,,
288,0.95,0.05,0.5552511681,,
288,0.95,0.05,0.6411488227,,
288,0.95,0.05,0.6800410204,,
288,0.95,0.05,0.7168261756,,
288,0.95,0.05,0.7518136356,,
288,0.95,0.05,0.7852437324,595.0674978,
288,0.95,0.05,0.8173075895,1228.755389,
288,0.95,0.05,0.8481601691,1198.665423,
288,0.95,0.05,0.9067213606,1065.864559,104.6385533
288,0.95,0.05,0.9346269857,1089.362732,
288,0.95,0.05,0.9617232341,837.1283055,
288,0.95,0.05,0.9880766952,845.8416775,87.50298218
288,0.95,0.05,1.013745299,799.8083291,65.86608445
288,0.95,0.05,1.038779817,845.0839647,60.51004219
288,0.95,0.05,1.06322504,683.9427585,84.5829307
288,0.95,0.05,1.110502336,569.394896,67.72050868
288,0.95,0.05,1.133401701,558.2969013,74.58529015
288,0.95,0.05,1.155847478,483.6766218,29.30246414
288,0.95,0.05,1.177865599,427.3968379,46.62940259
288,0.95,0.05,1.22071099,389.4541458,27.07769924
288,0.95,0.05,1.241579356,362.2143912,37.4633744
288,0.95,0.05,1.282297645,303.5999701,46.81903252
288,0.95,0.05,1.302179415,279.6023438,9.819807678
288,0.95,0.05,1.321762159,268.915087,13.83088058
288,0.95,0.05,1.341058978,231.8103005,14.15041241
288,0.95,0.05,1.360082041,239.6345492,20.99040238
288,0.95,0.05,1.378842679,189.5369301,15.19474428
288,0.95,0.05,1.397351463,196.8099904,13.03588911
288,0.95,0.05,1.433652351,190.0914759,9.973281691
288,0.95,0.05,1.45146238,167.8828711,6.375875713
288,0.95,0.05,1.469056506,156.2554969,11.14341047
288,0.95,0.05,1.486442395,155.4667015,14.49990199
288,0.9375,0.0625,0.2266803401,,
288,0.9375,0.0625,0.3205744114,,
288,0.9375,0.0625,0.3926218662,,
288,0.9375,0.0625,0.4533606803,,
288,0.9375,0.0625,0.5068726497,,
288,0.9375,0.0625,0.5552511681,,
288,0.9375,0.0625,0.6411488227,,
288,0.9375,0.0625,0.6800410204,,
288,0.9375,0.0625,0.7168261756,,
288,0.9375,0.0625,0.7518136356,,
288,0.9375,0.0625,0.7852437324,536.4713893,
288,0.9375,0.0625,0.8173075895,1040.123949,
288,0.9375,0.0625,0.8481601691,1122.427525,
288,0.9375,0.0625,0.9067213606,782.8727078,151.3503924
288,0.9375,0.0625,0.9346269857,926.9239098,49.46497156
288,0.9375,0.0625,0.9617232341,926.1501299,85.72002898
288,0.9375,0.0625,0.9880766952,973.7407721,125.1407245
288,0.9375,0.0625,1.013745299,862.3415542,83.10571237
288,0.9375,0.0625,1.038779817,864.2047439,56.02235469
288,0.9375,0.0625,1.06322504,676.6670756,81.25227304
288,0.9375,0.0625,1.110502336,647.3596692,92.34370488
288,0.9375,0.0625,1.133401701,599.7865481,61.58088052
288,0.9375,0.0625,1.155847478,539.7444715,30.96386707
288,0.9375,0.0625,1.177865599,354.2202894,21.55347917
288,0.9375,0.0625,1.22071099,431.1315673,35.57971582
288,0.9375,0.0625,1.241579356,360.61863,17.98150445
288,0.9375,0.0625,1.282297645,372.392056,40.92251361
288,0.9375,0.0625,1.302179415,268.9685334,17.08169842
288,0.9375,0.0625,1.321762159,272.4674145,20.37160281
288,0.9375,0.0625,1.341058978,262.3314967,24.1296239
288,0.9375,0.0625,1.360082041,267.6051901,24.48456446
288,0.9375,0.0625,1.378842679,193.9412518,7.879233619
288,0.9375,0.0625,1.397351463,202.4786499,3.958142929
288,0.9375,0.0625,1.433652351,166.4028574,4.054565112
288,0.9375,0.0625,1.45146238,172.1793297,5.856027222
288,0.9375,0.0625,1.469056506,151.0420184,9.204442347
288,0.9375,0.0625,1.486442395,151.7746181,6.975387605
288,0.925,0.075,0.2266803401,,
288,0.925,0.075,0.3205744114,,
288,0.925,0.075,0.3926218662,,
288,0.925,0.075,0.4533606803,,
288,0.925,0.075,0.5068726497,,
288,0.925,0.075,0.5552511681,,
288,0.925,0.075,0.6411488227,,
288,0.925,0.075,0.6800410204,,
288,0.925,0.075,0.7168261756,,
288,0.925,0.075,0.7518136356,,
288,0.925,0.075,0.7852437324,1073.88039,
288,0.925,0.075,0.8173075895,,
288,0.925,0.075,0.8481601691,,
288,0.925,0.075,0.9067213606,706.9400849,121.467202
288,0.925,0.075,0.9346269857,1101.224561,29.34624844
288,0.925,0.075,0.9617232341,904.9413742,72.4324152
288,0.925,0.075,0.9880766952,936.6645213,80.94618799
288,0.925,0.075,1.013745299,952.321177,72.1133095
288,0.925,0.075,1.038779817,852.8992484,63.25882997
288,0.925,0.075,1.06322504,606.9560382,35.63506858
288,0.925,0.075,1.110502336,579.726861,65.69869613
288,0.925,0.075,1.133401701,493.2139714,34.476212
288,0.925,0.075,1.155847478,481.0066798,27.40332629
288,0.925,0.075,1.177865599,458.6582269,36.6900237
288,0.925,0.075,1.22071099,438.3898634,27.61516742
288,0.925,0.075,1.241579356,363.7111766,17.41154001
288,0.925,0.075,1.282297645,303.0117128,22.39495799
288,0.925,0.075,1.302179415,260.8448231,16.53835918
288,0.925,0.075,1.321762159,275.0415524,18.55996542
288,0.925,0.075,1.341058978,236.8755866,15.71695431
288,0.925,0.075,1.360082041,222.4977143,14.46007964
288,0.925,0.075,1.378842679,209.6674417,23.60415813
288,0.925,0.075,1.397351463,196.5937701,6.959143842
288,0.925,0.075,1.433652351,176.3333337,21.15621578
288,0.925,0.075,1.45146238,164.5757197,6.0928427
288,0.925,0.075,1.469056506,165.0922819,16.03697692
288,0.925,0.075,1.486442395,142.4869538,9.296593919
288,0.9125,0.0875,0.2266803401,,
288,0.9125,0.0875,0.3205744114,,
288,0.9125,0.0875,0.3926218662,,
288,0.9125,0.0875,0.4533606803,,
288,0.9125,0.0875,0.5068726497,,
288,0.9125,0.0875,0.5552511681,,
288,0.9125,0.0875,0.6411488227,,
288,0.9125,0.0875,0.6800410204,,
288,0.9125,0.0875,0.7168261756,,
288,0.9125,0.0875,0.7518136356,,
288,0.9125,0.0875,0.7852437324,,
288,0.9125,0.0875,0.8173075895,,
288,0.9125,0.0875,0.8481601691,,
288,0.9125,0.0875,0.9067213606,702.6805088,26.27049978
288,0.9125,0.0875,0.9346269857,730.3939842,
288,0.9125,0.0875,0.9617232341,1015.185554,57.00735034
288,0.9125,0.0875,0.9880766952,896.7202135,57.36706954
288,0.9125,0.0875,1.013745299,889.7219383,111.2514062
288,0.9125,0.0875,1.038779817,815.5419102,59.3391031
288,0.9125,0.0875,1.06322504,676.0689133,78.6175705
288,0.9125,0.0875,1.110502336,539.0765892,47.17740368
288,0.9125,0.0875,1.133401701,733.0810183,78.93117594
288,0.9125,0.0875,1.155847478,565.9294035,65.83946381
288,0.9125,0.0875,1.177865599,450.6582295,55.96900218
288,0.9125,0.0875,1.22071099,389.1732234,23.74085475
288,0.9125,0.0875,1.241579356,318.0824924,19.98505688
288,0.9125,0.0875,1.282297645,326.9358856,59.2101583
288,0.9125,0.0875,1.302179415,272.2345025,15.20229592
288,0.9125,0.0875,1.321762159,250.5588198,16.22598391
288,0.9125,0.0875,1.341058978,258.3364036,15.54136101
288,0.9125,0.0875,1.360082041,223.5018738,21.52133894
288,0.9125,0.0875,1.378842679,228.8384145,27.59563579
288,0.9125,0.0875,1.397351463,200.5026391,9.671276543
288,0.9125,0.0875,1.433652351,171.9772485,12.27812797
288,0.9125,0.0875,1.45146238,162.9460104,3.20902995
288,0.9125,0.0875,1.469056506,143.9268767,5.276355896
288,0.9125,0.0875,1.486442395,132.7237186,7.900335004
288,0.9,0.1,0.2266803401,,
288,0.9,0.1,0.3205744114,,
288,0.9,0.1,0.3926218662,,
288,0.9,0.1,0.4533606803,,
288,0.9,0.1,0.5068726497,,
288,0.9,0.1,0.5552511681,,
288,0.9,0.1,0.6411488227,,
288,0.9,0.1,0.6800410204,,
288,0.9,0.1,0.7168261756,,
288,0.9,0.1,0.7518136356,,
288,0.9,0.1,0.7852437324,385.286433,
288,0.9,0.1,0.8173075895,,
288,0.9,0.1,0.8481601691,,
288,0.9,0.1,0.9067213606,840.9205373,99.14743501
288,0.9,0.1,0.9346269857,906.9595918,70.58795714
288,0.9,0.1,0.9617232341,1109.338022,66.01258865
288,0.9,0.1,0.9880766952,840.8412105,108.7224279
288,0.9,0.1,1.013745299,827.1262862,148.8708959
288,0.9,0.1,1.038779817,733.9216385,51.51770052
288,0.9,0.1,1.06322504,808.8189317,103.4594057
288,0.9,0.1,1.110502336,458.3887416,61.6587078
288,0.9,0.1,1.133401701,656.0030627,81.30698616
288,0.9,0.1,1.155847478,478.1820121,19.15827122
288,0.9,0.1,1.177865599,455.3737661,39.23209945
288,0.9,0.1,1.22071099,358.9155354,12.48273587
288,0.9,0.1,1.241579356,359.097279,15.14805783
288,0.9,0.1,1.282297645,372.098089,102.6561103
288,0.9,0.1,1.302179415,249.5026998,16.93860998
288,0.9,0.1,1.321762159,275.3307462,20.98582553
288,0.9,0.1,1.341058978,242.8533467,8.938410742
288,0.9,0.1,1.360082041,205.8053493,8.553691173
288,0.9,0.1,1.378842679,184.8328634,12.66620479
288,0.9,0.1,1.397351463,191.3135058,9.877324448
288,0.9,0.1,1.433652351,178.5340904,20.70064348
288,0.9,0.1,1.45146238,157.152347,10.76492744
288,0.9,0.1,1.469056506,142.8676792,7.50825462
288,0.9,0.1,1.486442395,143.5263692,6.022981338
288,0.8875,0.1125,0.2266803401,,
288,0.8875,0.1125,0.3205744114,,
288,0.8875,0.1125,0.3926218662,,
288,0.8875,0.1125,0.4533606803,,
288,0.8875,0.1125,0.5068726497,,
288,0.8875,0.1125,0.5552511681,,
288,0.8875,0.1125,0.6411488227,,
288,0.8875,0.1125,0.6800410204,,
288,0.8875,0.1125,0.7168261756,,
288,0.8875,0.1125,0.7518136356,,
288,0.8875,0.1125,0.7852437324,953.5131925,232.1130588
288,0.8875,0.1125,0.8173075895,,
288,0.8875,0.1125,0.8481601691,,
288,0.8875,0.1125,0.9067213606,971.0364564,212.7929162
288,0.8875,0.1125,0.9346269857,857.207485,33.95407507
288,0.8875,0.1125,0.9617232341,1023.634747,83.203755
288,0.8875,0.1125,0.9880766952,970.1422625,93.86962192
288,0.8875,0.1125,1.013745299,914.208898,59.05581228
288,0.8875,0.1125,1.038779817,761.410363,46.13271443
288,0.8875,0.1125,1.06322504,591.0944526,86.76404989
288,0.8875,0.1125,1.110502336,633.3027449,75.66346551
288,0.8875,0.1125,1.133401701,523.7704377,43.88381956
288,0.8875,0.1125,1.155847478,587.0838503,73.2216462
288,0.8875,0.1125,1.177865599,480.1203135,58.55950978
288,0.8875,0.1125,1.22071099,372.591776,34.647221
288,0.8875,0.1125,1.241579356,320.7515075,23.75258808
288,0.8875,0.1125,1.282297645,225.3673129,18.6537522
288,0.8875,0.1125,1.302179415,270.1155879,19.90921789
288,0.8875,0.1125,1.321762159,255.0057755,11.31765179
288,0.8875,0.1125,1.341058978,239.5109307,12.49255945
288,0.8875,0.1125,1.360082041,199.2937806,12.62720891
288,0.8875,0.1125,1.378842679,187.9099779,13.14802656
288,0.8875,0.1125,1.397351463,193.740625,9.401783019
288,0.8875,0.1125,1.433652351,157.7903081,8.535508638
288,0.8875,0.1125,1.45146238,155.9932617,4.895491924
288,0.8875,0.1125,1.469056506,151.5700758,12.4739336
288,0.8875,0.1125,1.486442395,140.047785,9.685454509
288,0.875,0.125,0.2266803401,,
288,0.875,0.125,0.3205744114,,
288,0.875,0.125,0.3926218662,,
288,0.875,0.125,0.4533606803,,
288,0.875,0.125,0.5068726497,,
288,0.875,0.125,0.5552511681,,
288,0.875,0.125,0.6411488227,,
288,0.875,0.125,0.6800410204,,
288,0.875,0.125,0.7168261756,,
288,0.875,0.125,0.7518136356,,
288,0.875,0.125,0.7852437324,,
288,0.875,0.125,0.8173075895,1011.118301,
288,0.875,0.125,0.8481601691,,
288,0.875,0.125,0.9067213606,713.0358513,102.0306354
288,0.875,0.125,0.9346269857,1036.073648,
288,0.875,0.125,0.9617232341,984.8053655,
288,0.875,0.125,0.9880766952,965.876605,110.8623875
288,0.875,0.125,1.013745299,819.128773,90.23053391
288,0.875,0.125,1.038779817,702.9236882,47.24141879
288,0.875,0.125,1.06322504,716.4992127,78.25937269
288,0.875,0.125,1.110502336,696.1743387,64.55945865
288,0.875,0.125,1.133401701,597.4007039,39.38006342
288,0.875,0.125,1.155847478,512.6660805,41.40171725
288,0.875,0.125,1.177865599,409.0522001,30.01580479
288,0.875,0.125,1.22071099,344.413711,37.54401706
288,0.875,0.125,1.241579356,296.2477193,15.14707391
288,0.875,0.125,1.282297645,372.9895039,76.01282482
288,0.875,0.125,1.302179415,225.1205498,10.91960722
288,0.875,0.125,1.321762159,243.3031662,18.49064983
288,0.875,0.125,1.341058978,223.8323442,10.89631836
288,0.875,0.125,1.360082041,182.7621979,6.882435947
288,0.875,0.125,1.378842679,220.873188,25.41941765
288,0.875,0.125,1.397351463,189.9152095,3.152441603
288,0.875,0.125,1.433652351,154.3131651,8.832877019
288,0.875,0.125,1.45146238,153.8234909,7.693184797
288,0.875,0.125,1.469056506,141.5127353,9.743790391
288,0.875,0.125,1.486442395,129.279681,9.620466482
288,0.8625,0.1375,0.2266803401,,
288,0.8625,0.1375,0.3205744114,,
288,0.8625,0.1375,0.3926218662,,
288,0.8625,0.1375,0.4533606803,,
288,0.8625,0.1375,0.5068726497,,
288,0.8625,0.1375,0.5552511681,,
288,0.8625,0.1375,0.6411488227,,
288,0.8625,0.1375,0.6800410204,,
288,0.8625,0.1375,0.7168261756,,
288,0.8625,0.1375,0.7518136356,,
288,0.8625,0.1375,0.7852437324,1109.63731,
288,0.8625,0.1375,0.8173075895,,
288,0.8625,0.1375,0.8481601691,,
288,0.8625,0.1375,0.9067213606,1060.54264,171.6683831
288,0.8625,0.1375,0.9346269857,1035.995213,
288,0.8625,0.1375,0.9617232341,,
288,0.8625,0.1375,0.9880766952,766.8854484,225.3626669
288,0.8625,0.1375,1.013745299,848.1621996,120.0225136
288,0.8625,0.1375,1.038779817,967.31931,63.60861871
288,0.8625,0.1375,1.06322504,645.4194132,47.74158553
288,0.8625,0.1375,1.110502336,594.8807372,57.54410878
288,0.8625,0.1375,1.133401701,576.4072123,45.55049334
288,0.8625,0.1375,1.155847478,417.6047963,14.73817437
288,0.8625,0.1375,1.177865599,543.5239117,31.12298494
288,0.8625,0.1375,1.22071099,358.4311703,13.21611782
288,0.8625,0.1375,1.241579356,311.3409366,27.223398
288,0.8625,0.1375,1.282297645,252.9888004,38.70855783
288,0.8625,0.1375,1.302179415,267.9465151,21.11577993
288,0.8625,0.1375,1.321762159,239.578036,19.2845571
288,0.8625,0.1375,1.341058978,217.6952896,9.657456544
288,0.8625,0.1375,1.360082041,225.607048,19.56268276
288,0.8625,0.1375,1.378842679,204.5382965,15.12009816
288,0.8625,0.1375,1.397351463,182.9019102,5.676102107
288,0.8625,0.1375,1.433652351,153.8047291,9.542585487
288,0.8625,0.1375,1.45146238,151.8433056,6.068818725
288,0.8625,0.1375,1.469056506,136.2303852,3.079509614
288,0.8625,0.1375,1.486442395,139.0092003,12.39652475
288,0.85,0.15,0.2266803401,,
288,0.85,0.15,0.3205744114,,
288,0.85,0.15,0.3926218662,,
288,0.85,0.15,0.4533606803,,
288,0.85,0.15,0.5068726497,,
288,0.85,0.15,0.5552511681,,
288,0.85,0.15,0.6411488227,,
288,0.85,0.15,0.6800410204,,
288,0.85,0.15,0.7168261756,,
288,0.85,0.15,0.7518136356,,
288,0.85,0.15,0.7852437324,,
288,0.85,0.15,0.8173075895,,
288,0.85,0.15,0.8481601691,,
288,0.85,0.15,0.9067213606,855.5959039,172.6529072
288,0.85,0.15,0.9346269857,934.6102225,15.72262456
288,0.85,0.15,0.9617232341,980.2132658,80.49672485
288,0.85,0.15,0.9880766952,699.8445405,77.02512068
288,0.85,0.15,1.013745299,1130.408056,38.98105877
288,0.85,0.15,1.038779817,865.6953778,64.82266624
288,0.85,0.15,1.06322504,674.630376,82.9265221
288,0.85,0.15,1.110502336,595.6751375,75.39633545
288,0.85,0.15,1.133401701,731.2982004,97.07328521
288,0.85,0.15,1.155847478,462.6682474,47.66455499
288,0.85,0.15,1.177865599,416.9699981,32.56831365
288,0.85,0.15,1.22071099,426.9983093,40.61481368
288,0.85,0.15,1.241579356,360.2617242,11.64156881
288,0.85,0.15,1.282297645,329.271298,67.35717401
288,0.85,0.15,1.302179415,272.0688308,20.0417359
288,0.85,0.15,1.321762159,231.0442896,10.04079468
288,0.85,0.15,1.341058978,201.6058875,8.993066272
288,0.85,0.15,1.360082041,211.9195146,15.23537535
288,0.85,0.15,1.378842679,193.292764,9.11577836
288,0.85,0.15,1.397351463,203.683302,6.713804773
288,0.85,0.15,1.433652351,164.9117358,8.593009237
288,0.85,0.15,1.45146238,146.7680784,6.654824971
288,0.85,0.15,1.469056506,137.2100349,6.623135162
288,0.85,0.15,1.486442395,115.1148164,7.054662731
288,0.8375,0.1625,0.2266803401,,
288,0.8375,0.1625,0.3205744114,,
288,0.8375,0.1625,0.3926218662,,
288,0.8375,0.1625,0.4533606803,,
288,0.8375,0.1625,0.5068726497,,
288,0.8375,0.1625,0.5552511681,,
288,0.8375,0.1625,0.6411488227,,
288,0.8375,0.1625,0.6800410204,,
288,0.8375,0.1625,0.7168261756,,
288,0.8375,0.1625,0.7518136356,,
288,0.8375,0.1625,0.7852437324,788.5223627,
288,0.8375,0.1625,0.8173075895,,
288,0.8375,0.1625,0.8481601691,,
288,0.8375,0.1625,0.9067213606,826.9014112,103.6988995
288,0.8375,0.1625,0.9346269857,1103.954005,95.44730275
288,0.8375,0.1625,0.9617232341,970.1392445,131.9567568
288,0.8375,0.1625,0.9880766952,1029.832665,87.65330834
288,0.8375,0.1625,1.013745299,1119.790187,63.83027244
288,0.8375,0.1625,1.038779817,900.933691,93.91337591
288,0.8375,0.1625,1.06322504,732.1008631,66.62127895
288,0.8375,0.1625,1.110502336,505.5255542,59.9976445
288,0.8375,0.1625,1.133401701,623.4256453,53.48072172
288,0.8375,0.1625,1.155847478,499.4306979,41.55597849
288,0.8375,0.1625,1.177865599,415.9057428,23.7637656
288,0.8375,0.1625,1.22071099,348.9875174,18.64315835
288,0.8375,0.1625,1.241579356,321.3817789,23.67933106
288,0.8375,0.1625,1.282297645,275.9237679,28.258845
288,0.8375,0.1625,1.302179415,233.5127474,15.61410265
288,0.8375,0.1625,1.321762159,256.7557184,10.2699235
288,0.8375,0.1625,1.341058978,205.561506,8.950526299
288,0.8375,0.1625,1.360082041,227.9914936,13.17360076
288,0.8375,0.1625,1.378842679,236.419215,29.37287919
288,0.8375,0.1625,1.397351463,177.1611193,9.822531963
288,0.8375,0.1625,1.433652351,162.2236407,10.38818728
288,0.8375,0.1625,1.45146238,147.1876865,3.283513124
288,0.8375,0.1625,1.469056506,133.2532102,10.77092891
288,0.8375,0.1625,1.486442395,119.9231708,6.501881494
288,0.825,0.175,0.2266803401,,
288,0.825,0.175,0.3205744114,,
288,0.825,0.175,0.3926218662,,
288,0.825,0.175,0.4533606803,,
288,0.825,0.175,0.5068726497,,
288,0.825,0.175,0.5552511681,,
288,0.825,0.175,0.6411488227,,
288,0.825,0.175,0.6800410204,,
288,0.825,0.175,0.7168261756,,
288,0.825,0.175,0.7518136356,,
288,0.825,0.175,0.7852437324,1218.407795,
288,0.825,0.175,0.8173075895,,
288,0.825,0.175,0.8481601691,,
288,0.825,0.175,0.9067213606,982.3322659,216.7851979
288,0.825,0.175,0.9346269857,1177.985797,
288,0.825,0.175,0.9617232341,1048.890634,79.92637831
288,0.825,0.175,0.9880766952,781.8487271,18.93833115
288,0.825,0.175,1.013745299,932.231789,105.021726
288,0.825,0.175,1.038779817,751.0248215,77.54674778
288,0.825,0.175,1.06322504,683.299713,65.34704237
288,0.825,0.175,1.110502336,573.0338625,54.73163491
288,0.825,0.175,1.133401701,572.5809222,45.96638732
288,0.825,0.175,1.155847478,624.2546007,67.65122379
288,0.825,0.175,1.177865599,553.6512156,94.27696484
288,0.825,0.175,1.22071099,429.5120917,26.30675917
288,0.825,0.175,1.241579356,331.6207499,25.17270362
288,0.825,0.175,1.282297645,401.4828804,69.81490493
288,0.825,0.175,1.302179415,282.286163,17.00784762
288,0.825,0.175,1.321762159,210.9622402,8.962742986
288,0.825,0.175,1.341058978,233.5836615,12.03340331
288,0.825,0.175,1.360082041,189.2779141,10.82226775
288,0.825,0.175,1.378842679,247.2618162,25.7755934
288,0.825,0.175,1.397351463,174.2230582,9.034169482
288,0.825,0.175,1.433652351,156.3372106,7.50779621
288,0.825,0.175,1.45146238,150.2946243,4.254803697
288,0.825,0.175,1.469056506,135.3892324,10.79039605
288,0.825,0.175,1.486442395,123.658671,8.3312491
288,0.8125,0.1875,0.2266803401,,
288,0.8125,0.1875,0.3205744114,,
288,0.8125,0.1875,0.3926218662,,
288,0.8125,0.1875,0.4533606803,,
288,0.8125,0.1875,0.5068726497,,
288,0.8125,0.1875,0.5552511681,,
288,0.8125,0.1875,0.6411488227,,
288,0.8125,0.1875,0.6800410204,,
288,0.8125,0.1875,0.7168261756,,
288,0.8125,0.1875,0.7518136356,,
288,0.8125,0.1875,0.7852437324,927.6358471,68.9545856
288,0.8125,0.1875,0.8173075895,,
288,0.8125,0.1875,0.8481601691,,
288,0.8125,0.1875,0.9067213606,883.2557358,345.2598273
288,0.8125,0.1875,0.9346269857,1146.671786,53.45053827
288,0.8125,0.1875,0.9617232341,976.0885218,58.40201152
288,0.8125,0.1875,0.9880766952,863.5218077,50.93834578
288,0.8125,0.1875,1.013745299,868.7367924,90.74595481
288,0.8125,0.1875,1.038779817,809.401638,78.42815229
288,0.8125,0.1875,1.06322504,812.9577301,96.28598582
288,0.8125,0.1875,1.110502336,686.0957572,53.97106905
288,0.8125,0.1875,1.133401701,567.2421841,49.58455093
288,0.8125,0.1875,1.155847478,494.4936527,36.47403926
288,0.8125,0.1875,1.177865599,453.5595229,41.44415417
288,0.8125,0.1875,1.22071099,446.447656,26.41569193
288,0.8125,0.1875,1.241579356,343.803211,27.16831573
288,0.8125,0.1875,1.282297645,314.2354135,68.2436539
288,0.8125,0.1875,1.302179415,257.8414056,8.580847632
288,0.8125,0.1875,1.321762159,245.2675894,16.73138418
288,0.8125,0.1875,1.341058978,232.3982985,20.25128882
288,0.8125,0.1875,1.360082041,220.7470187,19.49186361
288,0.8125,0.1875,1.378842679,209.3984786,11.79863039
288,0.8125,0.1875,1.397351463,180.5879159,10.1033661
288,0.8125,0.1875,1.433652351,152.2932172,10.4833788
288,0.8125,0.1875,1.45146238,145.1283652,6.074894721
288,0.8125,0.1875,1.469056506,143.7431443,10.39077287
288,0.8125,0.1875,1.486442395,110.198146,5.652123746
288,0.8,0.2,0.2266803401,,
288,0.8,0.2,0.3205744114,,
288,0.8,0.2,0.3926218662,,
288,0.8,0.2,0.4533606803,,
288,0.8,0.2,0.5068726497,,
288,0.8,0.2,0.5552511681,,
288,0.8,0.2,0.6411488227,,
288,0.8,0.2,0.6800410204,,
288,0.8,0.2,0.7168261756,,
288,0.8,0.2,0.7518136356,,
288,0.8,0.2,0.7852437324,1045.577961,
288,0.8,0.2,0.8173075895,,
288,0.8,0.2,0.8481601691,,
288,0.8,0.2,0.9067213606,775.7828512,236.0297044
288,0.8,0.2,0.9346269857,1040.281113,28.92394038
288,0.8,0.2,0.9617232341,777.0876263,147.0799234
288,0.8,0.2,0.9880766952,910.5345355,132.4352196
288,0.8,0.2,1.013745299,919.387882,57.08540604
288,0.8,0.2,1.038779817,881.3558183,104.5904763
288,0.8,0.2,1.06322504,724.8950756,91.59895176
288,0.8,0.2,1.110502336,529.1701014,106.9624714
288,0.8,0.2,1.133401701,559.2879832,62.71103968
288,0.8,0.2,1.155847478,557.8286621,43.00041656
288,0.8,0.2,1.177865599,428.308689,43.96024019
288,0.8,0.2,1.22071099,373.879759,33.9447562
288,0.8,0.2,1.241579356,377.2991887,24.3922145
288,0.8,0.2,1.282297645,364.567654,44.6443833
288,0.8,0.2,1.302179415,259.6693529,12.44338643
288,0.8,0.2,1.321762159,243.3412536,11.6398208
