run_id,n_chains,chain_length,box_size,eps_AB,delta_eps,seed,q_peak,S_psi_peak,S_psi_peak_sem_time,S_psi_kmin,S_rho_kmin,non_gaussian_ratio_peak,shell_anisotropy_peak,peak_intensity_relative_variance,cg_variance_1p5,cg_variance_2,cg_variance_3,tau_psi_peak,gamma_psi_peak,kww_tau_peak,kww_beta_peak,plateau_psi_peak,S_psi_peak_relative_drift,energy_per_bead,mean_Rg,T_inst_star,n_frames_window
M0144_N40_kappa0p75_pi0p990_epsAB0p6_seed3,144,40,22,0.6,0.4,3,0.2855993321,499.9116407,3.779355401,499.9116407,59.69755346,1.370219582,2.816949824,0.0008133420399,0.4955221934,0.4105596361,0.2603588806,,6.07122146e-05,1.585927638e+20,0.02038070234,0.9731412717,0.02991912031,-1.135260136,3.219130561,1.501524621,1250
M0144_N40_kappa0p75_pi0p990_epsAB0p6_seed4,144,40,22,0.6,0.4,4,0.2855993321,445.9061721,13.21849339,445.9061721,60.10148084,1.221784943,2.752676839,0.004286725745,0.4611439913,0.3793455362,0.2376746967,,6.143189967e-05,8.175085054e+13,0.02941389882,0.9645190822,0.1029596333,-1.118974708,3.257685322,1.499789481,1250
M0144_N40_kappa0p75_pi0p990_epsAB0p5_seed1,144,40,22,0.5,0.5,1,0.2855993321,412.4678692,6.969012251,412.4678692,34.42617664,1.039586396,1.381823522,0.002039287255,0.4610546342,0.3759990527,0.2305642267,,8.040552933e-05,1.948396383e+19,0.02162889992,0.9705170865,0.04179660656,-1.028908443,3.249928443,1.500310582,1250
M0144_N40_kappa0p75_pi0p990_epsAB0p5_seed2,144,40,22,0.5,0.5,2,0.2855993321,454.5657888,17.22619215,454.5657888,36.67556937,1.058382697,1.797446849,0.006738627074,0.4887483533,0.3991589122,0.2466518751,,6.171835283e-05,,,0.9852869731,0.1252690038,-1.059369969,3.235547682,1.503685387,1250
M0144_N40_kappa0p75_pi0p990_epsAB0p5_seed3,144,40,22,0.5,0.5,3,0.2855993321,470.286956,10.60038029,470.286956,38.09202717,1.019856669,1.671594785,0.002893665204,0.4951686467,0.4069609297,0.25341396,,6.461597678e-05,1.843095799e+19,0.02097538305,0.9747452849,0.0671311443,-1.060180226,3.231889918,1.500481156,1250
M0144_N40_kappa0p75_pi0p990_epsAB0p5_seed4,144,40,22,0.5,0.5,4,0.2855993321,481.5643615,5.009437854,481.5643615,33.34721102,1.227177218,2.851995173,0.001071617838,0.4741986293,0.3937294228,0.2505450532,,5.90713247e-05,8.380491618e+19,0.02027782497,0.9730722074,-0.04105980031,-1.034978698,3.285879264,1.497178288,1250
M0144_N40_kappa0p75_pi0p990_epsAB0p3_seed1,144,40,22,0.3,0.7,1,0.2855993321,491.3866141,5.038576547,491.3866141,6.580634025,1.152659667,2.697652368,0.001028114013,0.4809908734,0.3994230597,0.2545912567,,7.354647512e-05,2.014128018e+11,0.03928888708,0.9529169301,-0.004689966759,-0.9019775991,3.305477061,1.499855402,1250
M0144_N40_kappa0p75_pi0p990_epsAB0p3_seed2,144,40,22,0.3,0.7,2,0.2855993321,473.8615462,10.61832193,473.8615462,5.88756078,1.019302308,1.610890934,0.002883681791,0.4999495181,0.4098047677,0.254618836,,6.116507131e-05,,,0.9799469051,0.08159077355,-0.9304542983,3.277790144,1.49945913,1250
M0144_N40_kappa0p75_pi0p990_epsAB0p3_seed3,144,40,22,0.3,0.7,3,0.2855993321,546.5688645,1.667470777,546.5688645,5.445155096,1.425136469,2.951424208,0.0003502366725,0.5167586134,0.4334392436,0.2798134399,,7.599427671e-05,5720.872484,1.51249754,0.9333028403,0.0002004604719,-0.9277260908,3.273265916,1.499123466,1250
M0144_N40_kappa0p75_pi0p990_epsAB0p3_seed4,144,40,22,0.3,0.7,4,0.2855993321,462.5004425,3.289778065,462.5004425,3.526252459,1.026430273,1.441494246,0.0008130678199,0.474374781,0.3902119289,0.2442196483,,7.359911699e-05,2.867524636e+13,0.03135684528,0.9614308276,0.01127080416,-0.8990843093,3.296446027,1.502581179,1250
M0144_N40_kappa0p75_pi0p990_epsAB0p1_seed1,144,40,22,0.1,0.9,1,0.2855993321,509.7070529,7.327649245,509.7070529,2.275376791,1.925291921,2.948261648,0.001256112408,0.4962005432,0.4132648242,0.26435214,,6.619811378e-05,4.133109345e+17,0.02311983244,0.9706123615,0.04180987569,-0.823521414,3.349164316,1.501505807,1250
M0144_N40_kappa0p75_pi0p990_epsAB0p1_seed2,144,40,22,0.1,0.9,2,0.2855993321,482.4869343,8.361683685,482.4869343,2.807524899,1.030175115,1.415489997,0.001871500846,0.5118152582,0.4191482016,0.2599959616,,7.2759856e-05,3.843421169e+15,0.02664283375,0.9653219886,0.04690174939,-0.8563500075,3.268612449,1.500109816,1250
M0144_N40_kappa0p75_pi0p990_epsAB0p1_seed3,144,40,22,0.1,0.9,3,0.2855993321,517.4314472,2.682406699,517.4314472,2.684460333,1.030150391,1.879164401,0.0006243782557,0.5188741264,0.4287505268,0.2703904092,,6.728933471e-05,2.977030391e+10,0.04186396796,0.9509296398,0.01753454449,-0.8610756807,3.272378717,1.500338351,1250
M0144_N40_kappa0p75_pi0p990_epsAB0p1_seed4,144,40,22,0.1,0.9,4,0.2855993321,496.4743674,15.52321267,496.4743674,1.918632801,1.568040859,2.688890553,0.004786016387,0.493433626,0.4092925048,0.2598278934,,6.321520858e-05,5.910499741e+11,0.03535229816,0.958129845,0.09376471577,-0.8181974926,3.280348062,1.500392237,1250
