n_chains,eps_AB,delta_eps,shell_q,S_psi_mean,S_psi_sem
144,0.6,0.4,1.068614851,1.574799784,0.05172773864
144,0.6,0.4,1.142397329,1.547647928,0.05438871153
144,0.6,0.4,1.177556213,1.378387675,0.02988097682
144,0.6,0.4,1.211695347,1.314936205,0.02933560521
144,0.6,0.4,1.244898627,1.241743098,0.02426605829
144,0.6,0.4,1.277239042,1.209555463,0.01433619913
144,0.6,0.4,1.308780558,1.162487351,0.02324096272
144,0.6,0.4,1.339579608,1.120847372,0.02499515643
144,0.6,0.4,1.399145269,1.051937665,0.0250429055
144,0.6,0.4,1.427996661,1.042945539,0.01301686093
144,0.6,0.4,1.456276568,1.004526105,0.01578470861
144,0.6,0.4,1.484017662,1.00033071,0.009656351519
144,0.5,0.5,0.2855993321,454.7212439,15.1333412
144,0.5,0.5,0.4038984489,29.01454155,5.804916444
144,0.5,0.5,0.4946725539,18.30493778,2.59619208
144,0.5,0.5,0.5711986643,7.309474351,1.066240887
144,0.5,0.5,0.638619521,5.41428539,0.7083579494
144,0.5,0.5,0.6995726346,3.956076761,0.1950069374
144,0.5,0.5,0.8077968978,3.24729082,0.2816837655
144,0.5,0.5,0.8567979964,2.878494976,0.06916090262
144,0.5,0.5,0.9031443878,2.387786425,0.05181716046
144,0.5,0.5,0.9472258251,2.121504372,0.05206661025
144,0.5,0.5,0.9893451078,1.769839754,0.09872894474
144,0.5,0.5,1.029743036,1.717837861,0.04865090256
144,0.5,0.5,1.068614851,1.58409593,0.03702726373
144,0.5,0.5,1.142397329,1.505381718,0.08352606632
144,0.5,0.5,1.177556213,1.382899919,0.02484941384
144,0.5,0.5,1.211695347,1.317405961,0.01919265936
144,0.5,0.5,1.244898627,1.2459151,0.03676712847
144,0.5,0.5,1.277239042,1.221571718,0.02370315163
144,0.5,0.5,1.308780558,1.175698892,0.01503139611
144,0.5,0.5,1.339579608,1.111395732,0.01857380921
144,0.5,0.5,1.399145269,1.062488498,0.014699021
144,0.5,0.5,1.427996661,1.044463051,0.01688100145
144,0.5,0.5,1.456276568,1.001592201,0.008444822328
144,0.5,0.5,1.484017662,0.9840638298,0.01891556914
144,0.3,0.7,0.2855993321,493.5793668,18.63551049
144,0.3,0.7,0.4038984489,15.62070629,3.463273227
144,0.3,0.7,0.4946725539,19.30117753,6.100302293
144,0.3,0.7,0.5711986643,5.565576487,0.4037857533
144,0.3,0.7,0.638619521,5.272746477,0.4889720012
144,0.3,0.7,0.6995726346,3.560598012,0.2286068455
144,0.3,0.7,0.8077968978,2.861247532,0.08529335801
144,0.3,0.7,0.8567979964,2.704968652,0.05547315483
144,0.3,0.7,0.9031443878,2.322549553,0.06619755726
144,0.3,0.7,0.9472258251,2.158284555,0.1022074917
144,0.3,0.7,0.9893451078,1.96697818,0.08952914556
144,0.3,0.7,1.029743036,1.731302412,0.07274605476
144,0.3,0.7,1.068614851,1.631361712,0.04152915024
144,0.3,0.7,1.142397329,1.519886913,0.08110422295
144,0.3,0.7,1.177556213,1.412043487,0.01296928638
144,0.3,0.7,1.211695347,1.349636797,0.01984759578
144,0.3,0.7,1.244898627,1.303186756,0.02568047031
144,0.3,0.7,1.277239042,1.238168949,0.01273278133
144,0.3,0.7,1.308780558,1.189487284,0.01553332515
144,0.3,0.7,1.339579608,1.162928052,0.009845624948
144,0.3,0.7,1.399145269,1.089289103,0.01422658874
144,0.3,0.7,1.427996661,1.051564932,0.01365189994
144,0.3,0.7,1.456276568,1.032625021,0.01383667516
144,0.3,0.7,1.484017662,1.001099678,0.01094837097
144,0.1,0.9,0.2855993321,501.5249505,7.680700317
144,0.1,0.9,0.4038984489,18.81837994,3.077544102
144,0.1,0.9,0.4946725539,17.22866289,5.598908857
144,0.1,0.9,0.5711986643,6.424188727,0.6108519309
144,0.1,0.9,0.638619521,6.074469618,0.3931574797
144,0.1,0.9,0.6995726346,3.760651938,0.1296472619
144,0.1,0.9,0.8077968978,2.634197727,0.1729864845
144,0.1,0.9,0.8567979964,2.800370963,0.09273015868
144,0.1,0.9,0.9031443878,2.365221695,0.07012335281
144,0.1,0.9,0.9472258251,2.221282529,0.03422649572
144,0.1,0.9,0.9893451078,1.940237671,0.03318329552
144,0.1,0.9,1.029743036,1.80316795,0.02959347674
144,0.1,0.9,1.068614851,1.727713277,0.01726957816
144,0.1,0.9,1.142397329,1.538114098,0.04283063068
144,0.1,0.9,1.177556213,1.445290141,0.03128899692
144,0.1,0.9,1.211695347,1.411948067,0.01868573685
144,0.1,0.9,1.244898627,1.310767973,0.01657273054
144,0.1,0.9,1.277239042,1.27497648,0.0208964851
144,0.1,0.9,1.308780558,1.227422291,0.01718642814
144,0.1,0.9,1.339579608,1.166733902,0.01225937066
144,0.1,0.9,1.399145269,1.10194975,0.009996138451
144,0.1,0.9,1.427996661,1.064453637,0.008683868582
144,0.1,0.9,1.456276568,1.046640203,0.01298505314
144,0.1,0.9,1.484017662,1.018247959,0.0147527375
