n_chains,eps_AB,delta_eps,shell_q,tau_psi_mean,tau_psi_sem
144,0.9,0.1,1.068614851,49.47863259,1.057256967
144,0.9,0.1,1.142397329,38.54661365,3.759694424
144,0.9,0.1,1.177556213,33.17545608,0.9065963894
144,0.9,0.1,1.211695347,30.47567701,1.36701045
144,0.9,0.1,1.244898627,26.08475855,2.369242465
144,0.9,0.1,1.277239042,22.33104808,0.3222227113
144,0.9,0.1,1.308780558,20.82437349,0.2026943142
144,0.9,0.1,1.339579608,18.49184635,0.5587459921
144,0.9,0.1,1.399145269,16.05617433,0.4147368602
144,0.9,0.1,1.427996661,14.28193783,0.2675393567
144,0.9,0.1,1.456276568,12.690545,0.2146194523
144,0.9,0.1,1.484017662,12.359781,0.2583919396
144,0.85,0.15,0.2855993321,,
144,0.85,0.15,0.4038984489,,
144,0.85,0.15,0.4946725539,889.4654001,289.6860216
144,0.85,0.15,0.5711986643,647.4585278,164.2084216
144,0.85,0.15,0.638619521,410.2234107,33.49476014
144,0.85,0.15,0.6995726346,302.0274415,41.87402003
144,0.85,0.15,0.8077968978,157.3523848,20.74339834
144,0.85,0.15,0.8567979964,118.2564948,3.241313001
144,0.85,0.15,0.9031443878,88.88376767,8.813994903
144,0.85,0.15,0.9472258251,84.09965598,2.69315933
144,0.85,0.15,0.9893451078,64.51175482,7.247778085
144,0.85,0.15,1.029743036,52.27085035,1.907208925
144,0.85,0.15,1.068614851,45.30726539,0.4646511641
144,0.85,0.15,1.142397329,33.24272834,2.853643567
144,0.85,0.15,1.177556213,29.84711925,0.9076257761
144,0.85,0.15,1.211695347,26.5391027,0.6927851951
144,0.85,0.15,1.244898627,22.58697169,0.8267364716
144,0.85,0.15,1.277239042,20.22207538,0.8728078969
144,0.85,0.15,1.308780558,19.71823432,0.5010153946
144,0.85,0.15,1.339579608,17.11278427,0.595755272
144,0.85,0.15,1.399145269,14.00558111,0.3089101936
144,0.85,0.15,1.427996661,12.83637072,0.3478474827
144,0.85,0.15,1.456276568,11.62998362,0.1224660909
144,0.85,0.15,1.484017662,11.19230193,0.363492177
144,0.8,0.2,0.2855993321,,
144,0.8,0.2,0.4038984489,,
144,0.8,0.2,0.4946725539,660.1722809,376.4782283
144,0.8,0.2,0.5711986643,607.4849095,114.932014
144,0.8,0.2,0.638619521,414.2766233,46.70181332
144,0.8,0.2,0.6995726346,297.4317617,35.12278135
144,0.8,0.2,0.8077968978,139.8024265,15.06100191
144,0.8,0.2,0.8567979964,109.8689685,4.760691328
144,0.8,0.2,0.9031443878,88.05490062,9.062870772
144,0.8,0.2,0.9472258251,70.48290636,2.426004633
144,0.8,0.2,0.9893451078,65.39361997,5.822890118
144,0.8,0.2,1.029743036,50.25955843,3.415407658
144,0.8,0.2,1.068614851,41.85913936,1.034430959
144,0.8,0.2,1.142397329,25.37768657,1.645591485
144,0.8,0.2,1.177556213,26.82269052,0.8544747774
144,0.8,0.2,1.211695347,22.84039881,0.7926681446
144,0.8,0.2,1.244898627,20.89549468,0.4120209217
144,0.8,0.2,1.277239042,18.22686535,0.3884607742
144,0.8,0.2,1.308780558,16.71340136,0.2311858383
144,0.8,0.2,1.339579608,14.68838493,0.2754324351
144,0.8,0.2,1.399145269,12.46475293,0.1064651155
144,0.8,0.2,1.427996661,11.5549918,0.2074691995
144,0.8,0.2,1.456276568,10.61810787,0.1262980598
144,0.8,0.2,1.484017662,9.636951672,0.08685625767
144,0.7,0.3,0.2855993321,,
144,0.7,0.3,0.4038984489,,
144,0.7,0.3,0.4946725539,888.1706433,132.5496901
144,0.7,0.3,0.5711986643,574.0542949,110.2940291
144,0.7,0.3,0.638619521,426.8807679,42.85845852
144,0.7,0.3,0.6995726346,268.0060712,22.53776297
144,0.7,0.3,0.8077968978,126.9331293,12.71503419
144,0.7,0.3,0.8567979964,85.84093922,1.815423562
144,0.7,0.3,0.9031443878,73.26214923,6.994476014
144,0.7,0.3,0.9472258251,56.49116473,2.080263533
144,0.7,0.3,0.9893451078,43.79799188,5.442710493
144,0.7,0.3,1.029743036,36.82308233,2.274630275
144,0.7,0.3,1.068614851,34.52616231,1.327018842
144,0.7,0.3,1.142397329,26.30918359,1.418753505
144,0.7,0.3,1.177556213,22.9911,0.3068307432
144,0.7,0.3,1.211695347,19.71314381,0.4307727387
144,0.7,0.3,1.244898627,16.62354649,0.8676228412
144,0.7,0.3,1.277239042,15.4178571,0.3742589504
144,0.7,0.3,1.308780558,13.53931535,0.3692529546
144,0.7,0.3,1.339579608,12.7983216,0.2919548747
144,0.7,0.3,1.399145269,11.03922125,0.4248749965
144,0.7,0.3,1.427996661,9.843078579,0.2085471652
144,0.7,0.3,1.456276568,9.132316358,0.1492916033
144,0.7,0.3,1.484017662,8.291358667,0.1130117154
144,0.6,0.4,0.2855993321,,
144,0.6,0.4,0.4038984489,,
144,0.6,0.4,0.4946725539,791.0806132,195.4662617
144,0.6,0.4,0.5711986643,549.5816286,188.3048859
144,0.6,0.4,0.638619521,329.8144172,24.35264072
144,0.6,0.4,0.6995726346,182.480214,23.04798664
144,0.6,0.4,0.8077968978,112.863363,12.93010646
144,0.6,0.4,0.8567979964,81.57194128,2.987924305
144,0.6,0.4,0.9031443878,66.50352739,6.269976252
144,0.6,0.4,0.9472258251,52.41777006,6.075367796
144,0.6,0.4,0.9893451078,40.03123576,2.969121731
144,0.6,0.4,1.029743036,37.42681491,1.376643249
144,0.6,0.4,1.068614851,28.9338156,0.9048080729
144,0.6,0.4,1.142397329,20.95844752,0.6841502109
144,0.6,0.4,1.177556213,18.84604124,0.3801062442
144,0.6,0.4,1.211695347,17.81265334,0.7520773705
144,0.6,0.4,1.244898627,15.10285335,0.4722210214
144,0.6,0.4,1.277239042,13.84561065,0.4294254482
144,0.6,0.4,1.308780558,12.6492564,0.1665812347
144,0.6,0.4,1.339579608,11.59833387,0.3493508315
144,0.6,0.4,1.399145269,9.647386506,0.1654034295
144,0.6,0.4,1.427996661,8.913379217,0.2277275405
144,0.6,0.4,1.456276568,8.376077091,0.1051460418
144,0.6,0.4,1.484017662,7.469172431,0.2064392535
144,0.5,0.5,0.2855993321,,
144,0.5,0.5,0.4038984489,,
144,0.5,0.5,0.4946725539,678.2068766,198.4489618
144,0.5,0.5,0.5711986643,496.8400222,168.3888363
144,0.5,0.5,0.638619521,265.2133933,44.53760014
144,0.5,0.5,0.6995726346,203.0670714,6.568871553
144,0.5,0.5,0.8077968978,85.35453971,2.865316436
144,0.5,0.5,0.8567979964,74.19776586,6.87056213
144,0.5,0.5,0.9031443878,60.50070312,2.028065159
144,0.5,0.5,0.9472258251,44.79817185,3.447409747
144,0.5,0.5,0.9893451078,36.54050209,1.815985825
144,0.5,0.5,1.029743036,28.90366431,0.4828396041
144,0.5,0.5,1.068614851,26.22514598,1.357310412
144,0.5,0.5,1.142397329,21.78419693,1.552268505
144,0.5,0.5,1.177556213,18.36328243,0.2720896516
144,0.5,0.5,1.211695347,16.04698753,0.7032540955
144,0.5,0.5,1.244898627,14.87482556,0.4236433794
144,0.5,0.5,1.277239042,12.20756979,0.5917454708
144,0.5,0.5,1.308780558,11.67729138,0.1494848929
144,0.5,0.5,1.339579608,10.65473174,0.3366822425
144,0.5,0.5,1.399145269,8.592104133,0.2667422241
144,0.5,0.5,1.427996661,8.088732599,0.1799699313
144,0.5,0.5,1.456276568,7.546826468,0.1512801412
144,0.5,0.5,1.484017662,7.072679708,0.2122557935
144,0.3,0.7,0.2855993321,,
144,0.3,0.7,0.4038984489,,
144,0.3,0.7,0.4946725539,950.3017794,113.3667816
144,0.3,0.7,0.5711986643,564.7370729,165.1083545
144,0.3,0.7,0.638619521,371.3919114,62.59939571
144,0.3,0.7,0.6995726346,181.6124024,12.53386932
144,0.3,0.7,0.8077968978,94.10505261,6.05976538
144,0.3,0.7,0.8567979964,76.00712107,2.234035738
144,0.3,0.7,0.9031443878,63.44854776,5.762299002
144,0.3,0.7,0.9472258251,48.93026753,0.7849042094
144,0.3,0.7,0.9893451078,36.68811764,1.364473344
144,0.3,0.7,1.029743036,33.94564269,1.508844778
144,0.3,0.7,1.068614851,27.8472448,0.9519520853
144,0.3,0.7,1.142397329,21.28192078,1.022750113
144,0.3,0.7,1.177556213,18.15461059,0.4692759721
144,0.3,0.7,1.211695347,16.34470529,0.3879929152
144,0.3,0.7,1.244898627,13.86821648,0.2529861881
144,0.3,0.7,1.277239042,13.11540381,0.4847866616
144,0.3,0.7,1.308780558,12.16516251,0.2761180328
144,0.3,0.7,1.339579608,10.88479898,0.4874342541
144,0.3,0.7,1.399145269,8.849817271,0.1660413407
144,0.3,0.7,1.427996661,8.037877837,0.1165317155
144,0.3,0.7,1.456276568,7.593450047,0.1225837389
144,0.3,0.7,1.484017662,6.973788046,0.1351670614
144,0.1,0.9,0.2855993321,,
144,0.1,0.9,0.4038984489,,
144,0.1,0.9,0.4946725539,815.5933426,111.8428984
144,0.1,0.9,0.5711986643,403.3033312,23.08748714
144,0.1,0.9,0.638619521,359.4192254,32.72495872
144,0.1,0.9,0.6995726346,236.8865854,17.34603644
144,0.1,0.9,0.8077968978,98.69924183,7.83442426
144,0.1,0.9,0.8567979964,87.82999364,5.617219446
144,0.1,0.9,0.9031443878,69.63756316,2.302901763
144,0.1,0.9,0.9472258251,52.89991782,2.591564989
144,0.1,0.9,0.9893451078,41.65558782,2.091357426
144,0.1,0.9,1.029743036,39.02980903,0.9563263874
144,0.1,0.9,1.068614851,32.37618491,1.314788019
144,0.1,0.9,1.142397329,22.39531459,2.286821089
144,0.1,0.9,1.177556213,19.99461667,0.7035758839
144,0.1,0.9,1.211695347,17.57833685,0.1617340497
144,0.1,0.9,1.244898627,15.51300742,0.6131498819
144,0.1,0.9,1.277239042,13.62276628,0.5763232312
144,0.1,0.9,1.308780558,12.65892037,0.2804052215
144,0.1,0.9,1.339579608,10.63564759,0.2868755647
144,0.1,0.9,1.399145269,9.48166681,0.2428758277
144,0.1,0.9,1.427996661,8.512174909,0.2723130095
144,0.1,0.9,1.456276568,7.824162166,0.05596628099
144,0.1,0.9,1.484017662,7.436962283,0.1139760217
