n_chains,eps_AB,delta_eps,shell_q,S_psi_mean,S_psi_sem
144,0.975,0.025,1.142397329,2.047791192,0.03601653797
144,0.975,0.025,1.177556213,1.844196858,0.04628664606
144,0.975,0.025,1.211695347,1.743548274,0.0208543056
144,0.975,0.025,1.244898627,1.691204428,0.02801651514
144,0.975,0.025,1.277239042,1.652465969,0.04414749796
144,0.975,0.025,1.308780558,1.60285381,0.03662353609
144,0.975,0.025,1.339579608,1.573119806,0.0299365559
144,0.975,0.025,1.399145269,1.493983569,0.01885687994
144,0.975,0.025,1.427996661,1.476715804,0.01238570076
144,0.975,0.025,1.456276568,1.440642439,0.01828896249
144,0.975,0.025,1.484017662,1.421178416,0.04061838041
144,0.95,0.05,0.2855993321,12.63272198,1.977045535
144,0.95,0.05,0.4038984489,8.389835843,0.8468990394
144,0.95,0.05,0.4946725539,6.164518577,0.7472205746
144,0.95,0.05,0.5711986643,6.404642325,0.8702152244
144,0.95,0.05,0.638619521,4.485529932,0.3189243849
144,0.95,0.05,0.6995726346,3.990779758,0.1811919158
144,0.95,0.05,0.8077968978,3.145701247,0.1330167
144,0.95,0.05,0.8567979964,2.96109251,0.07041300644
144,0.95,0.05,0.9031443878,2.525471595,0.03639736038
144,0.95,0.05,0.9472258251,2.565185104,0.0922138986
144,0.95,0.05,0.9893451078,2.335513671,0.1757390187
144,0.95,0.05,1.029743036,2.247107969,0.02549872341
144,0.95,0.05,1.068614851,2.064488012,0.05779696517
144,0.95,0.05,1.142397329,1.861264894,0.1406406956
144,0.95,0.05,1.177556213,1.8198011,0.04161295912
144,0.95,0.05,1.211695347,1.746082815,0.0148132005
144,0.95,0.05,1.244898627,1.696541119,0.02969354424
144,0.95,0.05,1.277239042,1.657359542,0.04351411946
144,0.95,0.05,1.308780558,1.596992562,0.02280799541
144,0.95,0.05,1.339579608,1.574281551,0.01919186979
144,0.95,0.05,1.399145269,1.463523075,0.01993582411
144,0.95,0.05,1.427996661,1.456630443,0.01934934875
144,0.95,0.05,1.456276568,1.420896207,0.01836204688
144,0.95,0.05,1.484017662,1.396979904,0.02255962584
144,0.9,0.1,0.2855993321,17.2710781,6.560742292
144,0.9,0.1,0.4038984489,13.05310518,0.8442124104
144,0.9,0.1,0.4946725539,8.812014101,0.9154380873
144,0.9,0.1,0.5711986643,7.495003192,0.820653484
144,0.9,0.1,0.638619521,5.089228948,0.5101580846
144,0.9,0.1,0.6995726346,4.402978112,0.1135932103
144,0.9,0.1,0.8077968978,3.420307618,0.2476731776
144,0.9,0.1,0.8567979964,3.092634879,0.1443680781
144,0.9,0.1,0.9031443878,2.838511718,0.1026751527
144,0.9,0.1,0.9472258251,2.539649701,0.07647394638
144,0.9,0.1,0.9893451078,2.633092377,0.1825403505
144,0.9,0.1,1.029743036,2.304002872,0.09939424747
144,0.9,0.1,1.068614851,2.117015462,0.05392313991
144,0.9,0.1,1.142397329,1.924455387,0.08213900799
144,0.9,0.1,1.177556213,1.859142798,0.04050993766
144,0.9,0.1,1.211695347,1.796983486,0.02945113194
144,0.9,0.1,1.244898627,1.73720768,0.07072710045
144,0.9,0.1,1.277239042,1.636899989,0.01278260716
144,0.9,0.1,1.308780558,1.617723286,0.04139801897
144,0.9,0.1,1.339579608,1.550301731,0.02112837642
144,0.9,0.1,1.399145269,1.470431451,0.03348202924
144,0.9,0.1,1.427996661,1.463820468,0.02431579128
144,0.9,0.1,1.456276568,1.403596388,0.0286922432
144,0.9,0.1,1.484017662,1.398792635,0.03170614564
144,0.85,0.15,0.2855993321,34.2936778,3.679741233
144,0.85,0.15,0.4038984489,17.83086206,1.090221598
144,0.85,0.15,0.4946725539,9.673196648,1.251406365
144,0.85,0.15,0.5711986643,7.383124681,0.7084091107
144,0.85,0.15,0.638619521,5.508645038,0.3363463049
144,0.85,0.15,0.6995726346,4.850887431,0.3868677985
144,0.85,0.15,0.8077968978,3.398538223,0.3587509718
144,0.85,0.15,0.8567979964,3.150350316,0.1769133692
144,0.85,0.15,0.9031443878,2.66458512,0.07883045629
144,0.85,0.15,0.9472258251,2.590110398,0.06801010729
144,0.85,0.15,0.9893451078,2.336289324,0.12708605
144,0.85,0.15,1.029743036,2.185181873,0.03839633675
144,0.85,0.15,1.068614851,2.04663481,0.05936566448
144,0.85,0.15,1.142397329,1.891681889,0.1137612741
144,0.85,0.15,1.177556213,1.807552027,0.03458839599
144,0.85,0.15,1.211695347,1.765629526,0.0640859633
144,0.85,0.15,1.244898627,1.670558477,0.04185967054
144,0.85,0.15,1.277239042,1.624268546,0.05857788222
144,0.85,0.15,1.308780558,1.60929226,0.03921703176
144,0.85,0.15,1.339579608,1.527935414,0.03609668744
144,0.85,0.15,1.399145269,1.452087325,0.02513405286
144,0.85,0.15,1.427996661,1.412102091,0.04457599326
144,0.85,0.15,1.456276568,1.387303097,0.02577699085
144,0.85,0.15,1.484017662,1.360132818,0.03246218631
144,0.8,0.2,0.2855993321,57.28726158,9.879948379
144,0.8,0.2,0.4038984489,22.48572255,2.197840328
144,0.8,0.2,0.4946725539,11.76934792,2.865244263
144,0.8,0.2,0.5711986643,8.333637101,1.665452745
144,0.8,0.2,0.638619521,5.102415458,0.03097229506
144,0.8,0.2,0.6995726346,4.761066924,0.1310893507
144,0.8,0.2,0.8077968978,3.346227006,0.08972143556
144,0.8,0.2,0.8567979964,2.809204018,0.07394528918
144,0.8,0.2,0.9031443878,2.625436688,0.1510873943
144,0.8,0.2,0.9472258251,2.399525279,0.06626162033
144,0.8,0.2,0.9893451078,2.372211554,0.0524587885
144,0.8,0.2,1.029743036,2.144957251,0.07057720581
144,0.8,0.2,1.068614851,1.978137128,0.02089780653
144,0.8,0.2,1.142397329,1.720148172,0.0521391544
144,0.8,0.2,1.177556213,1.734012108,0.01682262672
144,0.8,0.2,1.211695347,1.646700598,0.01871026797
144,0.8,0.2,1.244898627,1.618385681,0.02398351557
144,0.8,0.2,1.277239042,1.540152256,0.01982692387
144,0.8,0.2,1.308780558,1.508007428,0.02497735166
144,0.8,0.2,1.339579608,1.450612099,0.01212994945
144,0.8,0.2,1.399145269,1.390678135,0.01408502876
144,0.8,0.2,1.427996661,1.353680214,0.01238705122
144,0.8,0.2,1.456276568,1.32295651,0.0122198628
144,0.8,0.2,1.484017662,1.284627356,0.01669124661
144,0.7,0.3,0.2855993321,86.06762814,17.58766672
144,0.7,0.3,0.4038984489,30.07737202,3.287221998
144,0.7,0.3,0.4946725539,10.54906146,0.4134660645
144,0.7,0.3,0.5711986643,7.217352682,0.9341909404
144,0.7,0.3,0.638619521,5.286465679,0.3439009068
144,0.7,0.3,0.6995726346,4.272812511,0.2711573596
144,0.7,0.3,0.8077968978,2.9958687,0.1260055805
144,0.7,0.3,0.8567979964,2.689328214,0.05162309071
144,0.7,0.3,0.9031443878,2.427235328,0.06865483702
144,0.7,0.3,0.9472258251,2.245778117,0.05045951314
144,0.7,0.3,0.9893451078,2.004201915,0.1213076156
144,0.7,0.3,1.029743036,1.933649668,0.0695179228
144,0.7,0.3,1.068614851,1.901056753,0.04744754019
144,0.7,0.3,1.142397329,1.763230258,0.04835356817
144,0.7,0.3,1.177556213,1.663608119,0.01841013309
144,0.7,0.3,1.211695347,1.589109674,0.03253413166
144,0.7,0.3,1.244898627,1.495983808,0.03335697426
144,0.7,0.3,1.277239042,1.475603862,0.01991380656
144,0.7,0.3,1.308780558,1.43012153,0.03101433148
144,0.7,0.3,1.339579608,1.402104226,0.01463448709
144,0.7,0.3,1.399145269,1.351976632,0.0271580461
144,0.7,0.3,1.427996661,1.297591148,0.01424185519
144,0.7,0.3,1.456276568,1.285102929,0.01067322716
144,0.7,0.3,1.484017662,1.254308588,0.01670881524
144,0.6,0.4,0.2855993321,98.71911085,13.59931196
144,0.6,0.4,0.4038984489,33.20629518,4.221284106
144,0.6,0.4,0.4946725539,10.68337133,1.28262099
144,0.6,0.4,0.5711986643,7.778676463,1.449680934
144,0.6,0.4,0.638619521,4.996379467,0.1097623428
144,0.6,0.4,0.6995726346,3.866065857,0.1770810956
144,0.6,0.4,0.8077968978,2.859829221,0.1453572569
144,0.6,0.4,0.8567979964,2.622052629,0.08749916281
144,0.6,0.4,0.9031443878,2.504096325,0.114451624
144,0.6,0.4,0.9472258251,2.270343706,0.1105472879
144,0.6,0.4,0.9893451078,2.056231084,0.107611994
144,0.6,0.4,1.029743036,2.014505666,0.0526746275
144,0.6,0.4,1.068614851,1.857452769,0.04721569119
144,0.6,0.4,1.142397329,1.650805367,0.06027000575
144,0.6,0.4,1.177556213,1.63714093,0.04644797603
144,0.6,0.4,1.211695347,1.610184868,0.0404421959
144,0.6,0.4,1.244898627,1.537111243,0.03703020224
144,0.6,0.4,1.277239042,1.48737271,0.02876818022
144,0.6,0.4,1.308780558,1.454335508,0.02061964798
144,0.6,0.4,1.339579608,1.420096688,0.02246369555
144,0.6,0.4,1.399145269,1.365648482,0.02372889199
144,0.6,0.4,1.427996661,1.317806798,0.01270234291
144,0.6,0.4,1.456276568,1.305440505,0.01129807294
144,0.6,0.4,1.484017662,1.263276642,0.0190947239
144,0.5,0.5,0.2855993321,115.9426509,11.45236266
144,0.5,0.5,0.4038984489,30.25341919,5.440283652
144,0.5,0.5,0.4946725539,11.88988441,2.793959355
144,0.5,0.5,0.5711986643,5.727974637,0.4253055701
144,0.5,0.5,0.638619521,4.832323613,0.3122005217
144,0.5,0.5,0.6995726346,4.004496825,0.1882769067
144,0.5,0.5,0.8077968978,2.927711179,0.06809433065
144,0.5,0.5,0.8567979964,2.635176974,0.1249147667
144,0.5,0.5,0.9031443878,2.434285856,0.07652404953
144,0.5,0.5,0.9472258251,2.225521802,0.09968097048
144,0.5,0.5,0.9893451078,2.132580388,0.06317479163
144,0.5,0.5,1.029743036,1.924095053,0.04604371747
144,0.5,0.5,1.068614851,1.892226946,0.05091045382
144,0.5,0.5,1.142397329,1.73602666,0.03175951792
144,0.5,0.5,1.177556213,1.682491495,0.02873308716
144,0.5,0.5,1.211695347,1.644301801,0.03801004206
144,0.5,0.5,1.244898627,1.612322041,0.03893790547
144,0.5,0.5,1.277239042,1.505081256,0.04317507642
144,0.5,0.5,1.308780558,1.469566887,0.02602782181
144,0.5,0.5,1.339579608,1.452540851,0.03176827903
144,0.5,0.5,1.399145269,1.350206848,0.02634891096
144,0.5,0.5,1.427996661,1.338488075,0.02123329102
144,0.5,0.5,1.456276568,1.309774153,0.01896032106
144,0.5,0.5,1.484017662,1.287377434,0.01769539536
144,0.3,0.7,0.2855993321,115.5170133,13.57017244
144,0.3,0.7,0.4038984489,37.64786419,6.88064512
144,0.3,0.7,0.4946725539,12.46308706,1.970222975
144,0.3,0.7,0.5711986643,6.311786283,0.6250457356
144,0.3,0.7,0.638619521,5.530461865,0.2839173793
144,0.3,0.7,0.6995726346,4.254327211,0.1364348685
144,0.3,0.7,0.8077968978,3.148263195,0.05920020406
144,0.3,0.7,0.8567979964,2.955911179,0.032467799
144,0.3,0.7,0.9031443878,2.732634604,0.06374537591
144,0.3,0.7,0.9472258251,2.464102966,0.04127560316
144,0.3,0.7,0.9893451078,2.326150169,0.04604247227
144,0.3,0.7,1.029743036,2.168502116,0.0470501455
144,0.3,0.7,1.068614851,2.058630321,0.02750547838
144,0.3,0.7,1.142397329,1.894223094,0.01775761184
144,0.3,0.7,1.177556213,1.806333571,0.04018406204
144,0.3,0.7,1.211695347,1.72009689,0.01612349386
144,0.3,0.7,1.244898627,1.648007761,0.02561516033
144,0.3,0.7,1.277239042,1.624867956,0.02301735946
144,0.3,0.7,1.308780558,1.592079357,0.02423674492
144,0.3,0.7,1.339579608,1.525901339,0.02685798486
144,0.3,0.7,1.399145269,1.444303595,0.01360630543
144,0.3,0.7,1.427996661,1.397283251,0.01550148133
144,0.3,0.7,1.456276568,1.371617188,0.01876772741
144,0.3,0.7,1.484017662,1.332091074,0.01044685372
144,0.1,0.9,0.2855993321,110.0723507,27.38549175
144,0.1,0.9,0.4038984489,44.97697316,11.75948508
144,0.1,0.9,0.4946725539,13.65284965,1.512771325
144,0.1,0.9,0.5711986643,7.676530066,1.480721105
144,0.1,0.9,0.638619521,6.084799324,0.4884687736
144,0.1,0.9,0.6995726346,5.083880516,0.1589967017
144,0.1,0.9,0.8077968978,3.63240635,0.1027369331
144,0.1,0.9,0.8567979964,3.267084821,0.1163246989
144,0.1,0.9,0.9031443878,3.030405358,0.08170939703
144,0.1,0.9,0.9472258251,2.709052028,0.03044284548
144,0.1,0.9,0.9893451078,2.445089044,0.08770903072
144,0.1,0.9,1.029743036,2.451424883,0.06445998904
144,0.1,0.9,1.068614851,2.269878608,0.07874310299
144,0.1,0.9,1.142397329,2.017758623,0.07564232413
144,0.1,0.9,1.177556213,1.937876636,0.04277627399
144,0.1,0.9,1.211695347,1.844057693,0.01591139849
144,0.1,0.9,1.244898627,1.795364275,0.02562762653
144,0.1,0.9,1.277239042,1.707435228,0.03680720926
144,0.1,0.9,1.308780558,1.662709501,0.02290712245
144,0.1,0.9,1.339579608,1.577751206,0.01253792018
144,0.1,0.9,1.399145269,1.529302941,0.01570035595
144,0.1,0.9,1.427996661,1.460353397,0.0158572387
144,0.1,0.9,1.456276568,1.423185557,0.006466179736
144,0.1,0.9,1.484017662,1.40840065,0.007354660333
