run_id,n_chains,chain_length,box_size,eps_AB,delta_eps,seed,q_peak,S_psi_peak,S_psi_peak_sem_time,S_psi_kmin,S_rho_kmin,non_gaussian_ratio_peak,shell_anisotropy_peak,peak_intensity_relative_variance,cg_variance_1p5,cg_variance_2,cg_variance_3,tau_psi_peak,gamma_psi_peak,kww_tau_peak,kww_beta_peak,plateau_psi_peak,S_psi_peak_relative_drift,energy_per_bead,mean_Rg,T_inst_star,n_frames_window
M0144_N40_kappa0p5_pi0p990_epsAB0p8_seed3,144,40,22,0.8,0.2,3,0.2855993321,30.20627242,2.805881368,30.20627242,80.28497413,1.200284597,1.522372965,0.06092350124,0.09958346051,0.0652746226,0.02939096933,,0.0005768862958,10987.87385,0.5848607869,0.8079765984,-0.1733348955,-1.164313575,3.186850176,1.499511938,1250
M0144_N40_kappa0p5_pi0p990_epsAB0p8_seed4,144,40,22,0.8,0.2,4,0.2855993321,55.28231686,9.245567751,55.28231686,81.3092044,1.403308019,2.574388976,0.1216790209,0.117861134,0.0806008787,0.03950898689,,0.0003009734097,11791.29847,0.7298168458,0.8621475511,0.5369021185,-1.180692382,3.229456894,1.500752561,1250
M0144_N40_kappa0p5_pi0p990_epsAB0p7_seed1,144,40,22,0.7,0.3,1,0.2855993321,103.074692,11.15931981,103.074692,52.56103889,1.091258211,1.91521667,0.05265203243,0.1659899447,0.1225007312,0.06666929265,,0.0001260004463,5251.484216,1.601689744,0.9317569503,0.3665247496,-1.045177781,3.194155072,1.500064453,1250
M0144_N40_kappa0p5_pi0p990_epsAB0p7_seed2,144,40,22,0.7,0.3,2,0.2855993321,98.57119377,3.046435815,98.57119377,52.1456226,1.059798189,1.378912225,0.008009190287,0.1655955466,0.1231092029,0.06676876526,,0.0001677511969,6716.244743,1.398376322,0.9318825676,0.06130998968,-1.045377163,3.199308742,1.498639697,1250
M0144_N40_kappa0p5_pi0p990_epsAB0p7_seed3,144,40,22,0.7,0.3,3,0.4038984489,39.15389198,2.030480787,33.68988493,46.18650665,1.27039967,1.778017637,0.02290325255,0.127251282,0.08621189659,0.03878095231,,0.0007388229701,19566.22213,0.4195020726,0.8024870581,-0.1671383804,-1.01777667,3.177900958,1.50017317,1250
M0144_N40_kappa0p5_pi0p990_epsAB0p7_seed4,144,40,22,0.7,0.3,4,0.2855993321,108.9347419,2.581352629,108.9347419,52.73482718,1.135288727,1.344710117,0.007172902101,0.1657582883,0.1242380649,0.06900481439,,0.0001134602274,2.560816074e+10,0.04259985893,0.9525497783,0.05963777478,-1.039686976,3.235437152,1.496431762,1250
M0144_N40_kappa0p5_pi0p990_epsAB0p6_seed1,144,40,22,0.6,0.4,1,0.2855993321,106.6610769,7.61536505,106.6610769,26.23702529,1.145803026,1.743139259,0.02707262083,0.1798814369,0.1333863334,0.07201835182,,0.0001958708877,2.716173219e+10,0.04195255313,0.9459790683,0.2671547009,-0.9082050877,3.244005409,1.499841489,1250
M0144_N40_kappa0p5_pi0p990_epsAB0p6_seed2,144,40,22,0.6,0.4,2,0.2855993321,71.5634771,7.636040724,71.5634771,21.1014736,1.418143988,1.941000774,0.05981012914,0.1641655657,0.118162979,0.05945828438,,0.0002413692386,18441.61961,0.5217817812,0.8417678166,0.09415809528,-0.890404231,3.241179442,1.499046696,1250
M0144_N40_kappa0p5_pi0p990_epsAB0p6_seed3,144,40,22,0.6,0.4,3,0.2855993321,83.4843501,5.554880969,83.4843501,18.61272812,1.069825126,1.684277672,0.030236515,0.1563932424,0.1149421768,0.06092444039,,0.0001778471305,6772.408977,1.138056179,0.8985187128,0.2752837781,-0.8838783561,3.254530191,1.501088181,1250
M0144_N40_kappa0p5_pi0p990_epsAB0p6_seed4,144,40,22,0.6,0.4,4,0.2855993321,133.1675393,10.57999639,133.1675393,22.37110604,1.189045865,1.445862104,0.02757417934,0.1832564037,0.1401081609,0.0801248381,,0.0001949575282,69367.89609,0.5663756088,0.9263775492,0.2655294579,-0.9051519929,3.278171683,1.498591085,1250
M0144_N40_kappa0p5_pi0p990_epsAB0p5_seed1,144,40,22,0.5,0.5,1,0.2855993321,144.0181193,3.008464306,144.0181193,3.109182948,1.069457927,1.687322286,0.006165362352,0.1952801596,0.1498227346,0.08640929127,,7.803949324e-05,9152969156,0.04572970915,0.9463881381,0.05921841359,-0.7850388451,3.293239985,1.499427034,1250
M0144_N40_kappa0p5_pi0p990_epsAB0p5_seed2,144,40,22,0.5,0.5,2,0.2855993321,120.3682904,4.866137465,120.3682904,4.137283067,1.06946507,1.679648116,0.0125353984,0.1765049692,0.1314127178,0.07283161577,,9.130912916e-05,7.041807263e+10,0.03920030299,0.957214955,0.03903308051,-0.7746871586,3.286732184,1.498841391,1250
M0144_N40_kappa0p5_pi0p990_epsAB0p5_seed3,144,40,22,0.5,0.5,3,0.2855993321,88.78567439,8.732620642,88.78567439,3.070389894,1.141231504,1.902552112,0.04918683386,0.1701118959,0.126147364,0.06675536663,,0.0001510685593,2313.388244,2.928587063,0.9179333113,0.201162912,-0.7673277419,3.298681569,1.500887524,1250
M0144_N40_kappa0p5_pi0p990_epsAB0p5_seed4,144,40,22,0.5,0.5,4,0.2855993321,110.5985194,2.948176621,110.5985194,3.474572572,1.101091365,1.786007513,0.009282813277,0.1840081064,0.1381860729,0.07555130936,,0.0001482055783,6.115109703e+13,0.03183229616,0.9544318045,0.03114642483,-0.7830304454,3.274356196,1.499528985,1250
M0144_N40_kappa0p5_pi0p990_epsAB0p3_seed1,144,40,22,0.3,0.7,1,0.2855993321,104.6694547,13.48178676,104.6694547,1.781122411,1.250541642,1.881177045,0.07504504355,0.2033707061,0.1500148589,0.07881126583,,0.0002382051769,13716.96178,0.9318257139,0.919364187,0.4873998965,-0.6507912537,3.281927962,1.499447865,1250
M0144_N40_kappa0p5_pi0p990_epsAB0p3_seed2,144,40,22,0.3,0.7,2,0.2855993321,155.9886696,8.064955223,155.9886696,1.615864187,1.073621777,1.960797394,0.01309385649,0.2022449973,0.1553430961,0.09038748589,,9.198168954e-05,9.252222264e+11,0.03632939629,0.9576671274,0.1713170604,-0.6373495489,3.320170348,1.499968815,1250
M0144_N40_kappa0p5_pi0p990_epsAB0p3_seed3,144,40,22,0.3,0.7,3,0.2855993321,103.4777686,15.14416422,103.4777686,1.356756872,1.19415191,1.290425761,0.09332525977,0.1809421392,0.1336163424,0.07142770329,,0.0002226467346,9211.355242,0.7890827084,0.8579411055,0.5275818097,-0.6199480761,3.290509189,1.501366827,1250
M0144_N40_kappa0p5_pi0p990_epsAB0p3_seed4,144,40,22,0.3,0.7,4,0.2855993321,97.93216024,10.64488385,97.93216024,1.553700545,1.099167269,1.204669493,0.05551407856,0.1940696438,0.1430864774,0.07511110284,,0.000197394584,3.996177935e+12,0.03625841252,0.9508554376,0.2764311486,-0.6365872198,3.281210816,1.499450868,1250
M0144_N40_kappa0p5_pi0p990_epsAB0p1_seed1,144,40,22,0.1,0.9,1,0.2855993321,147.5733989,10.77577115,147.5733989,1.291806135,1.081364358,1.430572505,0.02490296187,0.2218144524,0.1671115412,0.09335994923,,8.789632539e-05,1.057721599e+16,0.02516279208,0.969824239,0.2414618533,-0.5395529863,3.346543445,1.498388354,1250
M0144_N40_kappa0p5_pi0p990_epsAB0p1_seed2,144,40,22,0.1,0.9,2,0.2855993321,150.3207576,4.693447058,150.3207576,1.503061754,1.075793527,1.671286827,0.005527625253,0.2124549045,0.1602314387,0.09052880846,,0.0001357221859,,,0.9705384333,-0.1028300036,-0.5245435928,3.323230364,1.501816141,1250
M0144_N40_kappa0p5_pi0p990_epsAB0p1_seed3,144,40,22,0.1,0.9,3,0.2855993321,109.608755,5.179026325,109.608755,1.037148864,1.05037729,1.355303301,0.01380937677,0.1956375888,0.145307245,0.07807244301,,0.0001912245859,4930.660764,1.32304264,0.8905151362,0.114943084,-0.5040355467,3.309580583,1.500012296,1250
M0144_N40_kappa0p5_pi0p990_epsAB0p1_seed4,144,40,22,0.1,0.9,4,0.4038984489,78.45225546,3.723592161,32.78649107,0.9936332004,1.19304947,1.458495651,0.01224986865,0.1941051762,0.1337671579,0.05841854134,,0.0004297124936,22608.91908,0.7648263846,0.9129984524,-0.1326268597,-0.5221288252,3.311862373,1.499530742,1250
