run_id,n_chains,chain_length,box_size,eps_AB,delta_eps,seed,q_peak,S_psi_peak,S_psi_peak_sem_time,S_psi_kmin,S_rho_kmin,non_gaussian_ratio_peak,shell_anisotropy_peak,peak_intensity_relative_variance,cg_variance_1p5,cg_variance_2,cg_variance_3,tau_psi_peak,gamma_psi_peak,kww_tau_peak,kww_beta_peak,plateau_psi_peak,S_psi_peak_relative_drift,energy_per_bead,mean_Rg,T_inst_star,n_frames_window
M0144_N40_kappa0p5_pi0p990_epsAB0p9_seed3,144,40,22,0.9,0.1,3,0.4946725539,34.92572704,3.580101309,27.62623015,514.1451338,1.144652213,1.284231055,0.053594645,0.1367506696,0.08174811091,0.02994079302,,0.0002286848316,7770.199178,2.227430641,0.9090237186,0.3762796498,-2.615579676,3.066034786,0.6993142282,2500
M0144_N40_kappa0p5_pi0p990_epsAB0p9_seed4,144,40,22,0.9,0.1,4,0.2855993321,41.98767752,4.99150804,41.98767752,523.6509263,1.271417417,1.892401897,0.06876354012,0.1753045246,0.1138249729,0.04744176626,,0.0001054847354,51862.44461,0.8371499656,0.9295420568,0.3997700354,-2.622273708,3.089961462,0.7000211871,2500
M0144_N40_kappa0p5_pi0p990_epsAB0p85_seed1,144,40,22,0.85,0.15,1,0.4038984489,52.55940554,3.910360641,41.55854177,504.0370344,1.115135055,1.763248964,0.02901063827,0.2169840587,0.1395697709,0.05573929242,,0.0001638269722,18844.87319,1.206652005,0.9104924092,0.2872254262,-2.562177237,3.0468245,0.7002121853,2500
M0144_N40_kappa0p5_pi0p990_epsAB0p85_seed2,144,40,22,0.85,0.15,2,0.4038984489,47.81518217,2.69106199,45.40109617,510.0930101,1.33272468,1.730857919,0.01608433483,0.2045931376,0.1322326834,0.05404267104,,0.0001853251888,11958.95979,1.029151709,0.8276813768,0.124264354,-2.560588906,3.047620143,0.6995464118,2500
M0144_N40_kappa0p5_pi0p990_epsAB0p85_seed3,144,40,22,0.85,0.15,3,0.4038984489,46.97014014,2.122933905,28.1934474,524.1168728,1.128817447,1.529482262,0.01186264819,0.1915368847,0.1210465367,0.04593005991,,0.0001515217494,192816.4242,0.586649512,0.9304577234,0.1036055222,-2.56187679,2.972320427,0.6999091969,2500
M0144_N40_kappa0p5_pi0p990_epsAB0p85_seed4,144,40,22,0.85,0.15,4,0.2855993321,81.67866369,6.387493411,81.67866369,518.3222442,1.170660692,1.661552135,0.02904321832,0.2356519695,0.164445327,0.0770414266,,4.962043861e-05,2.157788606e+10,0.04622122159,0.9434495752,0.309733149,-2.563693181,3.020597558,0.7002051306,2500
M0144_N40_kappa0p5_pi0p990_epsAB0p8_seed1,144,40,22,0.8,0.2,1,0.4038984489,49.21769919,3.128429291,43.93616387,419.1596693,1.174951627,2.166178066,0.01966310131,0.2269381064,0.1412167389,0.05425720277,,0.0001794030712,275932.8093,0.5230907553,0.926878173,0.2359544664,-2.489829204,3.010276492,0.6995300241,2500
M0144_N40_kappa0p5_pi0p990_epsAB0p8_seed2,144,40,22,0.8,0.2,2,0.4038984489,68.09842506,1.730501668,42.10092132,505.3590097,1.193972765,3.208477093,0.00448743529,0.2327684082,0.1504105539,0.06077741629,,0.0001143034541,7187.761065,1.672279118,0.850086365,-0.07388867076,-2.504056198,3.036040527,0.7001937082,2500
M0144_N40_kappa0p5_pi0p990_epsAB0p8_seed3,144,40,22,0.8,0.2,3,0.4038984489,59.58898101,4.305722962,56.76554547,509.1465446,1.144018427,4.302281837,0.02340328932,0.2269650925,0.1502203329,0.06417130508,,0.0001287296679,1.389355437e+11,0.04016786398,0.9455717226,0.246191717,-2.503883914,3.015320883,0.6995461516,2500
M0144_N40_kappa0p5_pi0p990_epsAB0p8_seed4,144,40,22,0.8,0.2,4,0.2855993321,66.51461113,6.953333056,66.51461113,484.9121195,1.327009179,2.631370683,0.04956473896,0.2553044769,0.1731830836,0.0750139369,,7.066802999e-05,2.741901811e+22,0.01836621244,0.9744623738,0.3483135215,-2.50149429,3.057101751,0.7002937731,2500
M0144_N40_kappa0p5_pi0p990_epsAB0p75_seed1,144,40,22,0.75,0.25,1,0.4946725539,49.27207921,3.032538844,38.5973673,485.631496,1.348831856,1.99133276,0.02106804637,0.2565545587,0.1550865557,0.0539933039,,0.0002607985074,57218.16853,0.7328031132,0.9037891044,-0.177524718,-2.460307698,2.965865236,0.6995311248,2500
M0144_N40_kappa0p5_pi0p990_epsAB0p75_seed2,144,40,22,0.75,0.25,2,0.4038984489,59.24262095,3.573546348,34.20146829,477.2060654,1.20244486,1.545091328,0.01822777962,0.2462452871,0.1546383561,0.0579963889,,0.000132571631,6474.28114,1.837321517,0.8472758861,0.1717258894,-2.450142979,3.009854082,0.6998093422,2500
M0144_N40_kappa0p5_pi0p990_epsAB0p75_seed3,144,40,22,0.75,0.25,3,0.4946725539,47.66552754,2.191074889,28.82040873,500.1759093,1.188290099,1.717869095,0.01532034958,0.2190818471,0.1313131522,0.04578735092,,0.0002588889763,674204.019,0.2593090082,0.8679927897,0.1619447448,-2.449772397,3.01514275,0.69929067,2500
M0144_N40_kappa0p5_pi0p990_epsAB0p75_seed4,144,40,22,0.75,0.25,4,0.2855993321,47.36923719,5.2602226,47.36923719,485.8676528,1.124761906,2.450251145,0.05658699991,0.2332869565,0.1440410821,0.05471254677,,0.0001366227087,4.683790062e+10,0.04389839003,0.9370008318,0.4053231683,-2.449738119,3.045029982,0.6997809432,2500
M0144_N40_kappa0p5_pi0p990_epsAB0p7_seed1,144,40,22,0.7,0.3,1,0.4946725539,98.10557583,2.676868113,20.3560717,450.6971368,1.130800622,2.259027343,0.006078836328,0.286635917,0.1814395729,0.06516445801,,0.0001199340664,57402.51877,0.8185182275,0.928396402,0.05348681228,-2.408236896,3.100202357,0.6997736525,2500
M0144_N40_kappa0p5_pi0p990_epsAB0p7_seed2,144,40,22,0.7,0.3,2,0.4946725539,89.47406497,4.24163711,14.46146795,465.1700078,1.159584937,2.427872333,0.01348087998,0.2572102998,0.1565240873,0.05238187068,,0.0001510679413,8610.26314,1.25050569,0.8190899631,0.1503642509,-2.401647476,3.048432105,0.7005744292,2500
M0144_N40_kappa0p5_pi0p990_epsAB0p7_seed3,144,40,22,0.7,0.3,3,0.4946725539,66.65173169,3.691154176,24.79750755,421.6601868,1.304168194,2.328502683,0.01923355879,0.2413132609,0.1482021585,0.05202881733,,0.0001923046469,31866.92906,0.7339279328,0.8679258296,0.1696476914,-2.379492148,3.046737759,0.7002885439,2500
M0144_N40_kappa0p5_pi0p990_epsAB0p7_seed4,144,40,22,0.7,0.3,4,0.2855993321,52.97269175,3.887205161,52.97269175,468.5465426,1.099288784,2.422448875,0.0271098033,0.2551679102,0.1561073094,0.05814894935,,9.655235457e-05,697466.9691,0.4144059537,0.9329128193,0.2230925007,-2.400625842,3.002466878,0.7001379639,2500
M0144_N40_kappa0p5_pi0p990_epsAB0p6_seed1,144,40,22,0.6,0.4,1,0.4946725539,61.73186471,1.933566915,24.36955914,398.5828657,1.276077236,2.563552222,0.01269444941,0.2855328655,0.1693536799,0.05584484738,,0.0002607281378,8164661.451,0.2030656474,0.9009298417,-0.06215918595,-2.31771146,3.10088356,0.7001853188,2500
M0144_N40_kappa0p5_pi0p990_epsAB0p6_seed2,144,40,22,0.6,0.4,2,0.4038984489,88.38191587,4.336261862,22.82779451,431.901023,1.242953832,2.545105624,0.01147472782,0.2963275818,0.18521811,0.0666703651,,0.0001113480709,64118.7839,0.8156904578,0.9337435907,0.17065794,-2.315940594,3.057364662,0.7000688029,2500
M0144_N40_kappa0p5_pi0p990_epsAB0p6_seed3,144,40,22,0.6,0.4,3,0.4038984489,62.80203618,4.37110373,53.45781015,432.1723815,1.141430693,1.849634332,0.02267627843,0.2706946081,0.1706730271,0.06789440477,,0.0001459004834,40877.68341,0.8824766681,0.9223147289,0.2470083248,-2.301289341,3.069033551,0.6999289675,2500
M0144_N40_kappa0p5_pi0p990_epsAB0p6_seed4,144,40,22,0.6,0.4,4,0.4038984489,72.5760471,1.157752439,40.32224427,433.3729144,1.109422915,1.51066481,0.003135152919,0.2891732584,0.1823146981,0.06882071692,,0.0001487600546,53939.71416,0.7778592166,0.9177810829,0.0529315672,-2.313080281,3.10847646,0.6996501101,2500
M0144_N40_kappa0p5_pi0p990_epsAB0p5_seed1,144,40,22,0.5,0.5,1,0.2855993321,60.32444616,2.707622632,60.32444616,463.2978865,1.040615934,1.800942129,0.01098038788,0.3008649571,0.1727386957,0.05934921311,,8.718482472e-05,3.957301126e+16,0.02487867764,0.9680900201,0.1386040735,-2.269813014,3.124453979,0.6993118444,2500
M0144_N40_kappa0p5_pi0p990_epsAB0p5_seed2,144,40,22,0.5,0.5,2,0.4038984489,89.17801996,3.278641094,17.90362413,389.2119794,1.09889674,2.409241487,0.008595150223,0.3121663466,0.1930363197,0.06768163374,,0.0001497978333,157736.4569,0.5389467994,0.9120323354,0.03385450741,-2.235662045,3.035981594,0.6994170923,2500
M0144_N40_kappa0p5_pi0p990_epsAB0p5_seed3,144,40,22,0.5,0.5,3,0.4946725539,76.93007373,12.2179951,13.61049787,387.7981765,1.153388553,2.431366897,0.113221111,0.2770236762,0.1600427523,0.04896049507,,0.0001972534802,107326.3421,0.6348559667,0.9143299127,0.6067939386,-2.220708964,2.953747803,0.6996536727,2500
M0144_N40_kappa0p5_pi0p990_epsAB0p5_seed4,144,40,22,0.5,0.5,4,0.2855993321,74.24646179,3.534251425,74.24646179,416.4132704,1.02423547,1.369594365,0.01200414695,0.2906351818,0.1750403238,0.06737166296,,8.596301599e-05,,,0.9666679543,0.1681434211,-2.24057269,3.072439452,0.7005766258,2500
M0144_N40_kappa0p5_pi0p990_epsAB0p3_seed1,144,40,22,0.3,0.7,1,0.4946725539,49.42576769,2.797785195,24.69279009,372.5340932,1.18470145,2.13561449,0.02332847013,0.30286643,0.1619467565,0.04531558018,,0.0003422750253,6200807.406,0.20721993,0.8939895143,-0.1691340792,-2.133552226,3.078840696,0.6998442769,2500
M0144_N40_kappa0p5_pi0p990_epsAB0p3_seed2,144,40,22,0.3,0.7,2,0.4946725539,63.11518578,2.558838012,10.6438718,392.0303628,1.114577893,1.862475743,0.0155152151,0.2873829653,0.151831881,0.03941371389,,0.0002569579931,19643.1548,1.205341038,0.9067895501,0.1617610682,-2.120393928,3.129709726,0.6997808356,2500
M0144_N40_kappa0p5_pi0p990_epsAB0p3_seed3,144,40,22,0.3,0.7,3,0.4946725539,60.90870476,2.615598562,21.4002541,396.6098552,1.288706065,3.691259418,0.01222540477,0.2804516433,0.1531778328,0.0445711672,,0.0002330844786,,,0.940800602,-0.1063229966,-2.100592743,3.108053131,0.7001703943,2500
M0144_N40_kappa0p5_pi0p990_epsAB0p3_seed4,144,40,22,0.3,0.7,4,0.4946725539,59.84814023,6.367189181,29.36247895,393.3128482,1.194490593,1.764407512,0.05624610234,0.2936644975,0.163571956,0.05169875362,,0.0002787105816,4416617.63,0.1620660993,0.8724576579,0.2208999465,-2.118322841,3.054952501,0.6995823511,2500
M0144_N40_kappa0p5_pi0p990_epsAB0p1_seed1,144,40,22,0.1,0.9,1,0.5711986643,72.47000784,2.74594729,31.23419031,385.2460333,1.058659174,1.408440604,0.01427399518,0.3336501193,0.1859445549,0.0570451026,,0.0002951810972,232267.7911,0.3989450762,0.8805565807,-0.05727727746,-2.038774288,3.056037827,0.6997649179,2500
M0144_N40_kappa0p5_pi0p990_epsAB0p1_seed2,144,40,22,0.1,0.9,2,0.4038984489,51.63734889,1.661985743,11.51913043,360.9171089,1.149627313,2.503984067,0.008022310393,0.3020588798,0.162550205,0.04595621859,,0.0002073820798,16774.82035,1.197879599,0.901184014,0.1150414217,-2.004945888,3.117918289,0.7005226637,2500
M0144_N40_kappa0p5_pi0p990_epsAB0p1_seed3,144,40,22,0.1,0.9,3,0.638619521,47.26765325,1.206233315,15.96208541,363.7660727,1.232423334,2.190398529,0.005677512628,0.2793973437,0.1462925035,0.04086345631,,0.0004920025128,47568.56916,0.5517507716,0.8404312366,-0.005852195426,-1.982508878,3.005336283,0.6995174572,2500
M0144_N40_kappa0p5_pi0p990_epsAB0p1_seed4,144,40,22,0.1,0.9,4,0.5711986643,103.9703305,3.144117947,25.56935084,366.7026145,1.112502758,1.571769561,0.01038045787,0.3014315377,0.1571382928,0.04118719564,,0.0001844746098,35199.02316,0.8251438622,0.8991033546,-0.05037275423,-2.004518914,2.947585207,0.7002756786,2500
