n_chains,kappa,pi,n_seeds,bin_index,q_low,q_high,q_units,selected_as_sensitivity_peak,S_psi_psi_over_2_final_mean,S_psi_psi_over_2_final_sem,S_psi_psi_over_2_early_mean,S_psi_psi_over_2_early_sem,early_to_final_change_mean,early_to_final_change_sem,final_window_slope_mean_per_step,final_window_slope_sem_per_step
144,1,0.98999999999999999,5,7,1.2,1.3500000000000001,nm^-1,False,0.41490591688671741,0.014088054878280513,0.44528065468013667,0.016275389369622747,-0.030374737793419315,0.013220163213444953,-2.1137330631866373e-06,8.3314745152985615e-07
144,1,0.98999999999999999,5,8,1.3500000000000001,1.5,nm^-1,False,0.28220237702598316,0.014322005217877114,0.27215358528708594,0.011631358934714061,0.01004879173889725,0.0073837982622641718,-9.4942992475015619e-07,9.3542943949617722e-07
288,0,0.98999999999999999,5,0,0.14999999999999999,0.29999999999999999,nm^-1,False,0.54025416589488662,0.10555367564353678,0.54918731813541499,0.10369347856438647,-0.008933152240528314,0.0075975386239202037,-6.7965113038227867e-06,2.5779659531202166e-06
288,0,0.98999999999999999,5,1,0.29999999999999999,0.45000000000000001,nm^-1,False,0.84636648671110437,0.093315764195223652,0.85073641765320418,0.11945164728897809,-0.0043699309420997864,0.047386038918289172,-1.5242095259567873e-06,2.9267297390435763e-06
288,0,0.98999999999999999,5,2,0.45000000000000001,0.59999999999999998,nm^-1,False,1.4795775062479213,0.12399784920166934,1.5066088137657192,0.13061403886888848,-0.027031307517797965,0.016373556284671832,-4.6439440257790717e-06,3.9484512285448117e-06
288,0,0.98999999999999999,5,3,0.59999999999999998,0.75,nm^-1,False,2.2415931604192494,0.1871249829115596,2.156712927640855,0.19750700606654409,0.084880232778394321,0.08524502689388555,4.3644972987622073e-06,1.1937268239160299e-05
288,0,0.98999999999999999,5,4,0.75,0.90000000000000002,nm^-1,False,3.7829628541083222,0.39612402821488174,3.7066972633680337,0.31576510174316813,0.076265590740287784,0.10418789958982795,2.4566492978016263e-05,8.7688265611517492e-06
288,0,0.98999999999999999,5,5,0.90000000000000002,1.05,nm^-1,True,5.8338225163630693,0.36133800140696304,5.7573259540930017,0.31987269090379417,0.076496562270068402,0.095368181535514879,2.0904849767513045e-06,1.2163217637177655e-05
288,0,0.98999999999999999,5,6,1.05,1.2,nm^-1,False,5.5909269624631577,0.19377362874576237,5.6565308968169745,0.23097450221393823,-0.065603934353816479,0.058444706614274242,-2.0420378307408094e-06,1.3133863622713249e-05
288,0,0.98999999999999999,5,7,1.2,1.3500000000000001,nm^-1,False,3.3540616599881639,0.093644580166656263,3.4320592367558214,0.11188604059939146,-0.077997576767657506,0.0829574743384352,4.0037699341354178e-06,1.0024640088206943e-05
288,0,0.98999999999999999,5,8,1.3500000000000001,1.5,nm^-1,False,1.9028046497599604,0.062416195970239174,1.9214134076988132,0.052091833084622161,-0.018608757938852617,0.040506509536750369,2.4212759875292201e-06,4.2838815942061421e-06
288,1,0.98999999999999999,5,0,0.14999999999999999,0.29999999999999999,nm^-1,True,773.32351286359369,58.597695244647106,747.14785625598154,64.630318624017491,26.175656607612176,7.8215095681650517,0.0015768610557552495,0.00091543322183837872
288,1,0.98999999999999999,5,1,0.29999999999999999,0.45000000000000001,nm^-1,False,135.38006475306,19.121153009671644,142.68623116082162,21.537514523673241,-7.3061664077616202,2.6943919108449852,-0.00032549196760865392,0.00025416196176749267
288,1,0.98999999999999999,5,2,0.45000000000000001,0.59999999999999998,nm^-1,False,13.632863871544085,1.9172799783775578,13.728141888175756,1.9762111336356321,-0.095278016631669973,0.30384881044493434,-1.6322902709451955e-05,4.3902991606417956e-05
288,1,0.98999999999999999,5,3,0.59999999999999998,0.75,nm^-1,False,4.9822268224597401,0.59848853368795096,4.9217095829558062,0.5864127044032621,0.060517239503934214,0.064341396585212957,-1.0614370560585311e-05,2.1678706589432328e-05
288,1,0.98999999999999999,5,4,0.75,0.90000000000000002,nm^-1,False,2.6315934121398743,0.28429591352023609,2.6613057166836063,0.25305486621096723,-0.029712304543732283,0.035767869121005692,-3.3480741446306956e-06,7.3658262612451577e-06
288,1,0.98999999999999999,5,5,0.90000000000000002,1.05,nm^-1,False,1.1261932538845878,0.047960737917119682,1.1290649462866669,0.035929892487473448,-0.0028716924020789404,0.019768913144093014,-3.4230997111210103e-06,4.5218290198984156e-06
288,1,0.98999999999999999,5,6,1.05,1.2,nm^-1,False,0.62615121935440232,0.020403072083502661,0.62714175696759189,0.020897925808607876,-0.00099053761318952378,0.0092349640705872739,1.9531633642670761e-06,3.5230769473757295e-06
288,1,0.98999999999999999,5,7,1.2,1.3500000000000001,nm^-1,False,0.41637289581150594,0.0078345427029057994,0.41619844396745664,0.006852340482190189,0.00017445184404929481,0.0080689271433562922,4.817363889261265e-07,7.757598281998045e-07
288,1,0.98999999999999999,5,8,1.3500000000000001,1.5,nm^-1,False,0.27238641629377069,0.0094961550926530094,0.27919687902174301,0.0078623150138222159,-0.0068104627279723332,0.0060485864582043806,7.0448880823461859e-08,1.1927922352212475e-06
576,0,0.98999999999999999,5,0,0.14999999999999999,0.29999999999999999,nm^-1,False,0.60807617700347205,0.057118027048741152,0.64092133611578439,0.056532809508705803,-0.03284515911231236,0.0126840157600664,-3.8737846751025279e-06,3.5160367240388319e-06
576,0,0.98999999999999999,5,1,0.29999999999999999,0.45000000000000001,nm^-1,False,0.92038971991574825,0.098494337206126201,0.9420018854754082,0.075236829172702649,-0.021612165559659856,0.027397512234597365,-5.667885624052294e-06,1.4825234196240053e-06
576,0,0.98999999999999999,5,2,0.45000000000000001,0.59999999999999998,nm^-1,False,1.4573375766625465,0.081359163857214922,1.4232759913352127,0.058592770884697346,0.034061585327334012,0.035680251142184503,1.4406306913112849e-06,3.1673219233739254e-06
576,0,0.98999999999999999,5,3,0.59999999999999998,0.75,nm^-1,False,2.058473117873123,0.12608949085622503,2.0563240718214999,0.076724203853557521,0.002149046051623138,0.068881727406708185,-9.3151329637635581e-06,6.3127314258531448e-06
576,0,0.98999999999999999,5,4,0.75,0.90000000000000002,nm^-1,False,3.6135717273621957,0.20308782383311808,3.55155110661808,0.18164975082428281,0.062020620744115719,0.055901937583592839,1.6599621430434121e-06,9.2746802408512349e-06
576,0,0.98999999999999999,5,5,0.90000000000000002,1.05,nm^-1,True,5.7922123217763133,0.20775722816794209,5.892916025680476,0.21472516222664537,-0.10070370390416432,0.040900888670487259,-2.2134764076061763e-06,9.736380272418209e-06
576,0,0.98999999999999999,5,6,1.05,1.2,nm^-1,False,5.4943434999015306,0.16224485212296713,5.4524203380003149,0.16730389682204139,0.041923161901216408,0.043459547166871296,1.2071136851310893e-05,6.7996605508537378e-06
576,0,0.98999999999999999,5,7,1.2,1.3500000000000001,nm^-1,False,3.523222233293565,0.13551492388160363,3.5125839370966672,0.16601008393200631,0.010638296196898,0.045611775726207338,1.1062092538093477e-06,6.5956364921010856e-06
576,0,0.98999999999999999,5,8,1.3500000000000001,1.5,nm^-1,False,2.0405740247380728,0.029389710640738476,2.005113976301943,0.013486239090786889,0.035460048436129911,0.040544686664202509,4.6841237124937832e-06,7.9524812876551521e-06
576,1,0.98999999999999999,5,0,0.14999999999999999,0.29999999999999999,nm^-1,True,551.65716337021104,45.664451641019845,540.41392205386455,46.426306089357354,11.243241316346314,0.9870613411942033,0.0010879929735351655,0.00013572735788968797
576,1,0.98999999999999999,5,1,0.29999999999999999,0.45000000000000001,nm^-1,False,86.179206200500957,10.677517035221227,88.713565724225504,10.788151829308402,-2.5343595237245595,0.32713151575983429,-0.00022560196698813203,3.8539099044817864e-05
576,1,0.98999999999999999,5,2,0.45000000000000001,0.59999999999999998,nm^-1,False,10.422477377478677,0.59710884992236468,10.441931625608291,0.65774983901060691,-0.019454248129612849,0.17087460982911404,-2.0072364731659439e-05,2.092465088422366e-05
576,1,0.98999999999999999,5,3,0.59999999999999998,0.75,nm^-1,False,5.1574097686523706,0.31644029667683837,5.0874968061786499,0.24277408314998825,0.069912962473721585,0.11268560675286524,-1.1799646785456715e-05,8.3883468582767792e-06
576,1,0.98999999999999999,5,4,0.75,0.90000000000000002,nm^-1,False,2.5558692904042206,0.14573496614409615,2.6048426981680826,0.19123638915570479,-0.048973407763861498,0.060555297273661962,-4.2767851323404921e-06,5.0232949550627722e-06
576,1,0.98999999999999999,5,5,0.90000000000000002,1.05,nm^-1,False,1.1946965558530542,0.046045657925854501,1.2121194774443271,0.053387051563928561,-0.017422921591272723,0.013441718818087913,4.2605732214292675e-06,3.9196987831928773e-06
576,1,0.98999999999999999,5,6,1.05,1.2,nm^-1,False,0.6701748669377291,0.032322771201570878,0.67264136182513623,0.029901629589352545,-0.0024664948874071778,0.008994528793508651,-1.8955921975343017e-06,1.8278770762287414e-06
576,1,0.98999999999999999,5,7,1.2,1.3500000000000001,nm^-1,False,0.40367810439357921,0.01653576389303052,0.41135414879224308,0.015992013210482044,-0.0076760443986638172,0.0041389613865567684,-9.1913913137302731e-08,8.688194972523913e-07
576,1,0.98999999999999999,5,8,1.3500000000000001,1.5,nm^-1,False,0.28057725488365071,0.011664507788383639,0.2777957962405978,0.010508367465728381,0.0027814586430529586,0.0039209893956690242,-2.0545701169705864e-07,1.0185325434572285e-06
