kappa,T_q,seed,k_star_contrast,contrast_peak,SAA_peak,SAA_at_kc,SAB_at_kc,E_final,Rg_final
0.5,0.4,3,0.9239978392911156,0.0020497984339128677,0.001030427366747661,0.001030427366747661,-0.0010193710671652066,-23903.33589553833,2.695768064970181
0.5,0.4,4,0.5543987035746694,0.0018693695008243309,0.0009214819911992385,0.0009214819911992385,-0.0009478875096250924,-23894.924213409424,2.7359187601418093
0.5,0.6,1,0.9239978392911156,0.0021846116564268655,0.0011065254117140918,0.0011065254117140918,-0.001078086244712774,-23929.06520843506,2.902645829458544
0.5,0.6,2,0.5543987035746694,0.0019759905860006043,0.000986794996955503,0.000986794996955503,-0.0009891955890451015,-23829.314853668213,2.7628580353668855
0.5,0.6,3,0.5543987035746694,0.0020530857487424978,0.0010345856854511541,0.0010345856854511541,-0.0010185000632913436,-24210.45401000977,2.72449333680061
0.5,0.6,4,0.5543987035746694,0.0019029814636392789,0.000950969320593935,0.000950969320593935,-0.0009520121430453438,-23845.22158050537,2.753095003510905
0.5,0.7,1,0.9239978392911156,0.002169040577139337,0.001101463364949919,0.001101463364949919,-0.0010675772121894178,-23829.29727935791,2.886213901951132
0.5,0.7,2,1.2935969750075618,0.0018081857458028517,0.00091681013632103,0.00091681013632103,-0.0008913756094818216,-23792.176509857178,2.7569224562890886
0.5,0.7,3,0.5543987035746694,0.002196450615599744,0.0010947921278005508,0.0010947921278005508,-0.001101658487799193,-24126.076372146606,2.694126692120737
0.5,0.7,4,0.9239978392911156,0.0020935457328431703,0.0010391319895967906,0.0010391319895967906,-0.00105441374324638,-23985.2279586792,2.7581949563564896
0.5,0.85,1,0.9239978392911156,0.0021504512296076457,0.0010934137331687608,0.0010934137331687608,-0.0010570374964388846,-23977.824012756348,2.88742263473677
